 Masse A  
145.000 236.0 95.68
146.000 235.7 96.00
147.000 235.1 96.03
148.000 234.8 95.55
149.000 234.5 96.23
150.000 234.3 95.61
151.000 234.3 95.92
152.000 233.8 96.01
153.000 233.4 95.57
154.000 233.1 96.13
155.000 232.5 95.62
156.000 232.3 95.81
157.000 232.2 96.22
158.000 231.4 95.48
159.000 231.3 96.12
160.000 230.8 95.71
161.000 230.6 95.90
162.000 230.3 96.14
163.000 229.8 95.61
164.000 229.4 96.14
165.000 229.2 95.81
166.000 228.5 95.77
167.000 228.5 96.16
168.000 228.2 95.67
169.000 227.6 96.16
170.000 227.3 95.89
171.000 227.0 95.87
172.000 226.6 96.15
173.000 226.3 95.51
174.000 226.0 95.99
175.000 225.4 95.87
176.000 225.2 95.71
177.000 224.7 96.18
178.000 224.6 95.56
179.000 224.3 96.04
180.000 224.1 96.02
181.000 223.5 95.58
182.000 223.3 96.15
183.000 222.8 95.52
184.000 222.6 95.92
185.000 222.3 95.93
186.000 221.7 95.58
187.000 221.4 96.12
188.000 221.4 95.58
189.000 221.1 95.94
190.000 220.6 95.89
191.000 220.5 95.52
192.000 220.2 96.20
193.000 219.6 95.69
194.000 219.3 95.83
195.000 219.1 95.92
196.000 218.7 95.44
197.000 218.4 96.07
198.000 218.4 95.56
199.000 218.1 95.84
200.000 217.7 96.00
201.000 217.4 95.53
202.000 217.3 96.02
203.000 217.0 95.61
204.000 216.5 95.74
205.000 216.5 95.96
206.000 216.1 95.45
207.000 215.9 96.09
208.000 215.3 95.62
209.000 215.4 95.67
210.000 215.1 96.05
211.000 214.7 95.63
212.000 214.6 95.94
213.000 214.3 95.64
214.000 214.2 95.70
215.000 213.8 95.99
216.000 213.7 95.38
217.000 213.6 95.72
218.000 213.3 95.65
219.000 213.1 95.64
220.000 212.9 96.09
221.000 212.7 95.44
222.000 212.6 95.97
223.000 212.5 95.71
224.000 212.5 95.70
225.000 212.3 96.00
226.000 212.2 95.67
227.000 211.9 95.99
228.000 211.7 95.87
229.000 211.5 95.49
230.000 211.5 96.06
231.000 211.4 95.45
232.000 211.3 95.90
233.000 211.3 95.85
234.000 211.1 95.58
235.000 210.9 96.12
236.000 210.8 95.52
237.000 210.8 95.81
238.000 210.6 95.83
239.000 210.6 95.56
240.000 210.7 95.99
241.000 210.7 95.67
242.000 210.6 95.70
243.000 210.5 95.90
244.000 210.6 95.52
245.000 210.6 95.98
246.000 210.4 95.50
247.000 210.5 95.66
248.000 210.5 95.91
249.000 210.4 95.55
250.000 210.5 95.96
251.000 210.5 95.57
252.000 210.6 95.56
253.000 210.5 96.02
254.000 210.6 95.40
255.000 210.6 95.61
256.000 210.6 95.55
257.000 210.6 95.63
258.000 210.6 95.91
259.000 210.6 95.56
260.000 210.6 95.95
261.000 210.6 95.68
262.000 210.7 95.70
263.000 210.6 95.90
264.000 210.8 95.56
265.000 210.8 95.92
266.000 210.8 95.84
267.000 210.8 95.65
268.000 210.9 96.07
269.000 211.1 95.66
270.000 211.2 95.89
271.000 211.2 95.86
272.000 211.4 95.61
273.000 211.6 96.06
274.000 211.9 95.59
275.000 212.0 96.00
276.000 212.1 95.93
277.000 212.4 95.41
278.000 212.6 95.71
279.000 212.7 95.51
280.000 212.9 95.71
281.000 212.9 95.80
282.000 213.1 95.63
283.000 213.3 96.06
284.000 213.6 95.51
285.000 213.8 95.74
286.000 213.9 95.94
287.000 214.1 95.58
288.000 214.3 95.92
289.000 214.6 95.68
290.000 214.8 95.74
291.000 215.1 96.13
292.000 215.2 95.55
293.000 215.5 96.07
294.000 215.8 95.73
295.000 216.1 95.79
296.000 216.5 95.98
297.000 216.7 95.67
298.000 216.9 96.19
299.000 217.3 95.77
300.000 217.6 95.71
301.000 217.8 96.15
302.000 218.1 95.54
303.000 218.3 95.97
304.000 218.6 95.81
305.000 218.8 95.71
306.000 219.2 96.18
307.000 219.4 95.52
308.000 219.9 96.14
309.000 220.1 95.98
310.000 220.4 95.72
311.000 220.8 96.13
312.000 221.1 95.72
313.000 221.3 95.74
314.000 221.9 95.92
315.000 222.3 95.58
316.000 222.8 96.15
317.000 223.1 95.75
318.000 223.4 95.86
319.000 223.8 96.02
320.000 223.9 95.79
321.000 224.5 96.09
322.000 224.8 95.70
323.000 225.1 96.02
324.000 225.2 96.14
325.000 225.6 95.62
326.000 226.1 96.21
327.000 226.5 95.80
328.000 226.9 95.94
329.000 227.2 96.05
330.000 227.4 95.65
331.000 228.1 96.24
332.000 228.4 95.84
333.000 228.8 95.89
334.000 229.1 95.99
335.000 229.3 95.79
336.000 230.1 96.14
337.000 230.3 95.95
338.000 230.9 95.72
339.000 231.1 96.21
340.000 231.5 95.60
341.000 232.1 96.02
342.000 232.4 95.89
343.000 232.9 95.93
344.000 233.0 96.17
345.000 233.2 95.77
346.000 233.6 96.15
347.000 234.3 96.01
348.000 234.8 95.78
349.000 235.0 96.28
350.000 235.4 95.67
351.000 235.8 96.13
352.000 236.3 96.04
353.000 236.4 95.70
354.000 237.0 96.18
355.000 237.2 95.93
356.000 237.5 96.09
357.000 238.0 96.08
358.000 238.3 95.81
359.000 238.8 96.20
360.000 239.0 95.96
361.000 239.3 95.90
362.000 240.0 96.10
363.000 240.3 95.80
364.000 240.8 96.24
365.000 241.1 96.01
366.000 241.4 96.00
367.000 241.9 96.16
368.000 242.1 95.81
369.000 242.4 96.37
370.000 242.8 96.04
371.000 243.1 96.04
372.000 243.3 96.27
373.000 243.9 95.82
374.000 244.2 96.40
375.000 244.5 96.02
376.000 244.9 96.03
377.000 245.2 96.34
378.000 245.5 95.80
379.000 245.9 96.38
380.000 246.2 96.12
381.000 246.5 96.01
382.000 246.9 96.32
383.000 247.2 96.00
384.000 247.4 96.23
385.000 248.0 96.16
386.000 248.2 96.03
387.000 248.5 96.33
388.000 248.9 95.89
389.000 249.0 96.37
390.000 249.3 96.22
391.000 249.8 96.11
392.000 249.9 96.48
393.000 250.3 96.18
394.000 250.7 96.41
395.000 250.9 96.19
396.000 251.0 96.03
397.000 251.1 96.62
398.000 251.6 96.15
399.000 252.1 96.37
400.000 252.3 96.18
401.000 252.7 96.01
402.000 252.9 96.39
403.000 253.0 96.03
404.000 253.2 96.15
405.000 253.1 96.20
406.000 253.4 95.95
407.000 254.0 96.34
408.000 254.0 96.05
409.000 254.4 96.23
410.000 254.7 96.31
411.000 254.9 96.04
412.000 254.9 96.53
413.000 255.3 96.18
414.000 255.5 96.19
415.000 255.8 96.51
416.000 255.9 96.24
417.000 255.8 96.67
418.000 256.1 96.44
419.000 256.2 96.48
420.000 256.3 96.92
421.000 256.6 96.37
422.000 256.7 96.63
423.000 256.7 96.46
424.000 256.9 96.43
425.000 257.0 96.64
426.000 257.0 96.25
427.000 257.1 96.38
428.000 256.9 96.20
429.000 257.1 96.24
430.000 257.4 96.38
431.000 257.8 96.06
432.000 257.9 96.42
433.000 257.8 96.30
434.000 258.0 96.21
435.000 258.0 96.54
436.000 258.0 96.36
437.000 258.0 96.49
438.000 258.0 96.68
439.000 258.0 96.59
440.000 258.2 96.95
441.000 258.1 96.53
442.000 258.1 96.90
443.000 258.0 96.83
444.000 258.1 96.49
445.000 258.1 97.04
446.000 258.1 96.47
447.000 258.1 96.64
448.000 258.0 96.84
449.000 258.2 96.46
450.000 258.1 97.03
451.000 258.0 96.52
452.000 258.0 96.73
453.000 257.9 96.78
454.000 257.9 96.59
455.000 258.0 96.96
456.000 257.8 96.74
457.000 257.8 96.64
458.000 257.7 96.95
459.000 257.7 96.45
460.000 257.6 97.01
461.000 257.4 96.63
462.000 257.5 96.65
463.000 257.4 96.91
464.000 257.3 96.36
465.000 257.2 96.82
466.000 256.9 96.63
467.000 256.7 96.55
468.000 256.9 96.94
469.000 256.7 96.49
470.000 256.6 96.80
471.000 256.6 96.68
472.000 256.6 96.65
473.000 256.4 96.99
474.000 256.3 96.39
475.000 256.1 96.63
476.000 255.5 96.60
477.000 255.4 96.45
478.000 255.4 96.83
479.000 255.5 96.43
480.000 255.4 96.27
481.000 255.0 96.49
482.000 254.6 96.25
483.000 254.5 96.47
484.000 254.5 96.14
485.000 254.2 96.31
486.000 253.9 96.21
487.000 253.5 96.00
488.000 253.5 96.53
489.000 253.4 96.31
490.000 252.9 96.30
491.000 252.6 96.36
492.000 252.5 95.98
493.000 252.5 96.37
494.000 252.0 96.17
495.000 251.7 96.23
496.000 251.5 96.32
497.000 251.2 96.00
498.000 250.8 96.49
499.000 250.6 96.17
500.000 250.5 96.17
501.000 250.4 96.17
502.000 250.1 96.03
503.000 249.6 96.45
504.000 249.2 96.42
505.000 248.7 96.15
506.000 248.6 96.20
507.000 248.3 95.88
508.000 248.1 96.38
509.000 247.7 96.06
510.000 247.2 96.10
511.000 246.9 96.40
512.000 246.8 95.86
513.000 246.6 96.34
514.000 246.3 96.09
515.000 245.9 96.08
516.000 245.6 96.34
517.000 245.1 95.93
518.000 244.7 96.22
519.000 244.5 96.04
520.000 244.3 95.96
521.000 244.2 96.37
522.000 243.6 95.86
523.000 243.2 96.20
524.000 242.8 96.21
525.000 242.5 95.87
526.000 242.5 96.25
527.000 242.2 95.89
528.000 241.6 96.03
529.000 241.3 96.28
530.000 240.8 95.86
531.000 240.6 96.27
532.000 240.4 95.88
533.000 240.0 96.08
534.000 239.6 96.15
535.000 239.2 95.94
536.000 238.8 96.20
537.000 238.5 95.74
538.000 238.4 96.02
539.000 238.0 96.06
540.000 237.4 95.81
541.000 237.2 96.29
542.000 236.7 95.97
543.000 236.5 95.97
544.000 236.3 96.11
545.000 236.2 95.80
546.000 235.6 96.15
547.000 235.2 95.98
548.000 234.7 95.98
549.000 234.6 95.99
550.000 234.3 95.89
551.000 234.1 96.12
552.000 233.6 95.90
553.000 233.1 95.90
554.000 232.7 96.19
555.000 232.4 95.70
556.000 232.4 96.13
557.000 232.3 95.84
558.000 232.0 95.90
559.000 231.4 95.93
560.000 231.2 95.81
561.000 230.6 95.94
562.000 230.6 95.93
563.000 230.3 95.92
564.000 229.6 96.11
565.000 229.1 95.81
566.000 228.8 95.93
567.000 228.5 95.92
568.000 228.4 95.85
569.000 228.2 96.11
570.000 227.6 95.79
571.000 227.4 95.96
572.000 227.1 95.99
573.000 226.8 95.94
574.000 226.4 96.10
575.000 226.4 95.75
576.000 226.3 95.94
577.000 226.0 96.13
578.000 225.5 95.83
579.000 225.3 96.19
580.000 225.0 95.89
581.000 224.6 95.93
582.000 224.5 96.02
583.000 224.3 95.77
584.000 223.9 96.11
585.000 223.5 95.83
586.000 223.2 95.89
587.000 222.8 96.07
588.000 222.7 95.81
589.000 222.6 96.01
590.000 222.4 95.83
591.000 222.3 95.73
592.000 222.2 96.06
593.000 221.7 95.59
594.000 221.4 96.01
595.000 221.2 95.98
596.000 220.9 95.89
597.000 220.8 96.01
598.000 220.7 95.65
599.000 220.4 96.05
600.000 220.4 95.96
601.000 220.4 95.84
602.000 220.2 96.13
603.000 219.5 95.77
604.000 219.6 96.12
605.000 219.5 95.99
606.000 219.3 95.76
607.000 219.2 96.15
608.000 218.8 95.66
609.000 218.7 95.99
610.000 218.6 95.95
611.000 218.5 95.66
612.000 218.5 96.15
613.000 218.5 95.65
614.000 218.5 95.84
615.000 218.4 95.89
616.000 218.4 95.77
617.000 218.2 96.10
618.000 217.9 95.66
619.000 217.7 95.86
620.000 217.7 95.97
621.000 217.7 95.79
622.000 217.6 96.14
623.000 217.6 95.81
624.000 217.5 95.89
625.000 217.6 96.05
626.000 217.5 95.58
627.000 217.4 96.09
628.000 217.5 95.77
629.000 217.4 95.85
630.000 217.4 95.96
631.000 217.4 95.60
632.000 217.4 96.17
633.000 217.4 95.77
634.000 217.4 95.80
635.000 217.4 95.96
636.000 217.4 95.74
637.000 217.4 96.03
638.000 217.5 95.97
639.000 217.4 95.73
640.000 217.5 96.15
641.000 217.5 95.65
642.000 217.5 96.14
643.000 217.5 95.97
644.000 217.6 95.89
645.000 217.6 96.02
646.000 217.7 95.71
647.000 217.7 96.00
648.000 217.8 96.04
649.000 217.9 95.71
650.000 217.9 96.23
651.000 217.9 95.71
652.000 218.0 95.86
653.000 218.1 96.05
654.000 218.1 95.72
655.000 218.3 96.15
656.000 218.3 95.61
657.000 218.7 95.89
658.000 218.9 96.02
659.000 218.9 95.73
660.000 219.1 96.09
661.000 219.1 95.90
662.000 219.2 95.93
663.000 219.4 95.97
664.000 219.8 95.88
665.000 220.0 95.98
666.000 220.2 95.88
667.000 220.4 95.85
668.000 220.6 95.97
669.000 220.8 95.78
670.000 220.9 95.98
671.000 221.1 95.87
672.000 221.1 95.78
673.000 221.3 96.06
674.000 221.8 95.73
675.000 222.1 96.05
676.000 222.4 95.83
677.000 222.6 95.82
678.000 222.9 96.16
679.000 223.0 95.70
680.000 223.3 95.99
681.000 223.5 95.93
682.000 223.9 95.83
683.000 224.2 96.12
684.000 224.3 95.85
685.000 224.7 96.06
686.000 225.0 96.11
687.000 225.0 95.90
688.000 225.2 96.12
689.000 225.4 95.85
690.000 226.0 95.98
691.000 226.3 96.00
692.000 226.6 95.87
693.000 226.8 96.01
694.000 226.9 95.83
695.000 227.3 95.88
696.000 227.9 96.02
697.000 228.0 95.50
698.000 228.3 96.14
699.000 228.7 95.84
700.000 228.8 95.95
701.000 229.1 96.04
702.000 229.1 95.96
703.000 229.7 96.08
704.000 230.1 95.92
705.000 230.3 95.87
706.000 230.8 96.11
707.000 231.1 95.73
708.000 231.3 96.10
709.000 232.1 95.92
710.000 232.1 95.87
711.000 232.4 96.18
712.000 232.9 95.75
713.000 233.1 96.17
714.000 233.1 96.00
715.000 233.6 96.01
716.000 234.2 96.08
717.000 234.3 95.89
718.000 234.8 96.06
719.000 235.1 96.02
720.000 235.1 95.86
721.000 235.4 96.32
722.000 236.2 95.79
723.000 236.2 96.18
724.000 236.5 96.04
725.000 237.0 95.93
726.000 237.2 96.14
727.000 237.5 95.77
728.000 238.1 96.07
729.000 238.4 96.03
730.000 238.8 95.93
731.000 239.0 96.21
732.000 239.2 95.98
733.000 239.5 96.04
734.000 240.1 96.16
735.000 240.3 95.91
736.000 240.8 96.34
737.000 241.0 95.93
738.000 241.3 96.06
739.000 241.7 96.22
740.000 241.9 95.99
741.000 242.2 96.35
742.000 242.4 96.01
743.000 243.0 96.13
744.000 243.1 96.23
745.000 243.3 95.96
746.000 243.6 96.33
747.000 244.0 96.07
748.000 244.5 96.06
749.000 244.9 96.30
750.000 245.2 95.93
751.000 245.1 96.49
752.000 245.7 96.42
753.000 246.0 96.22
754.000 246.3 96.24
755.000 246.9 95.96
756.000 247.0 96.25
757.000 247.3 96.15
758.000 247.6 95.92
759.000 247.9 96.28
760.000 248.3 95.93
761.000 248.7 96.28
762.000 248.8 96.13
763.000 249.0 96.06
764.000 249.2 96.37
765.000 249.4 96.00
766.000 250.1 96.32
767.000 250.1 96.21
768.000 250.4 95.99
769.000 250.6 96.45
770.000 250.9 96.25
771.000 251.1 96.43
772.000 251.3 96.24
773.000 251.8 96.13
774.000 252.2 96.40
775.000 252.2 96.00
776.000 252.5 96.18
777.000 252.7 96.18
778.000 252.9 95.98
779.000 253.0 96.44
780.000 252.9 96.36
781.000 253.2 96.18
782.000 253.3 96.39
783.000 253.8 96.03
784.000 254.1 96.36
785.000 254.2 96.09
786.000 254.4 96.22
787.000 254.7 96.31
788.000 254.9 96.11
789.000 255.0 96.47
790.000 255.0 96.47
791.000 255.1 96.53
792.000 255.1 96.87
793.000 255.3 96.55
794.000 255.9 96.89
795.000 256.1 96.66
796.000 256.0 96.69
797.000 256.2 96.91
798.000 256.2 96.65
799.000 256.3 97.01
800.000 256.6 96.65
801.000 256.7 96.67
802.000 256.8 96.89
803.000 256.9 96.42
804.000 256.9 96.47
805.000 256.9 96.70
806.000 257.0 96.57
807.000 257.1 96.89
808.000 257.1 96.48
809.000 257.0 96.74
810.000 257.2 96.70
811.000 257.1 96.63
812.000 257.2 96.86
813.000 257.2 96.51
814.000 257.3 96.73
815.000 257.7 96.81
816.000 257.8 96.63
817.000 257.7 96.94
818.000 257.9 96.61
819.000 257.8 96.83
820.000 257.8 96.84
821.000 257.9 96.56
822.000 257.9 97.02
823.000 257.9 96.54
824.000 257.8 96.76
825.000 257.9 96.79
826.000 257.7 96.53
827.000 257.9 96.81
828.000 257.8 96.70
829.000 257.8 96.64
830.000 257.8 96.84
831.000 257.5 96.47
832.000 257.7 96.95
833.000 257.6 96.59
834.000 257.4 96.63
835.000 257.5 96.72
836.000 257.3 96.59
837.000 257.4 96.86
838.000 257.3 96.59
839.000 257.4 96.61
840.000 257.3 96.86
841.000 257.1 96.44
842.000 256.8 96.91
843.000 256.6 96.76
844.000 256.6 96.73
845.000 256.5 96.85
846.000 256.7 96.34
847.000 256.4 96.50
848.000 256.4 96.57
849.000 256.3 96.48
850.000 256.3 96.74
851.000 256.0 96.53
852.000 255.7 96.81
853.000 255.4 96.70
854.000 255.4 96.59
855.000 255.2 96.92
856.000 254.8 96.41
857.000 254.7 96.60
858.000 254.5 96.65
859.000 254.5 96.64
860.000 254.5 96.76
861.000 254.3 96.49
862.000 254.1 96.62
863.000 253.7 96.69
864.000 253.3 96.41
865.000 253.4 96.61
866.000 253.1 96.37
867.000 252.8 96.25
868.000 252.6 96.39
869.000 252.5 96.15
870.000 252.4 96.43
871.000 252.2 96.18
872.000 251.7 96.20
873.000 251.5 96.30
874.000 251.2 95.97
875.000 251.0 96.33
876.000 250.5 96.14
877.000 250.4 96.04
878.000 250.4 96.38
879.000 250.3 95.91
880.000 249.7 96.37
881.000 249.3 96.07
882.000 249.1 96.10
883.000 248.8 96.26
884.000 248.4 95.85
885.000 248.4 96.17
886.000 248.1 96.05
887.000 247.8 96.11
888.000 247.5 96.24
889.000 247.2 95.90
890.000 246.8 96.40
891.000 246.6 96.09
892.000 246.5 96.05
893.000 246.2 96.37
894.000 245.6 96.09
895.000 245.6 96.18
896.000 245.1 96.19
897.000 244.7 96.07
898.000 244.5 96.24
899.000 244.2 96.13
900.000 243.7 96.14
901.000 243.4 96.20
902.000 243.2 95.98
903.000 242.8 96.30
904.000 242.6 95.94
905.000 242.3 96.06
906.000 242.3 96.06
907.000 241.9 96.05
908.000 241.4 96.20
909.000 241.2 96.00
910.000 240.6 96.16
911.000 240.3 96.22
912.000 240.4 95.84
913.000 240.1 96.19
914.000 239.5 95.99
915.000 239.1 95.96
916.000 238.7 96.11
917.000 238.5 95.96
918.000 238.4 96.15
919.000 238.1 96.01
920.000 237.5 96.01
921.000 237.3 96.12
922.000 237.1 95.91
923.000 236.7 96.25
924.000 236.5 96.02
925.000 236.3 95.98
926.000 236.1 96.21
927.000 235.3 95.84
928.000 235.3 96.10
929.000 234.6 95.97
930.000 234.6 96.01
931.000 234.4 96.02
932.000 234.3 95.76
933.000 234.0 96.09
934.000 233.4 95.97
935.000 233.1 95.92
936.000 232.6 96.02
937.000 232.3 95.85
938.000 232.0 95.96
939.000 231.6 95.97
940.000 231.5 95.79
941.000 231.1 96.18
942.000 230.8 95.71
943.000 230.5 95.89
944.000 230.6 95.92
945.000 230.0 95.85
946.000 229.8 96.05
947.000 229.2 95.94
948.000 228.8 95.88
949.000 228.7 96.11
950.000 228.4 95.79
951.000 228.3 96.04
952.000 228.1 95.86
953.000 227.6 95.92
954.000 227.3 95.99
955.000 227.2 95.76
956.000 226.6 96.09
957.000 226.5 95.96
958.000 226.5 95.90
959.000 226.3 96.05
960.000 226.2 95.90
961.000 225.7 96.11
962.000 225.4 95.90
963.000 225.2 95.89
964.000 224.8 96.10
965.000 224.6 95.77
966.000 224.5 96.05
967.000 224.4 95.87
968.000 224.3 95.82
969.000 223.9 96.05
970.000 223.6 95.81
971.000 223.4 95.94
972.000 223.4 95.98
973.000 223.1 95.79
974.000 222.8 96.16
975.000 222.5 95.72
976.000 222.4 95.86
977.000 222.4 95.91
978.000 222.1 95.85
979.000 221.8 95.97
980.000 221.6 95.81
981.000 221.4 95.90
982.000 221.3 95.90
983.000 221.2 95.90
984.000 220.8 95.93
985.000 220.8 95.81
986.000 220.7 95.84
987.000 220.6 95.89
988.000 220.5 95.78
989.000 220.5 96.02
990.000 220.5 95.79
991.000 220.4 95.88
992.000 220.4 95.94
993.000 220.3 95.83
994.000 220.3 95.95
995.000 220.3 95.88
996.000 220.0 95.86
997.000 219.7 95.92
998.000 219.6 95.84
999.000 219.5 95.92
1000.000 219.4 95.84
1001.000 219.4 95.86
1002.000 219.5 95.89
1003.000 219.4 95.82
1004.000 219.4 95.92
1005.000 219.3 95.87
1006.000 219.2 95.86
1007.000 219.0 95.94
1008.000 218.8 95.76
1009.000 218.8 96.04
1010.000 218.9 95.93
1011.000 218.8 95.84
1012.000 218.8 95.96
1013.000 218.8 95.82
1014.000 218.8 95.91
1015.000 218.9 95.93
1016.000 218.8 95.80
1017.000 218.8 95.98
1018.000 218.9 95.78
1019.000 218.9 95.89
1020.000 218.8 96.02
1021.000 218.9 95.69
1022.000 219.0 96.06
1023.000 219.0 95.79
1024.000 219.0 95.89
1025.000 219.0 95.90
1026.000 219.1 95.87
1027.000 219.1 95.94
1028.000 219.2 95.82
1029.000 219.2 95.96
1030.000 219.5 95.88
1031.000 219.7 95.81
1032.000 219.9 96.00
1033.000 219.9 95.80
1034.000 220.0 95.86
1035.000 220.2 95.89
1036.000 220.2 95.84
1037.000 220.3 95.95
1038.000 220.8 95.91
1039.000 220.8 95.89
1040.000 220.8 95.97
1041.000 221.0 95.86
1042.000 221.0 96.01
1043.000 221.2 95.92
1044.000 221.3 95.82
1045.000 221.9 96.04
1046.000 221.9 95.76
1047.000 222.1 95.96
1048.000 222.2 95.88
1049.000 222.3 95.79
1050.000 222.7 95.99
1051.000 222.9 95.84
1052.000 223.0 96.04
1053.000 223.1 95.99
1054.000 223.3 95.81
1055.000 223.8 96.04
1056.000 224.0 95.85
1057.000 224.1 96.05
1058.000 224.2 96.14
1059.000 224.4 95.91
1060.000 224.9 96.24
1061.000 224.9 95.91
1062.000 225.1 96.09
1063.000 225.2 96.04
1064.000 225.6 95.97
1065.000 225.9 96.07
1066.000 226.2 95.98
1067.000 226.3 96.00
1068.000 226.5 96.18
1069.000 226.8 95.92
1070.000 227.1 96.05
1071.000 227.3 95.90
1072.000 227.7 95.96
1073.000 227.8 96.05
1074.000 228.3 95.92
1075.000 228.6 96.05
1076.000 228.9 95.98
1077.000 229.0 95.96
1078.000 229.3 95.96
1079.000 229.7 95.87
1080.000 230.0 96.00
1081.000 230.0 95.97
1082.000 230.5 95.83
1083.000 230.8 96.00
1084.000 231.1 95.95
1085.000 231.5 96.03
1086.000 231.9 95.94
1087.000 232.0 96.01
1088.000 232.3 96.02
1089.000 232.6 95.83
1090.000 232.9 96.08
1091.000 233.2 96.06
1092.000 233.1 95.95
1093.000 233.2 96.08
1094.000 233.8 95.87
1095.000 234.1 96.04
1096.000 234.5 96.00
1097.000 234.8 95.94
1098.000 235.1 96.15
1099.000 235.3 96.01
1100.000 236.0 96.05
1101.000 236.2 96.08
1102.000 236.4 95.90
1103.000 236.7 96.13
1104.000 236.9 95.94
1105.000 237.1 95.97
1106.000 237.3 95.97
1107.000 237.8 95.87
1108.000 238.2 96.00
1109.000 238.5 95.90
1110.000 238.9 96.09
1111.000 239.2 96.09
1112.000 239.3 95.89
1113.000 239.9 96.17
1114.000 240.1 95.95
1115.000 240.5 96.00
1116.000 240.8 96.22
1117.000 241.0 95.90
1118.000 241.1 96.22
1119.000 241.3 96.00
1120.000 241.8 96.06
1121.000 242.1 96.17
1122.000 242.4 95.93
1123.000 242.7 96.17
1124.000 242.8 96.09
1125.000 243.2 96.09
1126.000 243.4 96.17
1127.000 243.9 96.06
1128.000 244.1 96.14
1129.000 244.3 96.06
1130.000 244.9 96.11
1131.000 245.0 96.29
1132.000 245.2 95.99
1133.000 245.4 96.21
1134.000 245.8 96.13
1135.000 246.1 96.08
1136.000 246.4 96.19
1137.000 246.7 95.94
1138.000 247.0 96.28
1139.000 247.1 96.14
1140.000 247.3 96.05
1141.000 247.8 96.19
1142.000 248.0 96.10
1143.000 248.1 96.07
1144.000 248.4 96.15
1145.000 248.8 96.08
1146.000 249.0 96.30
1147.000 249.1 96.10
1148.000 249.3 96.18
1149.000 249.8 96.21
1150.000 250.0 96.08
1151.000 250.2 96.22
