 Masse A  
95.000 203.4 61.14
96.000 203.7 60.90
97.000 204.2 60.99
98.000 204.5 60.91
99.000 205.0 60.96
100.000 205.0 61.03
101.000 205.2 61.03
102.000 205.4 60.97
103.000 205.6 60.91
104.000 206.2 61.02
105.000 206.4 61.12
106.000 206.5 61.13
107.000 206.8 60.99
108.000 207.0 60.99
109.000 207.3 61.00
110.000 207.3 61.02
111.000 207.6 61.05
112.000 207.9 61.05
113.000 208.1 61.10
114.000 208.1 61.07
115.000 208.3 61.04
116.000 208.4 61.02
117.000 208.5 61.04
118.000 208.5 61.09
119.000 208.6 60.99
120.000 209.0 60.98
121.000 209.0 61.07
122.000 209.1 61.11
123.000 209.1 61.02
124.000 209.2 61.04
125.000 209.2 61.03
126.000 209.2 61.04
127.000 209.2 61.04
128.000 209.2 61.13
129.000 209.2 61.07
130.000 209.3 61.12
131.000 209.3 61.15
132.000 209.3 61.04
133.000 209.3 61.06
134.000 209.2 61.08
135.000 209.2 61.10
136.000 209.3 61.09
137.000 209.2 61.02
138.000 209.2 61.03
139.000 209.1 61.04
140.000 209.1 60.98
141.000 209.0 60.97
142.000 209.0 60.96
143.000 209.0 61.01
144.000 208.7 60.94
145.000 208.7 60.90
146.000 208.7 60.96
147.000 208.5 61.04
148.000 208.1 61.02
149.000 207.7 60.98
150.000 207.6 60.99
151.000 207.6 60.84
152.000 207.4 61.04
153.000 207.1 60.98
154.000 206.9 60.98
155.000 206.7 60.96
156.000 206.6 60.90
157.000 206.2 61.17
158.000 205.9 60.86
159.000 205.7 60.88
160.000 205.4 60.94
161.000 205.1 60.94
162.000 204.9 60.94
163.000 204.5 61.02
164.000 204.4 61.14
165.000 204.0 61.01
166.000 203.6 60.95
167.000 203.3 61.02
168.000 202.8 60.92
169.000 202.6 61.02
170.000 202.4 61.04
171.000 201.7 60.99
172.000 201.4 61.09
173.000 200.9 61.02
174.000 200.7 61.12
175.000 200.7 61.04
176.000 200.2 61.38
177.000 199.8 61.40
178.000 199.5 61.28
179.000 199.3 61.35
180.000 198.8 61.19
181.000 198.2 61.26
182.000 197.7 61.25
183.000 197.3 60.97
184.000 196.8 61.20
185.000 196.4 61.13
186.000 195.6 61.19
187.000 195.1 61.03
188.000 194.7 60.90
189.000 194.5 60.76
190.000 193.9 60.85
191.000 193.3 60.97
192.000 192.9 60.99
193.000 192.3 61.00
194.000 191.5 61.24
195.000 190.9 60.71
196.000 190.7 60.84
197.000 190.2 61.03
198.000 189.8 61.01
199.000 189.2 61.04
200.000 188.7 60.72
201.000 188.2 60.89
202.000 187.4 60.93
203.000 186.9 60.94
204.000 186.4 60.94
205.000 185.7 60.82
206.000 185.3 60.91
207.000 184.9 60.72
208.000 184.5 60.70
209.000 183.6 60.69
210.000 183.1 60.59
211.000 182.7 60.70
212.000 182.4 61.10
213.000 181.4 60.93
214.000 180.8 60.69
215.000 180.8 60.57
216.000 179.9 60.41
217.000 179.4 60.38
218.000 178.9 60.26
219.000 178.6 60.21
220.000 178.0 60.30
221.000 177.4 60.32
222.000 176.8 60.29
223.000 176.6 60.23
224.000 175.8 60.27
225.000 175.2 60.27
226.000 174.7 60.23
227.000 174.2 60.30
228.000 173.6 60.25
229.000 173.2 60.22
230.000 172.8 60.17
231.000 172.3 60.26
232.000 171.4 60.38
233.000 171.0 60.20
234.000 170.7 60.21
235.000 170.2 60.15
236.000 169.5 60.29
237.000 168.8 60.31
238.000 168.5 60.19
239.000 167.7 60.21
240.000 167.3 60.28
241.000 166.7 60.12
242.000 166.3 60.23
243.000 165.6 60.12
244.000 165.3 60.24
245.000 164.8 60.16
246.000 164.5 60.22
247.000 163.7 60.17
248.000 163.3 60.24
249.000 162.9 60.15
250.000 162.4 60.15
251.000 161.8 60.07
252.000 161.6 60.08
253.000 161.1 60.22
254.000 160.6 60.15
255.000 160.2 60.22
256.000 159.7 60.11
257.000 159.3 60.22
258.000 158.9 60.06
259.000 158.8 60.16
260.000 158.2 60.25
261.000 157.5 60.12
262.000 157.4 60.26
263.000 156.9 60.17
264.000 156.6 60.13
265.000 156.2 60.20
266.000 155.5 60.07
267.000 155.3 60.16
268.000 154.9 60.11
269.000 154.6 60.08
270.000 154.2 60.17
271.000 153.7 60.16
272.000 153.6 60.19
273.000 153.3 60.24
274.000 152.8 60.29
275.000 152.6 60.23
276.000 152.1 60.15
277.000 151.6 60.16
278.000 151.4 60.26
279.000 151.0 60.18
280.000 150.7 60.25
281.000 150.7 60.11
282.000 150.5 60.31
283.000 150.0 60.14
284.000 149.6 60.09
285.000 149.4 60.18
286.000 149.0 60.08
287.000 148.9 60.17
288.000 148.8 60.20
289.000 148.8 60.19
290.000 148.4 60.22
291.000 148.0 60.15
292.000 147.8 60.12
293.000 147.6 60.02
294.000 147.5 60.17
295.000 147.2 60.13
296.000 147.1 60.11
297.000 146.9 60.12
298.000 147.0 60.09
299.000 146.8 60.09
300.000 146.8 60.12
301.000 146.7 60.09
302.000 146.7 60.09
303.000 146.7 60.10
304.000 146.5 60.09
305.000 146.5 60.20
306.000 146.1 60.11
307.000 145.9 60.11
308.000 145.8 60.04
309.000 145.8 60.08
310.000 145.7 60.07
311.000 145.7 60.01
312.000 145.6 60.03
313.000 145.6 60.07
314.000 145.5 60.07
315.000 145.6 60.08
316.000 145.6 60.02
317.000 145.6 60.01
318.000 145.7 60.02
319.000 145.6 60.00
320.000 145.7 60.11
321.000 145.7 60.05
322.000 145.7 60.10
323.000 145.7 60.14
324.000 146.0 60.14
325.000 145.9 60.10
326.000 146.0 60.14
327.000 146.1 60.15
328.000 146.1 60.13
329.000 146.2 60.08
330.000 146.2 60.27
331.000 146.6 60.10
332.000 146.9 60.13
333.000 147.0 60.14
334.000 147.0 60.04
335.000 147.1 60.14
336.000 147.3 60.12
337.000 147.2 60.05
338.000 147.5 60.11
339.000 147.5 60.17
340.000 147.9 60.13
341.000 148.2 60.19
342.000 148.4 60.23
343.000 148.6 60.14
344.000 148.9 60.16
345.000 149.2 60.10
346.000 149.2 60.13
347.000 149.6 60.01
348.000 150.0 60.21
349.000 150.4 60.20
350.000 150.4 60.19
351.000 150.7 60.13
352.000 151.2 60.18
353.000 151.4 60.23
354.000 151.7 60.22
355.000 152.3 60.19
356.000 152.7 60.09
357.000 153.1 60.11
358.000 153.1 60.21
359.000 153.4 60.22
360.000 153.6 60.11
361.000 154.2 60.14
362.000 154.6 60.05
363.000 155.0 60.15
364.000 155.3 60.16
365.000 155.6 60.07
366.000 156.2 60.23
367.000 156.5 60.00
368.000 157.1 60.30
369.000 157.2 60.20
370.000 157.6 60.12
371.000 158.1 60.17
372.000 158.4 60.23
373.000 158.8 60.02
374.000 159.3 60.15
375.000 159.7 60.03
376.000 160.3 60.24
377.000 160.5 60.19
378.000 160.9 60.08
379.000 161.4 60.18
380.000 161.8 60.09
381.000 162.5 60.25
382.000 162.8 60.09
383.000 163.2 60.14
384.000 163.6 60.18
385.000 164.5 60.16
386.000 164.6 60.11
387.000 165.2 60.14
388.000 165.5 60.10
389.000 166.3 60.16
390.000 166.7 60.10
391.000 167.2 60.19
392.000 167.6 60.14
393.000 168.3 60.23
394.000 168.8 60.08
395.000 169.2 60.17
396.000 169.8 60.24
397.000 170.6 60.15
398.000 171.1 60.19
399.000 171.5 60.27
400.000 171.8 60.19
401.000 172.5 60.30
402.000 173.0 60.24
403.000 173.5 60.31
404.000 173.8 60.42
405.000 174.6 60.19
406.000 175.1 60.18
407.000 175.4 60.23
408.000 176.1 60.48
409.000 176.7 60.31
410.000 177.2 60.30
411.000 177.5 60.36
412.000 178.1 60.40
413.000 178.8 60.31
414.000 179.2 60.34
415.000 179.5 60.39
416.000 180.5 60.41
417.000 181.1 60.37
418.000 181.3 60.41
419.000 181.8 60.41
420.000 182.7 60.52
421.000 183.1 60.41
422.000 183.5 60.35
423.000 184.0 60.43
424.000 184.6 60.32
425.000 185.2 60.38
426.000 185.4 60.62
427.000 185.8 60.67
428.000 186.6 60.74
429.000 187.3 61.13
430.000 187.6 61.05
431.000 188.4 61.06
432.000 188.9 60.89
433.000 189.4 60.89
434.000 189.8 60.93
435.000 190.3 60.93
436.000 190.9 60.96
437.000 191.4 61.05
438.000 191.7 60.99
439.000 192.5 61.06
440.000 192.9 60.96
441.000 193.4 61.11
442.000 193.9 60.99
443.000 194.5 60.95
444.000 195.0 61.01
445.000 195.5 60.96
446.000 195.9 60.87
447.000 196.4 61.08
448.000 196.8 61.15
449.000 197.4 61.07
450.000 197.8 61.20
451.000 198.6 61.17
452.000 199.0 61.18
453.000 199.2 61.10
454.000 199.5 61.27
455.000 199.8 61.18
456.000 200.1 61.10
457.000 200.5 61.24
458.000 200.8 60.92
459.000 201.3 61.04
460.000 201.6 61.00
461.000 202.2 61.05
462.000 202.3 61.00
463.000 202.7 60.85
464.000 203.1 60.90
465.000 203.5 60.89
466.000 203.6 60.89
467.000 204.1 60.94
468.000 204.4 60.93
469.000 204.6 60.91
470.000 205.2 60.99
471.000 205.3 60.99
472.000 205.6 60.89
473.000 205.9 60.92
474.000 206.1 60.98
475.000 206.5 61.06
476.000 206.8 60.88
477.000 207.0 60.99
478.000 207.2 60.96
479.000 207.3 60.96
480.000 207.5 61.05
481.000 207.5 61.05
482.000 207.9 61.05
483.000 208.2 61.01
484.000 208.3 61.05
485.000 208.4 61.07
486.000 208.6 60.95
487.000 208.9 60.97
488.000 209.0 61.02
489.000 209.1 61.08
490.000 209.3 61.05
491.000 209.3 61.04
492.000 209.4 61.06
493.000 209.5 61.05
494.000 209.5 61.11
495.000 209.5 61.05
496.000 209.9 61.04
497.000 210.0 61.10
498.000 210.1 61.10
499.000 210.1 61.10
500.000 210.2 61.12
501.000 210.2 61.12
502.000 210.2 61.11
503.000 210.3 61.12
504.000 210.3 61.14
505.000 210.3 61.11
506.000 210.3 61.13
507.000 210.3 61.11
508.000 210.3 61.14
509.000 210.3 61.11
510.000 210.3 61.17
511.000 210.2 61.10
512.000 210.2 61.18
513.000 210.1 61.09
514.000 210.1 61.13
515.000 210.0 61.10
516.000 209.9 60.94
517.000 209.8 61.01
518.000 209.8 61.05
519.000 209.8 61.02
520.000 209.7 61.04
521.000 209.6 61.00
522.000 209.6 61.03
523.000 209.3 61.09
524.000 209.0 61.06
525.000 208.9 61.08
526.000 208.7 60.98
527.000 208.6 61.00
528.000 208.4 61.04
529.000 208.0 60.99
530.000 207.9 61.02
531.000 207.6 61.05
532.000 207.4 61.05
533.000 207.2 60.99
534.000 206.9 60.92
535.000 206.8 60.95
536.000 206.7 60.92
537.000 206.2 60.94
538.000 205.8 60.97
539.000 205.7 60.91
540.000 205.4 60.98
541.000 205.1 60.90
542.000 204.7 60.82
543.000 204.7 60.85
544.000 204.2 60.93
545.000 203.7 60.92
546.000 203.4 60.97
547.000 203.0 60.85
548.000 202.9 60.87
549.000 202.6 60.84
550.000 202.3 60.95
551.000 201.7 60.86
552.000 201.5 61.01
553.000 200.9 61.16
554.000 200.6 61.02
555.000 200.6 61.10
556.000 200.4 61.44
557.000 199.8 61.13
558.000 199.5 61.29
559.000 198.9 61.16
560.000 198.7 61.30
561.000 198.2 61.31
562.000 197.6 61.27
563.000 197.3 61.05
564.000 196.8 61.00
565.000 196.4 60.97
566.000 195.7 60.99
567.000 195.2 60.94
568.000 194.8 60.95
569.000 194.5 60.94
570.000 193.8 60.91
571.000 193.5 61.01
572.000 192.8 60.94
573.000 192.5 61.04
574.000 191.7 60.93
575.000 191.3 60.97
576.000 190.8 60.78
577.000 190.2 60.91
578.000 189.6 60.82
579.000 189.3 60.87
580.000 188.7 60.83
581.000 188.3 61.00
582.000 187.7 60.88
583.000 187.3 60.97
584.000 186.7 60.90
585.000 186.2 60.93
586.000 185.7 60.95
587.000 185.3 60.89
588.000 184.7 60.81
589.000 184.2 60.97
590.000 183.4 60.90
591.000 183.0 60.81
592.000 182.7 60.83
593.000 182.2 60.94
594.000 181.6 60.91
595.000 181.1 60.83
596.000 180.6 60.70
597.000 180.2 60.87
598.000 179.5 60.83
599.000 179.0 60.79
600.000 178.7 60.63
601.000 178.0 60.82
602.000 177.4 60.74
603.000 176.8 60.68
604.000 176.7 60.67
605.000 176.3 60.66
606.000 175.6 60.64
607.000 175.1 60.66
608.000 174.7 60.58
609.000 174.1 60.74
610.000 173.6 60.63
611.000 173.2 60.66
612.000 172.8 60.66
613.000 172.2 60.75
614.000 171.5 60.73
615.000 171.1 60.48
616.000 170.8 60.31
617.000 170.4 60.22
618.000 169.7 60.12
619.000 169.3 60.22
620.000 168.8 60.09
621.000 168.5 60.13
622.000 167.7 60.07
623.000 167.3 60.14
624.000 166.8 60.06
625.000 166.4 60.15
626.000 165.7 60.19
627.000 165.4 60.24
628.000 164.9 60.12
629.000 164.5 60.13
630.000 164.1 60.10
631.000 163.6 60.13
632.000 163.3 60.12
633.000 162.9 60.04
634.000 162.6 60.12
635.000 162.2 60.31
636.000 161.7 60.14
637.000 161.5 60.16
638.000 160.9 60.15
639.000 160.6 60.11
640.000 160.3 60.11
641.000 159.7 60.10
642.000 159.4 60.26
643.000 159.0 60.12
644.000 158.7 60.12
645.000 158.4 60.20
646.000 157.9 60.38
647.000 157.6 60.15
648.000 157.5 60.14
649.000 156.9 60.18
650.000 156.8 60.19
651.000 156.4 60.24
652.000 155.9 60.21
653.000 155.7 60.17
654.000 155.3 60.22
655.000 155.1 60.15
656.000 154.8 60.11
657.000 154.8 60.12
658.000 154.7 60.12
659.000 154.2 60.23
660.000 153.7 60.17
661.000 153.5 60.12
662.000 153.0 60.19
663.000 153.0 60.10
664.000 152.9 60.18
665.000 152.8 60.10
666.000 152.7 60.09
667.000 152.5 60.09
668.000 152.4 60.18
669.000 151.7 60.21
670.000 151.5 60.16
671.000 151.2 60.21
672.000 151.0 60.11
673.000 151.0 60.08
674.000 150.8 60.09
675.000 150.8 60.04
676.000 150.7 60.09
677.000 150.7 60.14
678.000 150.6 60.09
679.000 150.4 60.24
680.000 150.0 60.14
681.000 149.9 60.21
682.000 149.9 60.19
683.000 149.7 60.16
684.000 149.5 60.14
685.000 149.3 60.23
686.000 149.2 60.14
687.000 149.2 60.14
688.000 149.2 60.07
689.000 149.1 60.17
690.000 149.1 60.12
691.000 149.1 60.10
692.000 149.1 60.13
693.000 149.1 60.11
694.000 149.1 60.14
695.000 149.1 60.10
696.000 149.0 60.12
697.000 149.1 60.10
698.000 149.0 60.11
699.000 149.0 60.17
700.000 149.1 60.15
701.000 149.2 60.12
702.000 149.2 60.18
703.000 149.2 60.13
704.000 149.2 60.17
705.000 149.2 60.18
706.000 149.3 60.21
707.000 149.4 60.23
708.000 149.5 60.20
709.000 149.6 60.19
710.000 150.0 60.17
711.000 150.2 60.18
712.000 150.2 60.17
713.000 150.6 60.10
714.000 150.9 60.15
715.000 150.9 60.19
716.000 151.0 60.17
717.000 151.2 60.20
718.000 151.2 60.19
719.000 151.5 60.16
720.000 151.6 60.20
721.000 152.2 60.17
722.000 152.4 60.21
723.000 152.6 60.09
724.000 152.8 60.08
725.000 153.1 60.16
726.000 153.1 60.18
727.000 153.2 60.21
728.000 153.5 60.12
729.000 153.8 60.16
730.000 154.1 60.16
731.000 154.4 60.12
732.000 154.6 60.13
733.000 155.1 60.15
734.000 155.2 60.15
735.000 155.3 60.30
736.000 155.7 60.27
737.000 156.2 60.24
738.000 156.5 60.21
739.000 156.9 60.19
740.000 157.2 60.20
741.000 157.5 60.20
742.000 157.6 60.23
743.000 158.3 60.30
744.000 158.6 60.15
745.000 159.2 60.21
746.000 159.3 60.16
747.000 159.6 60.09
748.000 160.0 60.14
749.000 160.4 60.08
750.000 160.6 60.09
751.000 161.2 60.17
752.000 161.3 60.22
753.000 161.7 60.09
754.000 162.1 60.16
755.000 162.6 60.13
756.000 163.1 60.16
757.000 163.5 60.11
758.000 163.7 60.07
759.000 164.2 60.08
760.000 164.6 60.05
761.000 165.1 60.11
762.000 165.5 60.15
763.000 165.7 60.14
764.000 166.3 60.12
765.000 166.7 60.13
766.000 167.2 60.14
767.000 167.7 60.09
768.000 168.2 60.24
769.000 168.7 60.08
770.000 169.2 60.15
771.000 169.6 60.13
772.000 170.2 60.23
773.000 170.7 60.28
774.000 171.2 60.18
775.000 171.6 60.24
776.000 172.2 60.32
777.000 172.6 60.29
778.000 173.1 60.24
779.000 173.4 60.27
780.000 173.7 60.31
781.000 174.6 60.23
782.000 175.1 60.23
783.000 175.3 60.30
784.000 175.5 60.32
785.000 176.1 60.36
786.000 176.6 60.26
787.000 177.1 60.35
788.000 177.5 60.36
789.000 177.7 60.33
790.000 178.6 60.38
791.000 179.0 60.43
792.000 179.4 60.34
793.000 179.8 60.30
794.000 180.6 60.34
795.000 181.0 60.38
796.000 181.4 60.36
797.000 181.8 60.40
798.000 182.5 60.44
799.000 182.9 60.24
800.000 183.3 60.42
801.000 183.7 60.40
802.000 184.4 60.34
803.000 184.8 60.49
804.000 185.2 60.43
805.000 185.7 60.61
806.000 186.3 60.92
807.000 186.6 60.81
808.000 187.2 60.82
809.000 187.7 60.97
810.000 188.3 60.94
811.000 188.7 60.88
812.000 189.2 60.90
813.000 189.5 61.01
814.000 190.1 60.98
815.000 190.4 61.03
816.000 190.8 60.75
817.000 191.4 60.84
818.000 191.8 60.84
819.000 192.5 61.07
820.000 192.8 60.94
821.000 193.3 61.07
822.000 193.6 60.99
823.000 194.1 61.05
824.000 194.6 61.00
825.000 195.1 60.91
826.000 195.4 60.94
827.000 195.7 61.07
828.000 196.5 61.18
829.000 196.7 61.28
830.000 197.2 61.17
831.000 197.3 61.20
832.000 197.8 61.27
833.000 198.4 61.13
834.000 198.7 61.24
835.000 199.1 61.19
836.000 199.4 61.29
837.000 199.7 61.17
838.000 200.1 61.18
839.000 200.2 61.26
840.000 200.5 61.21
841.000 200.7 61.04
842.000 200.9 60.98
843.000 201.3 61.07
844.000 201.3 61.16
845.000 201.7 61.00
846.000 202.2 61.07
847.000 202.5 61.05
848.000 202.8 60.99
849.000 203.0 61.00
850.000 203.3 60.99
851.000 203.5 60.94
852.000 203.6 60.88
853.000 204.0 60.93
854.000 204.3 60.96
855.000 204.4 60.94
856.000 204.7 60.82
857.000 205.0 60.87
858.000 205.2 60.98
859.000 205.2 61.03
860.000 205.4 61.07
861.000 205.4 61.06
862.000 205.6 60.99
863.000 205.9 61.07
864.000 206.2 61.01
865.000 206.2 60.93
866.000 206.3 61.00
867.000 206.4 61.04
868.000 206.5 60.97
869.000 206.6 60.95
870.000 206.9 60.96
871.000 207.0 61.00
872.000 207.1 60.95
873.000 207.1 60.97
874.000 207.1 60.99
875.000 207.1 60.95
876.000 207.2 60.86
877.000 207.2 60.90
878.000 207.2 60.95
879.000 207.2 60.90
880.000 207.2 60.94
881.000 207.3 60.93
882.000 207.3 60.91
883.000 207.3 60.97
884.000 207.3 60.96
885.000 207.3 60.99
886.000 207.2 60.94
887.000 207.2 60.98
888.000 207.3 60.95
889.000 207.2 60.95
890.000 207.2 60.95
891.000 207.2 60.93
892.000 207.1 60.94
893.000 207.1 60.96
894.000 207.1 60.97
895.000 207.0 60.93
896.000 207.0 61.00
897.000 206.9 60.96
898.000 206.9 60.96
899.000 206.7 60.98
900.000 206.6 60.81
901.000 206.6 60.87
902.000 206.5 61.04
903.000 206.1 61.05
904.000 205.9 61.04
905.000 205.8 61.00
906.000 205.7 60.95
907.000 205.3 61.02
908.000 205.1 60.99
909.000 205.0 60.89
910.000 204.8 60.88
911.000 204.7 60.90
912.000 204.6 60.95
913.000 204.3 60.95
914.000 203.9 60.88
915.000 203.8 60.86
916.000 203.6 60.87
917.000 203.2 61.06
918.000 202.9 60.96
919.000 202.6 60.90
920.000 202.4 61.03
921.000 201.8 61.03
922.000 201.8 61.04
923.000 201.4 61.06
924.000 201.1 60.95
925.000 200.8 61.03
926.000 200.7 60.95
927.000 200.5 61.29
928.000 200.0 61.33
929.000 199.8 61.16
930.000 199.5 61.34
931.000 199.0 61.25
932.000 198.7 61.25
933.000 198.6 61.33
934.000 198.1 61.29
935.000 197.6 61.35
936.000 197.3 61.15
937.000 196.8 61.24
938.000 196.5 61.04
939.000 196.1 61.11
940.000 195.5 61.00
941.000 194.9 60.89
942.000 194.7 60.90
943.000 194.4 60.98
944.000 193.6 60.99
945.000 193.5 61.03
946.000 192.9 60.97
947.000 192.6 60.90
948.000 192.2 61.00
949.000 191.5 61.03
950.000 190.9 60.98
951.000 190.8 60.90
952.000 190.4 61.05
953.000 189.7 60.94
954.000 189.3 60.97
955.000 188.8 60.88
956.000 188.6 60.81
957.000 188.1 60.93
958.000 187.5 60.92
959.000 187.0 60.81
960.000 186.6 60.84
961.000 186.1 60.91
962.000 185.5 60.99
963.000 185.0 61.08
964.000 184.7 61.00
965.000 184.4 60.93
966.000 183.7 60.87
967.000 183.3 60.81
968.000 182.9 60.82
969.000 182.6 60.72
970.000 182.0 60.86
971.000 181.5 60.87
972.000 181.0 60.82
973.000 180.6 60.78
974.000 180.0 60.91
975.000 179.7 60.81
976.000 179.2 60.85
977.000 178.8 60.79
978.000 178.4 60.81
979.000 177.7 60.81
980.000 177.4 60.93
981.000 176.9 60.75
982.000 176.6 60.78
983.000 176.2 60.79
984.000 175.5 60.76
985.000 174.9 60.60
986.000 174.8 60.69
987.000 174.3 60.68
988.000 173.5 60.70
989.000 173.4 60.64
990.000 172.8 60.64
991.000 172.7 60.60
992.000 172.2 60.70
993.000 171.6 60.64
994.000 171.3 60.68
995.000 170.9 60.45
996.000 170.6 60.26
997.000 170.0 60.22
998.000 169.4 60.20
999.000 168.9 60.17
1000.000 168.7 60.14
1001.000 168.1 60.20
1002.000 167.7 60.22
1003.000 167.3 60.19
1004.000 166.8 60.17
1005.000 166.6 60.19
1006.000 166.3 60.20
1007.000 165.9 60.14
1008.000 165.3 60.22
1009.000 164.8 60.17
1010.000 164.6 60.13
1011.000 164.3 60.26
1012.000 163.7 60.14
1013.000 163.6 60.16
1014.000 163.2 60.25
1015.000 162.8 60.14
1016.000 162.5 60.14
1017.000 162.0 60.18
1018.000 161.7 60.15
1019.000 161.5 60.24
1020.000 161.1 60.27
1021.000 160.7 60.16
1022.000 160.3 60.24
1023.000 159.9 60.20
1024.000 159.6 60.15
1025.000 159.4 60.25
1026.000 159.0 60.19
1027.000 158.8 60.12
1028.000 158.7 60.11
1029.000 158.4 60.28
1030.000 157.9 60.25
1031.000 157.8 60.24
1032.000 157.5 60.26
1033.000 156.9 60.28
1034.000 156.8 60.23
1035.000 156.8 60.16
1036.000 156.7 60.20
1037.000 156.2 60.27
1038.000 155.9 60.23
1039.000 155.6 60.16
1040.000 155.5 60.23
1041.000 155.0 60.18
1042.000 155.0 60.16
1043.000 154.8 60.13
1044.000 154.7 60.12
1045.000 154.7 60.12
1046.000 154.6 60.12
1047.000 154.5 60.07
1048.000 154.3 60.22
1049.000 153.6 60.13
1050.000 153.6 60.14
1051.000 153.3 60.25
1052.000 153.1 60.20
1053.000 153.0 60.18
1054.000 152.9 60.22
1055.000 152.9 60.18
1056.000 152.8 60.20
1057.000 152.8 60.16
1058.000 152.7 60.15
1059.000 152.7 60.19
1060.000 152.7 60.21
1061.000 152.6 60.24
1062.000 152.6 60.28
1063.000 152.5 60.30
1064.000 152.1 60.27
1065.000 151.9 60.25
1066.000 151.9 60.26
1067.000 151.9 60.24
1068.000 151.8 60.20
1069.000 151.8 60.21
1070.000 151.9 60.22
1071.000 151.9 60.22
1072.000 151.9 60.24
1073.000 151.9 60.18
1074.000 151.9 60.23
1075.000 151.9 60.22
1076.000 151.9 60.26
1077.000 151.9 60.26
1078.000 151.9 60.23
1079.000 151.9 60.22
1080.000 152.0 60.16
1081.000 152.1 60.24
1082.000 152.1 60.26
1083.000 152.2 60.23
1084.000 152.2 60.22
1085.000 152.3 60.27
1086.000 152.4 60.24
1087.000 152.4 60.24
1088.000 152.5 60.22
1089.000 152.6 60.18
1090.000 152.9 60.13
1091.000 153.1 60.20
1092.000 153.2 60.16
1093.000 153.2 60.21
1094.000 153.3 60.22
1095.000 153.6 60.15
1096.000 153.9 60.19
1097.000 154.1 60.18
1098.000 154.2 60.22
1099.000 154.3 60.19
1100.000 154.4 60.20
1101.000 154.5 60.26
1102.000 154.7 60.25
1103.000 155.2 60.16
1104.000 155.3 60.18
1105.000 155.3 60.22
1106.000 155.5 60.28
1107.000 155.9 60.19
1108.000 156.2 60.24
1109.000 156.6 60.19
1110.000 157.0 60.16
1111.000 157.1 60.26
1112.000 157.3 60.34
1113.000 157.6 60.23
1114.000 158.2 60.23
1115.000 158.2 60.18
1116.000 158.5 60.13
1117.000 158.7 60.09
1118.000 159.1 60.12
1119.000 159.4 60.15
1120.000 159.6 60.08
1121.000 160.0 60.20
1122.000 160.3 60.21
1123.000 160.7 60.18
1124.000 161.2 60.16
1125.000 161.3 60.16
1126.000 161.6 60.12
1127.000 162.0 60.12
1128.000 162.5 60.11
1129.000 162.6 60.20
1130.000 163.1 60.26
1131.000 163.4 60.15
1132.000 163.4 60.15
1133.000 163.9 60.12
1134.000 164.4 60.21
1135.000 164.7 60.07
1136.000 165.2 60.17
1137.000 165.5 60.19
1138.000 165.7 60.12
1139.000 166.2 60.16
1140.000 166.6 60.19
1141.000 167.1 60.22
1142.000 167.5 60.26
1143.000 167.7 60.13
1144.000 168.3 60.21
1145.000 168.6 60.19
1146.000 169.1 60.16
1147.000 169.5 60.22
1148.000 169.9 60.17
1149.000 170.5 60.24
1150.000 170.8 60.22
1151.000 171.2 60.24
