 Masse A  
509.000 173.7 60.54
510.000 174.3 60.15
511.000 175.0 60.44
512.000 175.6 60.39
513.000 176.1 60.39
514.000 176.9 60.51
515.000 177.4 60.34
516.000 178.0 60.54
517.000 178.9 60.28
518.000 179.2 60.30
519.000 179.6 60.42
520.000 180.1 60.35
521.000 180.8 60.54
522.000 181.4 60.44
523.000 181.8 60.37
524.000 182.6 60.62
525.000 183.0 60.26
526.000 183.4 60.44
527.000 183.9 60.36
528.000 184.4 60.37
529.000 185.0 60.42
530.000 185.4 60.39
531.000 185.7 60.46
532.000 185.8 60.44
533.000 186.7 60.36
534.000 187.0 60.56
535.000 187.5 60.43
536.000 187.9 60.34
537.000 188.4 60.41
538.000 188.8 60.39
539.000 189.4 60.50
540.000 189.6 60.43
541.000 189.8 60.47
542.000 190.5 60.53
543.000 190.6 60.37
544.000 190.9 60.57
545.000 191.3 60.48
546.000 191.4 60.58
547.000 191.7 60.78
548.000 191.7 60.52
549.000 192.0 60.52
550.000 192.4 60.45
551.000 192.5 60.52
552.000 192.9 60.64
553.000 193.1 60.46
554.000 193.3 60.56
555.000 193.3 60.47
556.000 193.4 60.48
557.000 193.6 60.57
558.000 193.5 60.56
559.000 193.6 60.60
560.000 193.7 60.60
561.000 193.8 60.51
562.000 194.1 60.61
563.000 194.2 60.51
564.000 194.3 60.69
565.000 194.3 60.63
566.000 194.3 60.47
567.000 194.3 60.58
568.000 194.3 60.53
569.000 194.3 60.53
570.000 194.3 60.52
571.000 194.3 60.51
572.000 194.3 60.57
573.000 194.2 60.50
574.000 194.2 60.59
575.000 194.1 60.55
576.000 193.9 60.49
577.000 193.8 60.50
578.000 193.7 60.48
579.000 193.4 60.49
580.000 193.2 60.49
581.000 193.0 60.40
582.000 193.0 60.52
583.000 192.9 60.37
584.000 192.8 60.45
585.000 192.6 60.50
586.000 191.9 60.41
587.000 191.9 60.74
588.000 191.6 60.48
589.000 191.2 60.50
590.000 190.9 60.49
591.000 190.7 60.25
592.000 190.2 60.41
593.000 190.0 60.39
594.000 189.6 60.47
595.000 189.2 60.43
596.000 188.9 60.39
597.000 188.6 60.57
598.000 188.0 60.40
599.000 187.6 60.58
600.000 187.1 60.45
601.000 186.6 60.31
602.000 186.0 60.49
603.000 186.0 60.53
604.000 185.5 60.38
605.000 185.0 60.51
606.000 184.6 60.44
607.000 183.9 60.54
608.000 183.6 60.46
609.000 183.1 60.57
610.000 182.9 60.53
611.000 182.2 60.43
612.000 181.5 60.47
613.000 180.9 60.38
614.000 180.6 60.38
615.000 179.9 60.56
616.000 179.4 60.44
617.000 178.9 60.43
618.000 178.4 60.38
619.000 177.7 60.38
620.000 177.0 60.65
621.000 176.6 60.25
622.000 175.9 60.41
623.000 175.4 60.18
624.000 174.9 60.20
625.000 174.2 60.54
626.000 173.5 60.28
627.000 173.0 60.31
628.000 172.4 60.45
629.000 171.5 60.22
630.000 171.1 60.30
631.000 170.3 60.20
632.000 169.6 60.14
633.000 168.9 60.19
634.000 168.2 60.12
635.000 167.4 60.13
636.000 166.8 60.29
637.000 166.1 60.12
638.000 165.6 60.27
639.000 164.8 60.13
640.000 164.2 60.21
641.000 163.4 60.22
642.000 162.8 60.05
643.000 162.2 60.16
644.000 161.4 59.99
645.000 160.8 60.22
646.000 160.0 60.11
647.000 159.3 60.09
648.000 158.6 60.17
649.000 158.0 59.90
650.000 157.3 59.87
651.000 156.4 59.81
652.000 155.7 59.76
653.000 154.9 59.89
654.000 154.4 59.72
655.000 153.4 59.74
656.000 152.9 59.75
657.000 152.2 59.83
658.000 151.5 59.83
659.000 150.6 59.78
660.000 149.7 59.69
661.000 148.9 59.86
662.000 148.3 59.81
663.000 147.5 59.88
664.000 146.7 59.65
665.000 145.9 59.78
666.000 145.4 59.85
667.000 144.8 59.64
668.000 144.0 59.67
669.000 143.2 59.68
670.000 142.4 59.70
671.000 141.7 59.66
672.000 141.0 59.67
673.000 140.3 59.82
674.000 139.6 59.70
675.000 138.9 59.68
676.000 138.4 59.73
677.000 137.5 59.66
678.000 136.6 59.65
679.000 135.8 59.63
680.000 135.4 59.66
681.000 134.6 59.61
682.000 133.8 59.64
683.000 133.2 59.68
684.000 132.5 59.60
685.000 131.7 59.71
686.000 130.9 59.69
687.000 130.5 59.57
688.000 129.8 59.69
689.000 129.3 59.62
690.000 128.5 59.56
691.000 127.6 59.54
692.000 127.1 59.46
693.000 126.5 59.49
694.000 125.8 59.56
695.000 125.3 59.51
696.000 124.8 59.51
697.000 124.2 59.49
698.000 123.4 59.56
699.000 122.9 59.51
700.000 122.2 59.52
701.000 121.6 59.65
702.000 121.0 59.54
703.000 120.4 59.48
704.000 119.8 59.41
705.000 119.5 59.48
706.000 118.8 59.73
707.000 118.5 59.61
708.000 117.6 59.56
709.000 117.1 59.51
710.000 116.8 59.31
711.000 116.3 59.74
712.000 115.7 59.63
713.000 115.1 59.53
714.000 114.9 59.52
715.000 114.6 59.50
716.000 113.8 59.62
717.000 113.4 59.55
718.000 113.0 59.58
719.000 112.8 59.36
720.000 112.4 59.29
721.000 111.5 59.45
722.000 111.0 59.51
723.000 110.9 59.45
724.000 110.5 59.42
725.000 109.9 59.48
726.000 109.7 59.46
727.000 109.3 59.35
728.000 109.0 59.37
729.000 108.9 59.42
730.000 108.6 59.45
731.000 108.1 59.45
732.000 107.8 59.62
733.000 107.7 59.50
734.000 107.3 59.45
735.000 107.0 59.37
736.000 106.7 59.51
737.000 106.4 59.45
738.000 106.2 59.41
739.000 106.2 59.49
740.000 106.1 59.38
741.000 105.8 59.49
742.000 105.7 59.47
743.000 105.4 59.45
744.000 105.2 59.63
745.000 105.1 59.46
746.000 105.1 59.47
747.000 105.0 59.44
748.000 105.0 59.36
749.000 105.0 59.41
750.000 104.9 59.28
751.000 104.9 59.35
752.000 104.9 59.37
753.000 104.8 59.27
754.000 104.8 59.35
755.000 104.8 59.41
756.000 104.3 59.37
757.000 104.2 59.43
758.000 104.2 59.33
759.000 104.3 59.45
760.000 104.3 59.37
761.000 104.3 59.42
762.000 104.3 59.45
763.000 104.4 59.37
764.000 104.6 59.44
765.000 104.6 59.41
766.000 104.7 59.46
767.000 104.7 59.50
768.000 104.8 59.42
769.000 105.1 59.54
770.000 105.4 59.50
771.000 105.4 59.50
772.000 105.4 59.56
773.000 105.6 59.41
774.000 106.0 59.47
775.000 106.2 59.45
776.000 106.5 59.41
777.000 106.5 59.42
778.000 106.6 59.44
779.000 107.1 59.40
780.000 107.3 59.55
781.000 107.5 59.44
782.000 107.6 59.54
783.000 108.0 59.39
784.000 108.5 59.45
785.000 108.7 59.47
786.000 109.0 59.29
787.000 109.5 59.46
788.000 109.5 59.38
789.000 110.0 59.53
790.000 110.5 59.41
791.000 110.8 59.38
792.000 111.3 59.49
793.000 111.7 59.35
794.000 112.2 59.31
795.000 112.7 59.48
796.000 112.9 59.50
797.000 113.5 59.68
798.000 113.7 59.47
799.000 114.2 59.39
800.000 114.8 59.45
801.000 115.3 59.50
802.000 115.6 59.64
803.000 116.1 59.49
804.000 116.7 59.54
805.000 117.1 59.73
806.000 117.7 59.56
807.000 118.1 59.66
808.000 118.8 59.57
809.000 119.4 59.65
810.000 119.8 59.50
811.000 120.5 59.43
812.000 120.8 59.52
813.000 121.4 59.57
814.000 121.9 59.47
815.000 122.7 59.64
816.000 123.1 59.55
817.000 123.8 59.53
818.000 124.5 59.49
819.000 125.1 59.43
820.000 125.7 59.58
821.000 126.5 59.50
822.000 126.9 59.58
823.000 127.5 59.61
824.000 128.1 59.50
825.000 128.9 59.57
826.000 129.4 59.59
827.000 130.0 59.73
828.000 130.9 59.85
829.000 131.5 59.47
830.000 132.2 59.65
831.000 132.9 59.62
832.000 133.4 59.64
833.000 133.9 59.69
834.000 134.7 59.66
835.000 135.3 59.74
836.000 136.0 59.63
837.000 136.7 59.78
838.000 137.2 59.70
839.000 138.0 59.57
840.000 138.9 59.75
841.000 139.6 59.70
842.000 140.3 59.68
843.000 141.0 59.79
844.000 141.5 59.72
845.000 142.2 59.71
846.000 142.8 59.59
847.000 143.7 59.63
848.000 144.7 59.79
849.000 145.1 59.72
850.000 145.9 59.75
851.000 146.7 59.74
852.000 147.2 59.70
853.000 147.8 59.88
854.000 148.8 59.65
855.000 149.6 59.84
856.000 150.0 59.79
857.000 150.9 59.65
858.000 151.5 60.00
859.000 152.0 59.96
860.000 152.8 60.09
861.000 153.7 60.28
862.000 154.1 59.86
863.000 154.9 60.24
864.000 155.6 59.96
865.000 156.1 60.07
866.000 157.0 60.11
867.000 157.5 60.10
868.000 158.3 60.22
869.000 159.0 60.03
870.000 159.5 60.14
871.000 160.1 60.18
872.000 160.8 60.06
873.000 161.6 60.33
874.000 162.1 60.22
875.000 162.8 60.20
876.000 163.5 60.23
877.000 164.0 59.98
878.000 164.8 60.16
879.000 165.3 60.19
880.000 165.8 60.06
881.000 166.7 60.26
882.000 167.1 59.99
883.000 167.7 60.29
884.000 168.1 60.18
885.000 168.9 60.15
886.000 169.6 60.27
887.000 170.1 60.15
888.000 170.9 60.42
889.000 171.5 60.32
890.000 171.9 60.27
891.000 172.8 60.63
892.000 173.4 60.14
893.000 173.6 60.58
894.000 174.0 60.42
895.000 174.9 60.29
896.000 175.4 60.35
897.000 175.6 60.29
898.000 176.1 60.35
899.000 176.7 60.40
900.000 177.0 60.37
901.000 177.7 60.70
902.000 178.0 60.43
903.000 178.4 60.43
904.000 179.0 60.51
905.000 179.5 60.53
906.000 180.0 60.49
907.000 180.5 60.25
908.000 180.8 60.42
909.000 181.3 60.34
910.000 181.6 60.34
911.000 181.9 60.52
912.000 182.6 60.53
913.000 182.8 60.50
914.000 183.4 60.54
915.000 183.6 60.39
916.000 183.9 60.67
917.000 184.3 60.14
918.000 184.4 60.34
919.000 184.9 60.29
920.000 185.3 60.36
921.000 185.4 60.47
922.000 185.6 60.37
923.000 185.7 60.47
924.000 186.1 60.59
925.000 186.6 60.44
926.000 186.7 60.46
927.000 186.8 60.34
928.000 187.3 60.41
929.000 187.4 60.48
930.000 187.4 60.46
931.000 187.7 60.71
932.000 187.7 60.51
933.000 187.8 60.42
934.000 188.2 60.48
935.000 188.3 60.43
936.000 188.6 60.43
937.000 188.6 60.44
938.000 188.7 60.40
939.000 188.7 60.57
940.000 188.8 60.40
941.000 189.1 60.48
942.000 189.1 60.49
943.000 189.1 60.49
944.000 189.2 60.53
945.000 189.1 60.45
946.000 189.2 60.48
947.000 189.2 60.49
948.000 189.2 60.26
949.000 189.2 60.50
950.000 189.1 60.34
951.000 189.1 60.35
952.000 189.1 60.38
953.000 189.0 60.37
954.000 188.9 60.50
955.000 189.0 60.34
956.000 188.9 60.40
957.000 188.9 60.44
958.000 188.7 60.46
959.000 188.3 60.58
960.000 187.8 60.44
961.000 187.9 60.45
962.000 187.8 60.41
963.000 187.5 60.39
964.000 187.3 60.49
965.000 187.0 60.44
966.000 187.0 60.40
967.000 186.8 60.51
968.000 186.6 60.46
969.000 186.0 60.52
970.000 185.9 60.19
971.000 185.6 60.34
972.000 185.1 60.49
973.000 184.8 60.27
974.000 184.7 60.46
975.000 184.3 60.42
976.000 183.9 60.39
977.000 183.6 60.50
978.000 183.1 60.47
979.000 183.0 60.43
980.000 183.0 60.34
981.000 182.3 60.43
982.000 181.8 60.41
983.000 181.4 60.43
984.000 181.0 60.51
985.000 180.5 60.46
986.000 179.9 60.40
987.000 179.5 60.54
988.000 179.2 60.51
989.000 178.7 60.38
990.000 178.0 60.50
991.000 177.7 60.42
992.000 177.2 60.56
993.000 176.9 60.37
994.000 176.5 60.46
995.000 175.9 60.40
996.000 175.4 60.28
997.000 174.8 60.37
998.000 174.4 60.37
999.000 173.7 60.34
1000.000 173.2 60.34
1001.000 172.9 60.19
1002.000 172.3 60.30
1003.000 171.6 60.30
1004.000 171.1 60.22
1005.000 170.8 60.28
1006.000 169.9 60.23
1007.000 169.5 60.33
1008.000 168.7 60.25
1009.000 167.7 60.19
1010.000 167.2 60.23
1011.000 166.7 60.10
1012.000 166.0 60.24
1013.000 165.5 60.01
1014.000 165.0 60.04
1015.000 164.4 60.37
1016.000 163.8 60.07
1017.000 163.2 60.14
1018.000 162.8 60.16
1019.000 162.2 60.16
1020.000 161.5 60.28
1021.000 160.5 60.17
1022.000 159.8 60.14
1023.000 159.5 60.14
1024.000 158.8 60.07
1025.000 158.3 60.37
1026.000 157.6 60.14
1027.000 157.0 60.08
1028.000 156.4 60.13
1029.000 155.7 60.18
1030.000 155.1 60.19
1031.000 154.6 60.07
1032.000 153.5 60.08
1033.000 153.0 60.16
1034.000 152.4 60.10
1035.000 151.7 60.12
1036.000 151.0 60.11
1037.000 150.4 60.08
1038.000 149.7 60.12
1039.000 149.0 59.98
1040.000 148.3 60.12
1041.000 147.6 60.15
1042.000 147.0 60.10
1043.000 146.6 60.22
1044.000 145.7 60.15
1045.000 144.9 60.12
1046.000 144.3 60.03
1047.000 143.4 60.09
1048.000 142.9 60.09
1049.000 142.4 60.00
1050.000 141.7 60.37
1051.000 140.8 60.08
1052.000 140.4 59.98
1053.000 139.7 60.04
1054.000 139.0 59.99
1055.000 138.5 60.09
1056.000 137.6 60.13
1057.000 136.6 60.14
1058.000 136.2 60.05
1059.000 135.8 60.08
1060.000 135.4 60.11
1061.000 134.8 60.08
1062.000 133.9 60.05
1063.000 133.5 60.16
1064.000 132.9 59.90
1065.000 132.3 59.64
1066.000 131.3 59.61
1067.000 130.8 59.66
1068.000 130.3 59.62
1069.000 129.9 59.50
1070.000 129.3 59.74
1071.000 128.6 59.54
1072.000 127.9 59.42
1073.000 127.5 59.67
1074.000 126.9 59.52
1075.000 126.4 59.51
1076.000 125.8 59.52
1077.000 125.3 59.59
1078.000 124.9 59.67
1079.000 124.4 59.51
1080.000 123.6 59.56
1081.000 123.0 59.50
1082.000 122.7 59.46
1083.000 121.9 59.71
1084.000 121.4 59.64
1085.000 120.9 59.56
1086.000 120.6 59.50
1087.000 119.8 59.49
1088.000 119.6 59.54
1089.000 119.1 59.51
1090.000 118.7 59.60
1091.000 118.1 59.62
1092.000 117.7 59.60
1093.000 117.1 59.53
1094.000 117.0 59.41
1095.000 116.7 59.65
1096.000 116.1 59.55
1097.000 115.7 59.59
1098.000 115.2 59.55
1099.000 115.1 59.50
1100.000 114.8 59.45
1101.000 114.6 59.47
1102.000 113.9 59.42
1103.000 113.6 59.80
1104.000 113.3 59.57
1105.000 112.9 59.47
1106.000 112.8 59.48
1107.000 112.6 59.32
1108.000 112.1 59.41
1109.000 111.7 59.45
1110.000 111.3 59.42
1111.000 111.2 59.45
1112.000 110.9 59.47
1113.000 110.8 59.46
1114.000 110.7 59.41
1115.000 110.1 59.39
1116.000 110.0 59.53
1117.000 109.8 59.50
1118.000 109.8 59.43
1119.000 109.7 59.39
1120.000 109.3 59.41
1121.000 109.2 59.38
1122.000 109.0 59.36
1123.000 109.1 59.42
1124.000 108.9 59.39
1125.000 108.9 59.39
1126.000 108.9 59.38
1127.000 108.8 59.31
1128.000 108.8 59.37
1129.000 108.8 59.41
1130.000 108.7 59.37
1131.000 108.3 59.48
1132.000 108.2 59.42
1133.000 108.2 59.42
1134.000 108.2 59.44
1135.000 108.2 59.41
1136.000 108.3 59.46
1137.000 108.1 59.39
1138.000 108.2 59.40
1139.000 108.2 59.41
1140.000 108.4 59.36
1141.000 108.3 59.46
1142.000 108.4 59.43
1143.000 108.3 59.44
1144.000 108.5 59.49
1145.000 108.5 59.45
1146.000 108.6 59.50
1147.000 108.7 59.46
1148.000 108.9 59.36
1149.000 109.4 59.47
1150.000 109.3 59.43
1151.000 109.5 59.40
