 Masse A  
t x y 
608.000 -23.92 58.90
609.000 -23.89 58.86
610.000 -23.76 58.87
611.000 -23.77 58.91
612.000 -23.67 58.92
613.000 -23.63 58.92
614.000 -23.62 58.94
615.000 -23.66 58.86
616.000 -23.64 58.90
617.000 -23.59 58.86
618.000 -23.56 58.87
619.000 -23.54 58.86
620.000 -23.47 58.85
621.000 -23.41 58.87
622.000 -23.35 58.78
623.000 -23.08 58.79
624.000 -22.95 58.84
625.000 -22.93 58.76
626.000 -22.87 58.83
627.000 -22.85 58.80
628.000 -22.83 58.79
629.000 -22.80 58.79
630.000 -22.79 58.78
631.000 -22.74 58.87
632.000 -22.72 58.86
633.000 -22.65 58.84
634.000 -22.60 58.88
635.000 -22.63 58.85
636.000 -22.58 58.87
637.000 -22.57 58.89
638.000 -22.54 58.86
639.000 -22.49 58.88
640.000 -22.51 58.83
641.000 -22.50 58.85
642.000 -22.45 58.82
643.000 -22.37 58.74
644.000 -22.12 58.78
645.000 -22.07 58.75
646.000 -21.96 58.77
647.000 -22.00 58.77
648.000 -21.91 58.78
649.000 -21.91 58.84
650.000 -21.89 58.81
651.000 -21.85 58.77
652.000 -21.81 58.81
653.000 -21.80 58.77
654.000 -21.76 58.82
655.000 -21.72 58.77
656.000 -21.67 58.78
657.000 -21.68 58.79
658.000 -21.71 58.78
659.000 -21.68 58.82
660.000 -21.60 58.79
661.000 -21.68 58.81
662.000 -21.66 58.78
663.000 -21.63 58.81
664.000 -21.61 58.84
665.000 -21.54 58.83
666.000 -21.59 58.81
667.000 -21.58 58.83
668.000 -21.55 58.84
669.000 -21.48 58.83
670.000 -21.49 58.85
671.000 -21.48 58.85
672.000 -21.33 58.76
673.000 -21.13 58.73
674.000 -21.06 58.78
675.000 -21.03 58.78
676.000 -21.05 58.79
677.000 -21.03 58.80
678.000 -21.06 58.76
679.000 -21.02 58.77
680.000 -21.04 58.78
681.000 -21.02 58.79
682.000 -21.03 58.78
683.000 -21.06 58.78
684.000 -21.07 58.77
685.000 -21.02 58.80
686.000 -21.01 58.77
687.000 -21.02 58.79
688.000 -21.01 58.78
689.000 -21.00 58.81
690.000 -21.02 58.80
691.000 -21.04 58.78
692.000 -21.03 58.80
693.000 -21.03 58.80
694.000 -21.04 58.78
695.000 -21.03 58.81
696.000 -21.08 58.77
697.000 -21.02 58.78
698.000 -21.06 58.77
699.000 -21.08 58.77
700.000 -21.11 58.78
701.000 -21.13 58.76
702.000 -21.15 58.75
703.000 -21.16 58.75
704.000 -21.16 58.72
705.000 -21.16 58.73
706.000 -21.17 58.72
707.000 -21.21 58.72
708.000 -21.23 58.71
709.000 -21.26 58.68
710.000 -21.27 58.66
711.000 -21.26 58.71
712.000 -21.29 58.75
713.000 -21.29 58.72
714.000 -21.28 58.72
715.000 -21.28 58.74
716.000 -21.26 58.69
717.000 -21.31 58.72
718.000 -21.31 58.72
719.000 -21.34 58.72
720.000 -21.42 58.84
721.000 -21.86 58.78
722.000 -21.92 58.79
723.000 -21.91 58.80
724.000 -22.00 58.79
725.000 -22.11 58.79
726.000 -22.11 58.80
727.000 -22.11 58.81
728.000 -22.13 58.80
729.000 -22.16 58.80
730.000 -22.18 58.85
731.000 -22.24 58.83
732.000 -22.35 58.82
733.000 -22.29 58.87
734.000 -22.32 58.84
735.000 -22.33 58.84
736.000 -22.37 58.83
737.000 -22.43 58.88
738.000 -22.67 58.90
739.000 -22.80 58.87
740.000 -22.83 58.84
741.000 -22.85 58.84
742.000 -22.90 58.85
743.000 -22.95 58.83
744.000 -23.03 58.81
745.000 -23.03 58.79
746.000 -23.01 58.77
747.000 -23.04 58.77
748.000 -23.06 58.83
749.000 -23.12 58.83
750.000 -23.12 58.83
751.000 -23.14 58.84
752.000 -23.16 58.85
753.000 -23.19 58.86
754.000 -23.24 58.86
755.000 -23.23 58.86
756.000 -23.26 58.91
757.000 -23.31 58.87
758.000 -23.29 58.89
759.000 -23.37 58.87
760.000 -23.38 58.85
761.000 -23.45 58.89
762.000 -23.83 58.89
763.000 -23.96 58.90
764.000 -24.06 58.90
765.000 -24.08 58.88
766.000 -24.10 58.87
767.000 -24.16 58.87
768.000 -24.38 58.86
769.000 -24.34 58.85
770.000 -24.39 58.83
771.000 -24.50 58.91
772.000 -24.72 58.87
773.000 -24.82 58.90
774.000 -24.82 58.89
775.000 -24.89 58.88
776.000 -24.94 58.90
777.000 -24.93 58.86
778.000 -25.00 58.89
779.000 -25.04 58.84
780.000 -25.01 58.88
781.000 -25.03 58.89
782.000 -25.09 58.85
783.000 -25.11 58.87
784.000 -25.11 58.85
785.000 -25.10 58.83
786.000 -25.15 58.85
787.000 -25.15 58.83
788.000 -25.20 58.83
789.000 -25.16 58.79
790.000 -25.26 58.75
791.000 -25.25 58.75
792.000 -25.34 58.68
793.000 -25.36 58.70
794.000 -25.35 58.73
795.000 -25.45 58.71
796.000 -25.89 58.72
797.000 -25.95 58.70
798.000 -25.97 58.70
799.000 -25.99 58.76
800.000 -26.07 58.73
801.000 -26.05 58.77
802.000 -26.12 58.79
803.000 -26.18 58.75
804.000 -26.26 58.79
805.000 -26.30 58.74
806.000 -26.26 58.72
807.000 -26.29 58.71
808.000 -26.29 58.73
809.000 -26.32 58.76
810.000 -26.40 58.73
811.000 -26.41 58.82
812.000 -26.76 58.76
813.000 -26.89 58.76
814.000 -26.88 58.76
815.000 -26.89 58.74
816.000 -27.04 58.78
817.000 -27.01 58.75
818.000 -27.06 58.74
819.000 -27.03 58.75
820.000 -27.10 58.69
821.000 -27.11 58.70
822.000 -27.15 58.70
823.000 -27.25 58.64
824.000 -27.21 58.66
825.000 -27.25 58.63
826.000 -27.24 58.64
827.000 -27.30 58.65
828.000 -27.39 58.65
829.000 -27.37 58.64
830.000 -27.41 58.71
831.000 -27.74 58.70
832.000 -27.87 58.70
833.000 -27.91 58.66
834.000 -27.88 58.68
835.000 -27.91 58.68
836.000 -27.96 58.68
837.000 -28.00 58.66
838.000 -28.03 58.69
839.000 -28.02 58.69
840.000 -28.10 58.73
841.000 -28.06 58.70
842.000 -28.14 58.70
843.000 -28.11 58.69
844.000 -28.14 58.71
845.000 -28.12 58.72
846.000 -28.17 58.71
847.000 -28.13 58.72
848.000 -28.15 58.71
849.000 -28.21 58.71
850.000 -28.22 58.72
851.000 -28.22 58.72
852.000 -28.24 58.78
853.000 -28.23 58.74
854.000 -28.21 58.74
855.000 -28.24 58.77
856.000 -28.26 58.75
857.000 -28.25 58.75
858.000 -28.24 58.74
859.000 -28.24 58.74
860.000 -28.27 58.75
861.000 -28.28 58.74
862.000 -28.29 58.76
863.000 -28.33 58.75
864.000 -28.32 58.77
865.000 -28.34 58.76
866.000 -28.33 58.78
867.000 -28.32 58.77
868.000 -28.31 58.73
869.000 -28.30 58.76
870.000 -28.31 58.76
871.000 -28.30 58.75
872.000 -28.33 58.77
873.000 -28.38 58.75
874.000 -28.38 58.76
875.000 -28.30 58.78
876.000 -28.29 58.75
877.000 -28.28 58.75
878.000 -28.31 58.74
879.000 -28.29 58.76
880.000 -28.28 58.76
881.000 -28.30 58.77
882.000 -28.26 58.74
883.000 -28.27 58.75
884.000 -28.25 58.73
885.000 -28.28 58.77
886.000 -28.25 58.73
887.000 -28.27 58.76
888.000 -28.21 58.76
889.000 -28.24 58.72
890.000 -28.23 58.74
891.000 -28.25 58.72
892.000 -28.21 58.68
893.000 -28.23 58.72
894.000 -28.23 58.71
895.000 -28.19 58.71
896.000 -28.19 58.69
897.000 -28.17 58.69
898.000 -28.20 58.71
899.000 -28.19 58.72
900.000 -28.16 58.71
901.000 -28.17 58.70
902.000 -28.13 58.72
903.000 -28.13 58.70
904.000 -28.05 58.69
