 Masse A  
137.000 11.22 55.64
138.000 11.63 55.68
139.000 12.00 55.68
140.000 12.36 55.66
141.000 12.43 55.66
142.000 12.48 55.65
143.000 12.68 55.71
144.000 13.07 55.81
145.000 13.18 55.73
146.000 13.24 55.71
147.000 13.50 55.78
148.000 13.56 55.72
149.000 14.04 55.77
150.000 14.22 55.72
151.000 14.34 55.68
152.000 14.41 55.72
153.000 14.61 55.61
154.000 14.89 55.78
155.000 15.05 55.82
156.000 15.14 55.74
157.000 15.33 55.81
158.000 15.39 55.70
159.000 15.42 55.77
160.000 15.66 55.64
161.000 15.97 55.73
162.000 16.12 55.75
163.000 16.20 55.73
164.000 16.39 55.80
165.000 16.36 55.78
166.000 16.35 55.79
167.000 16.45 55.78
168.000 16.54 55.74
169.000 16.79 55.73
170.000 16.86 55.75
171.000 16.90 55.73
172.000 16.95 55.81
173.000 16.95 55.73
174.000 16.99 55.78
175.000 16.99 55.74
176.000 16.97 55.76
177.000 17.02 55.77
178.000 16.95 55.75
179.000 17.03 55.76
180.000 17.05 55.75
181.000 17.03 55.73
182.000 17.06 55.77
183.000 17.03 55.75
184.000 17.05 55.75
185.000 17.04 55.76
186.000 17.03 55.71
187.000 17.05 55.77
188.000 16.93 55.73
189.000 16.96 55.74
190.000 16.97 55.73
191.000 16.92 55.74
192.000 16.73 55.78
193.000 16.75 55.79
194.000 16.68 55.75
195.000 16.66 55.85
196.000 16.58 55.78
197.000 16.49 55.76
198.000 16.00 55.73
199.000 15.95 55.74
200.000 15.84 55.79
201.000 15.75 55.67
202.000 15.71 55.72
203.000 15.43 55.81
204.000 15.11 55.75
205.000 15.00 55.79
206.000 14.95 55.72
207.000 14.80 55.75
208.000 14.64 55.67
209.000 14.65 55.66
210.000 14.59 55.72
211.000 14.40 55.69
212.000 14.08 55.75
213.000 13.81 55.69
214.000 13.62 55.72
215.000 13.62 55.76
216.000 13.34 55.70
217.000 12.93 55.77
218.000 12.81 55.73
219.000 12.64 55.68
220.000 12.68 55.72
221.000 12.61 55.66
222.000 12.16 55.62
223.000 11.74 55.67
224.000 11.61 55.65
225.000 11.56 55.71
226.000 11.19 55.72
227.000 10.91 55.85
228.000 10.34 55.79
229.000 9.988 55.72
230.000 9.623 55.81
231.000 9.575 55.74
232.000 9.286 55.71
233.000 9.010 55.69
234.000 8.659 55.61
235.000 8.628 55.75
236.000 8.225 55.65
237.000 7.788 55.66
238.000 7.651 55.62
239.000 7.284 55.64
240.000 6.831 55.62
241.000 6.810 55.56
242.000 6.319 55.56
243.000 5.775 55.60
244.000 5.527 55.64
245.000 5.088 55.67
246.000 4.762 55.78
247.000 4.656 55.84
248.000 4.328 55.75
249.000 3.849 55.63
250.000 3.520 55.81
251.000 3.196 55.78
252.000 2.888 55.72
253.000 2.676 55.83
254.000 2.647 55.62
255.000 2.073 55.64
256.000 1.834 55.52
257.000 1.415 55.44
258.000 1.039 55.62
259.000 0.617 55.58
260.000 0.374 55.73
261.000 -5.615E-2 55.60
262.000 -0.499 55.63
263.000 -1.006 55.68
264.000 -1.228 55.54
265.000 -1.342 55.60
266.000 -1.608 55.70
267.000 -2.308 55.62
268.000 -2.738 55.70
269.000 -3.089 55.73
270.000 -3.313 55.67
271.000 -3.549 55.63
272.000 -4.021 55.60
273.000 -4.378 55.78
274.000 -4.603 55.92
275.000 -4.905 55.79
276.000 -5.281 55.73
277.000 -5.633 55.73
278.000 -6.185 55.72
279.000 -6.442 55.68
280.000 -6.785 55.71
281.000 -7.220 55.70
282.000 -7.678 55.45
283.000 -8.093 55.61
284.000 -8.323 55.68
285.000 -8.712 55.67
286.000 -9.098 55.66
287.000 -9.211 55.63
288.000 -9.627 55.55
289.000 -10.22 55.57
290.000 -10.56 55.59
291.000 -11.03 55.67
292.000 -11.40 55.67
293.000 -11.75 55.74
294.000 -12.17 55.67
295.000 -12.25 55.63
296.000 -12.61 55.73
297.000 -13.15 55.63
298.000 -13.30 55.66
299.000 -13.66 55.69
300.000 -14.07 55.49
301.000 -14.36 55.55
302.000 -14.41 55.54
303.000 -14.90 55.65
304.000 -15.22 55.61
305.000 -15.40 55.55
306.000 -15.71 55.78
307.000 -16.32 55.71
308.000 -16.69 55.81
309.000 -16.98 55.68
310.000 -17.22 55.59
311.000 -17.26 55.61
312.000 -17.52 55.67
313.000 -17.91 55.71
314.000 -18.25 55.64
315.000 -18.67 55.65
316.000 -18.95 55.66
317.000 -19.14 55.64
318.000 -19.29 55.64
319.000 -19.32 55.69
320.000 -19.51 55.63
321.000 -20.02 55.61
322.000 -20.48 55.71
323.000 -20.76 55.69
324.000 -20.98 55.79
325.000 -21.03 55.76
326.000 -21.31 55.74
327.000 -21.50 55.58
328.000 -21.77 55.59
329.000 -21.91 55.67
330.000 -21.99 55.56
331.000 -22.21 55.58
332.000 -22.29 55.68
333.000 -22.64 55.80
334.000 -22.88 55.81
335.000 -23.05 55.76
336.000 -23.28 55.85
337.000 -23.25 55.86
338.000 -23.32 55.81
339.000 -23.45 55.73
340.000 -23.48 55.66
341.000 -24.19 55.62
342.000 -24.18 55.58
343.000 -24.28 55.63
344.000 -24.57 55.71
345.000 -24.74 55.68
346.000 -24.91 55.68
347.000 -24.92 55.67
348.000 -25.17 55.66
349.000 -25.13 55.68
350.000 -25.13 55.66
351.000 -25.21 55.60
352.000 -25.26 55.63
353.000 -25.26 55.60
354.000 -25.40 55.58
355.000 -25.35 55.58
356.000 -25.42 55.59
357.000 -25.44 55.59
358.000 -25.44 55.58
359.000 -25.47 55.60
360.000 -25.66 55.76
361.000 -25.95 55.73
362.000 -26.00 55.74
363.000 -26.00 55.69
364.000 -26.06 55.70
365.000 -26.06 55.71
366.000 -26.06 55.70
367.000 -26.03 55.69
368.000 -26.05 55.68
369.000 -26.02 55.72
370.000 -26.03 55.70
371.000 -26.01 55.70
372.000 -25.97 55.76
373.000 -25.97 55.69
374.000 -25.95 55.71
375.000 -25.91 55.72
376.000 -25.93 55.70
377.000 -25.84 55.71
378.000 -25.79 55.71
379.000 -25.80 55.72
380.000 -25.75 55.69
381.000 -25.78 55.68
382.000 -25.67 55.69
383.000 -25.67 55.64
384.000 -25.43 55.68
385.000 -25.13 55.69
386.000 -25.05 55.66
387.000 -24.95 55.70
388.000 -24.94 55.66
389.000 -24.65 55.68
390.000 -24.69 55.67
391.000 -24.70 55.64
392.000 -24.64 55.66
393.000 -24.48 55.62
394.000 -24.44 55.61
395.000 -24.07 55.69
396.000 -23.80 55.70
397.000 -23.74 55.77
398.000 -23.57 55.84
399.000 -23.54 55.80
400.000 -23.42 55.82
401.000 -22.90 55.74
402.000 -22.84 55.80
403.000 -22.73 55.74
404.000 -22.44 55.60
405.000 -22.17 55.55
406.000 -21.74 55.62
407.000 -21.76 55.61
408.000 -21.55 55.69
409.000 -21.19 55.76
410.000 -20.98 55.79
411.000 -20.87 55.76
412.000 -20.66 55.74
413.000 -20.36 55.69
414.000 -20.04 55.61
415.000 -19.64 55.63
416.000 -19.70 55.66
417.000 -19.39 55.63
418.000 -19.10 55.68
419.000 -18.87 55.65
420.000 -18.69 55.66
421.000 -18.49 55.78
422.000 -18.07 55.67
423.000 -17.79 55.64
424.000 -17.33 55.57
425.000 -17.10 55.59
426.000 -16.97 55.68
427.000 -16.77 55.75
428.000 -16.38 55.66
429.000 -15.79 55.59
430.000 -15.45 55.41
431.000 -15.22 55.48
432.000 -14.89 55.68
433.000 -14.67 55.68
434.000 -14.29 55.54
435.000 -13.97 55.59
436.000 -13.64 55.63
437.000 -13.53 55.74
438.000 -13.25 55.60
439.000 -12.74 55.64
440.000 -12.56 55.77
441.000 -12.46 55.60
442.000 -11.85 55.74
443.000 -11.62 55.79
444.000 -11.18 55.61
445.000 -10.62 55.55
446.000 -10.29 55.52
447.000 -9.648 55.50
448.000 -9.484 55.60
449.000 -9.444 55.69
450.000 -8.869 55.61
451.000 -8.653 55.69
452.000 -8.272 55.70
453.000 -7.760 55.54
454.000 -7.614 55.42
455.000 -7.264 55.67
456.000 -6.789 55.67
457.000 -6.401 55.65
458.000 -5.754 55.69
459.000 -5.518 55.75
460.000 -5.319 55.70
461.000 -4.932 55.83
462.000 -4.862 55.80
463.000 -4.508 55.88
464.000 -4.179 55.55
465.000 -3.863 55.59
466.000 -3.505 55.63
467.000 -3.287 55.71
468.000 -2.880 55.67
469.000 -2.487 55.64
470.000 -2.091 55.68
471.000 -1.495 55.68
472.000 -1.442 55.59
473.000 -0.904 55.63
474.000 -0.710 55.56
475.000 -0.497 55.64
476.000 1.186E-2 55.63
477.000 0.328 55.72
478.000 0.711 55.57
479.000 1.229 55.50
480.000 1.506 55.47
481.000 1.649 55.63
482.000 2.307 55.65
483.000 2.595 55.78
484.000 2.891 55.81
485.000 3.090 55.81
486.000 3.203 55.81
487.000 3.375 55.73
488.000 3.802 55.65
489.000 4.206 55.71
490.000 4.608 55.82
491.000 4.918 55.78
492.000 5.206 55.56
493.000 5.544 55.60
494.000 5.948 55.58
495.000 6.388 55.57
496.000 6.458 55.62
497.000 6.545 55.62
498.000 7.078 55.66
499.000 7.203 55.66
500.000 7.495 55.63
501.000 7.626 55.66
502.000 8.265 55.66
503.000 8.305 55.72
504.000 8.650 55.66
505.000 8.980 55.67
506.000 9.247 55.73
507.000 9.285 55.76
508.000 9.474 55.73
509.000 9.843 55.71
510.000 10.14 55.75
511.000 10.59 55.82
512.000 10.85 55.78
513.000 11.21 55.67
514.000 11.18 55.63
515.000 11.25 55.64
516.000 11.48 55.63
517.000 11.82 55.65
518.000 12.14 55.63
519.000 12.55 55.72
520.000 12.74 55.66
521.000 12.80 55.72
522.000 12.94 55.74
523.000 13.01 55.72
524.000 13.32 55.69
525.000 13.32 55.68
526.000 13.36 55.73
527.000 13.52 55.70
528.000 13.68 55.65
529.000 13.99 55.71
530.000 14.13 55.70
531.000 14.26 55.70
532.000 14.31 55.65
533.000 14.43 55.66
534.000 14.46 55.69
535.000 14.64 55.71
536.000 14.89 55.75
537.000 15.05 55.81
538.000 15.07 55.77
539.000 15.15 55.77
540.000 15.36 55.76
541.000 15.33 55.79
542.000 15.34 55.74
543.000 15.36 55.76
544.000 15.41 55.75
545.000 15.51 55.74
546.000 15.53 55.76
547.000 15.89 55.75
548.000 16.03 55.74
549.000 16.05 55.76
550.000 16.07 55.75
551.000 16.15 55.71
552.000 16.19 55.81
553.000 16.15 55.75
554.000 16.21 55.77
555.000 16.16 55.76
556.000 16.20 55.79
557.000 16.20 55.78
558.000 16.25 55.75
559.000 16.20 55.77
560.000 16.24 55.78
561.000 16.25 55.78
562.000 16.16 55.74
563.000 16.16 55.72
564.000 16.13 55.79
565.000 16.09 55.77
566.000 16.08 55.74
567.000 16.03 55.73
568.000 16.03 55.76
569.000 15.95 55.76
570.000 15.83 55.69
571.000 15.62 55.73
572.000 15.67 55.68
573.000 15.68 55.68
574.000 15.68 55.70
575.000 15.40 55.82
576.000 15.15 55.76
577.000 15.04 55.79
578.000 14.84 55.71
579.000 14.82 55.70
580.000 14.80 55.65
581.000 14.75 55.60
582.000 14.69 55.66
583.000 14.50 55.76
584.000 14.21 55.76
585.000 13.87 55.72
586.000 13.90 55.71
587.000 13.67 55.75
588.000 13.62 55.68
589.000 13.62 55.73
590.000 13.50 55.73
591.000 12.92 55.73
592.000 12.88 55.73
593.000 12.79 55.69
594.000 12.74 55.71
595.000 12.73 55.71
596.000 12.47 55.64
597.000 12.03 55.66
598.000 11.54 55.64
599.000 11.58 55.66
600.000 11.43 55.65
601.000 10.95 55.68
602.000 10.92 55.79
603.000 10.59 55.78
604.000 10.52 55.73
605.000 9.880 55.69
606.000 9.765 55.71
607.000 9.401 55.78
608.000 9.175 55.73
609.000 8.841 55.61
610.000 8.832 55.65
611.000 8.551 55.64
612.000 8.363 55.74
613.000 7.783 55.71
614.000 7.662 55.67
615.000 7.381 55.66
616.000 6.913 55.65
617.000 6.905 55.66
618.000 6.807 55.53
619.000 6.345 55.58
620.000 5.867 55.56
621.000 5.577 55.56
622.000 5.533 55.66
623.000 5.105 55.73
624.000 4.765 55.87
625.000 4.385 55.71
626.000 3.915 55.66
627.000 3.769 55.65
628.000 3.349 55.80
629.000 3.017 55.75
630.000 2.946 55.81
631.000 2.626 55.72
632.000 2.596 55.66
633.000 2.199 55.60
634.000 1.827 55.58
635.000 1.419 55.49
636.000 0.985 55.53
637.000 0.548 55.60
638.000 0.371 55.73
639.000 8.605E-2 55.64
640.000 -0.485 55.62
641.000 -0.988 55.66
642.000 -1.136 55.62
643.000 -1.339 55.62
644.000 -1.455 55.65
645.000 -2.093 55.63
646.000 -2.562 55.64
647.000 -2.953 55.66
648.000 -3.267 55.71
649.000 -3.480 55.57
650.000 -3.887 55.61
651.000 -4.118 55.64
652.000 -4.444 55.69
653.000 -4.718 55.88
654.000 -5.005 55.79
655.000 -5.346 55.67
656.000 -5.393 55.65
657.000 -5.771 55.72
658.000 -6.463 55.69
659.000 -6.518 55.62
660.000 -7.129 55.61
661.000 -7.546 55.53
662.000 -8.027 55.61
663.000 -8.133 55.72
664.000 -8.543 55.70
665.000 -9.001 55.68
666.000 -9.284 55.65
667.000 -9.287 55.60
668.000 -9.529 55.58
669.000 -10.13 55.61
670.000 -10.59 55.56
671.000 -11.03 55.68
672.000 -11.29 55.69
673.000 -11.71 55.75
674.000 -12.23 55.71
675.000 -12.21 55.64
676.000 -12.48 55.79
677.000 -12.98 55.58
678.000 -13.12 55.68
679.000 -13.45 55.63
680.000 -13.65 55.74
681.000 -14.00 55.59
682.000 -14.29 55.50
683.000 -14.61 55.70
684.000 -15.05 55.60
685.000 -15.23 55.42
686.000 -15.20 55.51
687.000 -15.53 55.60
688.000 -16.17 55.84
689.000 -16.40 55.75
690.000 -16.75 55.76
691.000 -17.00 55.67
692.000 -17.17 55.61
693.000 -17.24 55.58
694.000 -17.46 55.55
695.000 -17.48 55.68
696.000 -18.16 55.67
697.000 -18.51 55.68
698.000 -18.86 55.63
699.000 -19.00 55.60
700.000 -19.29 55.56
701.000 -19.27 55.71
702.000 -19.45 55.58
703.000 -19.42 55.59
704.000 -19.91 55.63
705.000 -20.16 55.62
706.000 -20.33 55.71
707.000 -20.54 55.72
708.000 -20.94 55.83
709.000 -20.96 55.80
710.000 -21.04 55.72
711.000 -21.36 55.73
712.000 -21.37 55.62
713.000 -21.38 55.65
714.000 -21.49 55.62
715.000 -21.86 55.56
716.000 -22.11 55.63
717.000 -22.28 55.61
718.000 -22.54 55.78
719.000 -22.72 55.77
720.000 -22.99 55.69
721.000 -23.01 55.78
722.000 -23.05 55.77
723.000 -23.14 55.79
724.000 -23.17 55.80
725.000 -23.21 55.80
726.000 -23.25 55.80
727.000 -23.36 55.75
728.000 -23.44 55.76
729.000 -23.44 55.74
730.000 -23.45 55.60
731.000 -23.47 55.69
732.000 -23.73 55.63
733.000 -23.96 55.59
734.000 -24.09 55.66
735.000 -24.13 55.62
736.000 -24.23 55.64
737.000 -24.23 55.60
738.000 -24.24 55.58
739.000 -24.29 55.64
740.000 -24.24 55.59
741.000 -24.41 55.69
742.000 -24.36 55.65
743.000 -24.38 55.67
744.000 -24.41 55.72
745.000 -24.42 55.65
746.000 -24.35 55.66
747.000 -24.38 55.65
748.000 -24.38 55.66
749.000 -24.34 55.66
750.000 -24.32 55.62
751.000 -24.36 55.63
752.000 -24.35 55.60
753.000 -24.30 55.60
754.000 -24.26 55.63
755.000 -24.24 55.59
756.000 -24.05 55.58
757.000 -24.03 55.66
758.000 -24.02 55.58
759.000 -24.00 55.70
760.000 -23.97 55.66
761.000 -23.89 55.68
762.000 -23.86 55.72
763.000 -23.83 55.72
764.000 -23.51 55.84
765.000 -23.57 55.77
766.000 -23.62 55.82
767.000 -23.53 55.79
768.000 -23.42 55.69
769.000 -23.06 55.81
770.000 -23.01 55.76
771.000 -22.92 55.75
772.000 -22.83 55.77
773.000 -22.74 55.67
774.000 -22.70 55.68
775.000 -22.52 55.60
776.000 -22.35 55.54
777.000 -21.99 55.62
778.000 -21.88 55.62
779.000 -21.79 55.61
780.000 -21.50 55.75
781.000 -21.39 55.75
782.000 -20.87 55.73
783.000 -20.92 55.74
784.000 -20.85 55.75
785.000 -20.72 55.68
786.000 -20.28 55.63
787.000 -19.98 55.65
788.000 -19.79 55.61
789.000 -19.60 55.67
790.000 -19.45 55.68
791.000 -18.95 55.62
792.000 -18.91 55.59
793.000 -18.82 55.62
794.000 -18.43 55.62
795.000 -17.98 55.67
796.000 -17.83 55.66
797.000 -17.53 55.73
798.000 -17.43 55.54
799.000 -17.17 55.62
800.000 -17.00 55.72
801.000 -16.81 55.73
802.000 -16.61 55.80
803.000 -16.24 55.67
804.000 -15.73 55.55
805.000 -15.44 55.51
806.000 -15.19 55.47
807.000 -14.99 55.81
808.000 -14.63 55.65
809.000 -14.53 55.68
810.000 -14.27 55.53
811.000 -13.90 55.61
812.000 -13.51 55.79
813.000 -13.52 55.69
814.000 -13.17 55.60
815.000 -12.81 55.73
816.000 -12.47 55.70
817.000 -12.38 55.62
818.000 -11.70 55.77
819.000 -11.36 55.69
820.000 -11.02 55.70
821.000 -10.67 55.56
822.000 -10.31 55.55
823.000 -9.800 55.54
824.000 -9.563 55.57
825.000 -9.412 55.69
826.000 -9.110 55.61
827.000 -8.740 55.68
828.000 -8.400 55.79
829.000 -7.851 55.62
830.000 -7.763 55.56
831.000 -7.561 55.47
832.000 -7.254 55.65
833.000 -6.821 55.66
834.000 -6.484 55.72
835.000 -6.196 55.67
836.000 -5.605 55.72
837.000 -5.368 55.68
838.000 -4.963 55.79
839.000 -4.884 55.81
840.000 -4.631 55.86
841.000 -4.266 55.62
842.000 -3.898 55.62
843.000 -3.542 55.62
844.000 -3.370 55.66
845.000 -3.000 55.69
846.000 -2.642 55.61
847.000 -2.413 55.64
848.000 -1.646 55.68
849.000 -1.336 55.65
850.000 -1.192 55.69
851.000 -0.816 55.62
852.000 -0.752 55.60
853.000 -0.478 55.68
854.000 -5.557E-2 55.53
855.000 0.292 55.65
856.000 0.540 55.50
857.000 1.232 55.52
858.000 1.329 55.51
859.000 1.546 55.53
860.000 2.008 55.63
861.000 2.538 55.64
862.000 2.802 55.74
863.000 3.008 55.79
864.000 3.148 55.79
865.000 3.234 55.81
866.000 3.663 55.60
867.000 3.997 55.65
868.000 4.460 55.72
869.000 4.433 55.71
870.000 4.752 55.74
871.000 5.111 55.67
872.000 5.407 55.58
873.000 5.473 55.57
874.000 5.942 55.53
875.000 6.226 55.56
876.000 6.562 55.66
877.000 6.900 55.66
878.000 7.234 55.67
879.000 7.256 55.63
880.000 7.540 55.63
881.000 7.869 55.71
882.000 8.313 55.65
883.000 8.356 55.69
884.000 8.645 55.66
885.000 8.941 55.69
886.000 9.227 55.76
887.000 9.230 55.74
888.000 9.461 55.76
889.000 9.536 55.73
890.000 10.23 55.71
891.000 10.21 55.77
892.000 10.45 55.73
893.000 10.77 55.81
894.000 10.99 55.67
895.000 11.14 55.59
896.000 11.38 55.59
897.000 11.33 55.62
898.000 11.46 55.69
899.000 11.84 55.61
900.000 12.17 55.62
901.000 12.37 55.69
902.000 12.32 55.64
903.000 12.57 55.69
904.000 12.84 55.71
905.000 12.97 55.71
906.000 13.15 55.77
907.000 13.17 55.71
908.000 13.22 55.78
909.000 13.30 55.71
910.000 13.36 55.69
911.000 13.56 55.73
912.000 13.87 55.67
913.000 14.03 55.72
914.000 14.06 55.72
915.000 14.13 55.63
916.000 14.19 55.69
917.000 14.27 55.69
918.000 14.25 55.68
919.000 14.32 55.64
920.000 14.36 55.69
921.000 14.41 55.68
922.000 14.60 55.69
923.000 14.81 55.76
924.000 14.99 55.78
925.000 14.98 55.70
926.000 14.98 55.79
927.000 14.99 55.72
928.000 15.01 55.80
929.000 15.04 55.79
930.000 15.03 55.74
931.000 15.05 55.81
932.000 15.08 55.73
933.000 15.06 55.77
934.000 15.08 55.77
935.000 15.09 55.75
936.000 15.09 55.78
937.000 15.13 55.76
938.000 15.10 55.71
939.000 15.08 55.78
940.000 15.09 55.77
941.000 15.08 55.80
942.000 15.05 55.76
943.000 15.04 55.71
944.000 15.01 55.76
945.000 14.98 55.70
946.000 14.96 55.72
947.000 14.93 55.68
948.000 14.74 55.64
949.000 14.76 55.69
950.000 14.74 55.60
951.000 14.75 55.63
952.000 14.68 55.66
953.000 14.64 55.66
954.000 14.63 55.71
955.000 14.57 55.67
956.000 14.54 55.75
957.000 14.32 55.70
958.000 13.91 55.68
959.000 13.85 55.73
960.000 13.72 55.71
961.000 13.67 55.71
962.000 13.63 55.73
963.000 13.48 55.69
964.000 12.93 55.79
965.000 12.86 55.72
966.000 12.80 55.73
967.000 12.76 55.74
968.000 12.81 55.70
969.000 12.75 55.71
970.000 12.62 55.66
971.000 12.49 55.61
972.000 11.67 55.68
973.000 11.65 55.64
974.000 11.61 55.72
975.000 11.52 55.58
976.000 11.09 55.70
977.000 10.81 55.83
978.000 10.78 55.75
979.000 10.43 55.78
980.000 10.10 55.71
981.000 9.905 55.72
982.000 9.521 55.80
983.000 9.325 55.75
984.000 8.997 55.66
985.000 8.971 55.67
986.000 8.618 55.63
987.000 8.672 55.73
988.000 8.264 55.69
989.000 7.996 55.73
990.000 7.671 55.62
991.000 7.596 55.59
992.000 7.275 55.71
993.000 6.834 55.60
994.000 6.831 55.57
995.000 6.781 55.60
996.000 6.240 55.48
997.000 5.703 55.57
998.000 5.460 55.56
999.000 5.141 55.71
1000.000 4.791 55.79
1001.000 4.625 55.81
1002.000 4.608 55.81
1003.000 4.268 55.72
1004.000 3.753 55.72
1005.000 3.655 55.68
1006.000 3.357 55.78
1007.000 2.970 55.84
1008.000 2.887 55.77
1009.000 2.708 55.67
1010.000 2.412 55.68
1011.000 1.862 55.55
1012.000 1.723 55.56
1013.000 1.403 55.51
1014.000 0.873 55.59
1015.000 0.624 55.62
1016.000 0.357 55.70
1017.000 9.653E-2 55.62
1018.000 -0.394 55.60
1019.000 -0.490 55.63
1020.000 -1.084 55.65
1021.000 -1.267 55.56
1022.000 -1.255 55.65
1023.000 -1.792 55.68
1024.000 -2.393 55.61
1025.000 -2.666 55.70
1026.000 -3.003 55.67
1027.000 -3.194 55.75
1028.000 -3.494 55.57
1029.000 -3.841 55.57
1030.000 -4.233 55.71
1031.000 -4.485 55.86
1032.000 -4.898 55.83
1033.000 -5.027 55.80
1034.000 -5.281 55.69
1035.000 -5.463 55.73
1036.000 -5.563 55.61
1037.000 -6.341 55.65
1038.000 -6.479 55.66
1039.000 -7.116 55.64
1040.000 -7.321 55.66
1041.000 -7.618 55.44
1042.000 -7.891 55.61
1043.000 -8.247 55.69
1044.000 -8.575 55.68
1045.000 -9.075 55.70
1046.000 -9.136 55.60
1047.000 -9.445 55.58
1048.000 -9.428 55.58
1049.000 -9.790 55.51
1050.000 -10.28 55.60
1051.000 -10.65 55.62
1052.000 -11.10 55.70
1053.000 -11.37 55.69
1054.000 -11.72 55.72
1055.000 -12.13 55.70
1056.000 -12.24 55.57
1057.000 -12.45 55.55
1058.000 -12.56 55.72
1059.000 -13.16 55.56
1060.000 -13.36 55.63
1061.000 -13.68 55.68
1062.000 -13.97 55.58
1063.000 -14.10 55.58
1064.000 -14.51 55.67
1065.000 -14.91 55.66
1066.000 -15.06 55.60
1067.000 -15.34 55.57
1068.000 -15.27 55.62
1069.000 -15.60 55.66
1070.000 -16.06 55.71
1071.000 -16.31 55.72
1072.000 -16.68 55.76
1073.000 -17.02 55.73
1074.000 -17.08 55.54
1075.000 -17.12 55.56
1076.000 -17.35 55.61
1077.000 -17.36 55.56
1078.000 -17.61 55.72
1079.000 -18.10 55.65
1080.000 -18.30 55.59
1081.000 -18.44 55.64
1082.000 -18.69 55.59
1083.000 -18.93 55.65
1084.000 -19.12 55.62
1085.000 -19.34 55.69
1086.000 -19.28 55.72
1087.000 -19.31 55.64
1088.000 -19.39 55.64
1089.000 -19.49 55.57
1090.000 -20.05 55.67
1091.000 -20.41 55.71
1092.000 -20.56 55.75
1093.000 -20.85 55.83
1094.000 -20.92 55.78
1095.000 -21.00 55.74
1096.000 -21.04 55.74
1097.000 -21.35 55.74
1098.000 -21.25 55.68
1099.000 -21.41 55.68
1100.000 -21.39 55.68
1101.000 -21.43 55.68
1102.000 -21.46 55.64
