 Masse A  
t x y 
854.000 10.33 57.53
855.000 10.34 57.48
856.000 10.39 57.79
857.000 10.42 57.26
858.000 10.53 57.56
859.000 10.54 57.60
860.000 10.59 57.47
861.000 10.91 57.62
862.000 11.06 57.45
863.000 11.05 57.52
864.000 11.21 57.60
865.000 11.14 57.45
866.000 11.20 57.64
867.000 11.14 57.51
868.000 11.18 57.55
869.000 11.14 57.59
870.000 11.11 57.29
871.000 11.15 57.69
872.000 11.11 57.49
873.000 11.14 57.56
874.000 11.12 57.57
875.000 11.03 57.42
876.000 10.94 57.63
877.000 10.91 57.51
878.000 10.87 57.48
879.000 10.86 57.66
880.000 10.74 57.24
881.000 10.73 57.69
882.000 10.71 57.51
883.000 10.66 57.44
884.000 10.68 57.57
885.000 10.59 57.20
886.000 10.51 57.76
887.000 10.21 57.54
888.000 10.00 57.32
889.000 10.01 57.76
890.000 9.868 57.20
891.000 9.863 57.54
892.000 9.839 57.51
893.000 9.727 57.35
894.000 9.615 57.55
895.000 9.537 57.42
896.000 9.096 57.52
897.000 8.649 57.59
898.000 8.671 57.42
899.000 8.642 57.58
900.000 8.362 57.47
901.000 8.161 57.50
902.000 8.015 57.56
903.000 7.894 57.21
904.000 7.875 57.64
905.000 7.674 57.34
906.000 7.633 57.41
907.000 7.203 57.67
908.000 6.934 57.26
909.000 6.659 57.62
910.000 6.502 57.28
911.000 6.190 57.40
912.000 6.053 57.77
913.000 5.852 57.16
914.000 5.612 57.60
915.000 5.591 57.28
916.000 5.484 57.43
917.000 4.969 57.66
918.000 4.759 57.24
919.000 4.425 57.54
920.000 4.012 57.44
921.000 3.962 57.47
922.000 3.945 57.73
923.000 3.522 57.40
924.000 3.124 57.61
925.000 2.740 57.49
926.000 2.618 57.39
927.000 2.250 57.58
928.000 1.988 57.40
929.000 1.979 57.56
930.000 1.767 57.47
931.000 1.463 57.56
932.000 1.000 57.76
933.000 0.553 57.37
934.000 0.147 57.60
935.000 -0.129 57.51
936.000 -0.197 57.17
937.000 -0.327 57.50
938.000 -0.683 57.38
939.000 -1.037 57.53
940.000 -1.419 57.35
941.000 -1.709 57.49
942.000 -1.935 57.76
943.000 -2.171 57.31
944.000 -2.537 57.58
945.000 -2.933 57.59
946.000 -3.327 57.36
947.000 -3.526 57.90
948.000 -4.066 57.41
949.000 -4.181 57.45
950.000 -4.395 57.56
951.000 -4.529 57.26
952.000 -5.003 57.74
953.000 -5.512 57.42
954.000 -6.044 57.55
955.000 -6.034 57.61
956.000 -6.391 57.15
957.000 -6.587 57.80
958.000 -7.240 57.21
959.000 -7.504 57.41
960.000 -7.948 57.56
961.000 -8.065 57.18
962.000 -8.369 57.53
963.000 -8.446 57.52
964.000 -9.182 57.43
965.000 -9.462 57.81
966.000 -10.02 57.32
967.000 -10.09 57.81
968.000 -10.38 57.51
969.000 -10.62 57.45
970.000 -11.09 57.66
971.000 -11.49 57.19
972.000 -11.88 57.46
973.000 -12.20 57.52
974.000 -12.27 57.31
975.000 -12.38 57.64
976.000 -12.97 57.27
977.000 -13.32 57.45
978.000 -13.70 57.54
979.000 -14.02 57.35
980.000 -14.09 57.46
981.000 -14.35 57.30
982.000 -14.64 57.59
983.000 -15.25 57.54
984.000 -15.44 57.38
985.000 -15.97 57.76
986.000 -16.10 57.25
987.000 -16.25 57.31
988.000 -16.51 57.46
989.000 -16.98 57.24
990.000 -17.36 57.63
991.000 -17.45 57.52
992.000 -17.98 57.51
993.000 -18.06 57.51
994.000 -18.45 57.19
995.000 -18.64 57.72
996.000 -19.12 57.42
997.000 -19.43 57.52
998.000 -19.62 57.69
999.000 -20.02 57.12
1000.000 -20.08 57.55
1001.000 -20.28 57.26
1002.000 -20.32 57.42
1003.000 -20.43 57.54
1004.000 -20.97 57.19
1005.000 -21.36 57.56
1006.000 -21.62 57.45
1007.000 -21.83 57.36
1008.000 -21.96 57.50
1009.000 -22.14 57.29
1010.000 -22.20 57.36
1011.000 -22.60 57.49
1012.000 -22.84 57.37
1013.000 -22.99 57.50
1014.000 -23.28 57.11
1015.000 -23.53 57.55
1016.000 -23.82 57.44
1017.000 -24.13 57.35
1018.000 -24.12 57.53
1019.000 -24.19 57.19
1020.000 -24.39 57.29
1021.000 -24.37 57.40
1022.000 -24.58 57.31
1023.000 -24.89 57.59
1024.000 -25.25 57.34
1025.000 -25.26 57.41
1026.000 -25.38 57.49
1027.000 -25.44 57.60
1028.000 -25.94 57.73
1029.000 -26.03 57.49
1030.000 -26.05 57.52
1031.000 -26.12 57.48
1032.000 -26.32 57.13
1033.000 -26.32 57.59
1034.000 -26.36 57.35
1035.000 -26.38 57.25
1036.000 -26.48 57.51
1037.000 -26.89 57.25
1038.000 -27.06 57.52
1039.000 -27.14 57.33
1040.000 -27.22 57.32
1041.000 -27.22 57.42
1042.000 -27.20 57.29
1043.000 -27.24 57.46
1044.000 -27.35 57.37
1045.000 -27.41 57.30
1046.000 -27.35 57.42
1047.000 -27.40 57.29
1048.000 -27.40 57.44
1049.000 -27.48 57.59
1050.000 -27.83 57.41
1051.000 -27.91 57.57
1052.000 -27.94 57.35
1053.000 -28.01 57.49
1054.000 -27.94 57.47
1055.000 -27.95 57.37
1056.000 -27.94 57.61
1057.000 -27.93 57.40
1058.000 -27.93 57.45
1059.000 -27.92 57.51
1060.000 -27.93 57.37
1061.000 -27.87 57.74
1062.000 -27.92 57.44
1063.000 -27.89 57.50
1064.000 -27.86 57.55
1065.000 -27.87 57.37
1066.000 -27.86 57.58
1067.000 -27.85 57.47
1068.000 -27.68 57.47
1069.000 -27.60 57.61
1070.000 -27.71 57.40
1071.000 -27.63 57.60
1072.000 -27.67 57.53
1073.000 -27.60 57.48
1074.000 -27.58 57.49
1075.000 -27.58 57.42
1076.000 -27.44 57.53
1077.000 -27.41 57.24
1078.000 -27.02 57.32
1079.000 -26.86 57.44
1080.000 -26.65 57.25
1081.000 -26.60 57.58
1082.000 -26.56 57.47
1083.000 -26.41 57.33
1084.000 -26.08 57.74
1085.000 -25.80 57.31
1086.000 -25.88 57.82
1087.000 -25.79 57.62
1088.000 -25.68 57.55
1089.000 -25.63 57.60
1090.000 -25.21 57.19
1091.000 -24.98 57.38
1092.000 -24.77 57.44
1093.000 -24.85 57.32
1094.000 -24.58 57.49
