 Masse A  
t x y 
212.000 1.069E3 -96.29
213.000 1.070E3 -96.22
214.000 1.071E3 -95.95
215.000 1.072E3 -96.28
216.000 1.073E3 -95.92
217.000 1.073E3 -96.14
218.000 1.074E3 -95.91
219.000 1.075E3 -95.63
220.000 1.076E3 -95.81
221.000 1.077E3 -95.33
222.000 1.078E3 -95.48
223.000 1.079E3 -95.25
224.000 1.080E3 -95.33
225.000 1.081E3 -95.58
226.000 1.082E3 -95.35
227.000 1.083E3 -95.60
228.000 1.084E3 -95.34
229.000 1.085E3 -95.37
230.000 1.086E3 -95.51
231.000 1.088E3 -95.34
232.000 1.089E3 -95.48
233.000 1.090E3 -95.37
234.000 1.091E3 -95.26
235.000 1.092E3 -95.43
236.000 1.094E3 -95.11
237.000 1.095E3 -95.56
238.000 1.096E3 -95.43
239.000 1.098E3 -95.32
240.000 1.099E3 -95.32
241.000 1.100E3 -95.21
242.000 1.101E3 -95.31
243.000 1.103E3 -95.29
244.000 1.104E3 -95.05
245.000 1.105E3 -95.41
246.000 1.107E3 -95.20
247.000 1.108E3 -95.09
248.000 1.110E3 -94.94
249.000 1.111E3 -94.95
250.000 1.113E3 -95.21
251.000 1.114E3 -94.75
252.000 1.115E3 -94.61
253.000 1.117E3 -94.53
254.000 1.118E3 -94.44
255.000 1.120E3 -94.69
256.000 1.121E3 -94.49
257.000 1.123E3 -94.63
258.000 1.125E3 -94.61
259.000 1.126E3 -94.34
260.000 1.128E3 -94.58
261.000 1.129E3 -94.40
262.000 1.131E3 -94.39
263.000 1.133E3 -94.11
264.000 1.134E3 -94.10
265.000 1.136E3 -94.51
266.000 1.137E3 -94.12
267.000 1.139E3 -94.25
268.000 1.141E3 -94.34
269.000 1.142E3 -93.83
270.000 1.144E3 -94.05
271.000 1.145E3 -94.11
272.000 1.147E3 -94.41
273.000 1.149E3 -94.29
274.000 1.150E3 -94.08
275.000 1.152E3 -94.18
276.000 1.154E3 -93.79
277.000 1.155E3 -93.73
278.000 1.157E3 -93.66
279.000 1.158E3 -93.66
280.000 1.160E3 -93.94
281.000 1.162E3 -93.70
282.000 1.163E3 -93.64
283.000 1.165E3 -93.56
284.000 1.167E3 -93.57
285.000 1.168E3 -93.81
286.000 1.170E3 -93.33
287.000 1.172E3 -93.44
288.000 1.173E3 -93.45
289.000 1.175E3 -93.40
290.000 1.176E3 -93.52
291.000 1.178E3 -93.01
292.000 1.180E3 -93.29
293.000 1.181E3 -93.26
294.000 1.183E3 -93.27
295.000 1.184E3 -93.60
296.000 1.186E3 -93.17
297.000 1.188E3 -93.51
298.000 1.190E3 -93.47
299.000 1.191E3 -93.09
300.000 1.193E3 -93.42
301.000 1.194E3 -93.21
302.000 1.196E3 -93.60
303.000 1.197E3 -93.16
304.000 1.199E3 -92.77
305.000 1.201E3 -92.70
306.000 1.202E3 -92.58
307.000 1.204E3 -92.73
308.000 1.206E3 -92.65
309.000 1.207E3 -92.35
310.000 1.208E3 -92.66
311.000 1.210E3 -92.48
312.000 1.211E3 -92.68
313.000 1.213E3 -92.59
314.000 1.214E3 -92.39
315.000 1.215E3 -92.57
316.000 1.216E3 -92.20
317.000 1.218E3 -92.45
318.000 1.219E3 -92.39
319.000 1.220E3 -92.36
320.000 1.221E3 -92.31
321.000 1.223E3 -91.83
322.000 1.224E3 -92.03
323.000 1.225E3 -92.14
324.000 1.227E3 -92.01
325.000 1.228E3 -92.26
326.000 1.229E3 -91.92
327.000 1.230E3 -91.98
328.000 1.231E3 -92.09
329.000 1.233E3 -91.98
330.000 1.234E3 -92.16
331.000 1.234E3 -91.79
332.000 1.236E3 -92.09
333.000 1.237E3 -91.86
334.000 1.238E3 -91.69
335.000 1.239E3 -92.01
336.000 1.239E3 -91.75
337.000 1.240E3 -91.86
338.000 1.241E3 -91.60
339.000 1.242E3 -91.40
340.000 1.243E3 -91.56
341.000 1.244E3 -91.21
342.000 1.245E3 -91.55
343.000 1.245E3 -91.26
344.000 1.246E3 -91.32
345.000 1.247E3 -91.49
346.000 1.248E3 -91.07
347.000 1.248E3 -91.64
348.000 1.249E3 -91.30
349.000 1.249E3 -91.17
350.000 1.250E3 -91.39
351.000 1.250E3 -90.91
352.000 1.251E3 -91.30
353.000 1.252E3 -91.25
354.000 1.252E3 -91.26
355.000 1.253E3 -91.34
356.000 1.253E3 -91.27
357.000 1.254E3 -91.25
358.000 1.254E3 -91.19
359.000 1.254E3 -91.20
360.000 1.255E3 -91.29
361.000 1.255E3 -91.14
362.000 1.256E3 -91.29
363.000 1.256E3 -91.03
364.000 1.256E3 -91.00
365.000 1.256E3 -91.35
366.000 1.256E3 -91.01
367.000 1.257E3 -91.07
368.000 1.257E3 -91.09
369.000 1.257E3 -91.17
370.000 1.257E3 -91.26
371.000 1.257E3 -91.10
372.000 1.257E3 -91.20
373.000 1.257E3 -91.14
374.000 1.257E3 -91.14
375.000 1.257E3 -91.28
376.000 1.257E3 -91.19
377.000 1.257E3 -91.24
378.000 1.257E3 -91.28
379.000 1.256E3 -91.13
380.000 1.256E3 -91.31
381.000 1.256E3 -91.17
382.000 1.256E3 -91.21
383.000 1.256E3 -91.24
384.000 1.255E3 -90.98
385.000 1.255E3 -91.25
386.000 1.254E3 -91.20
387.000 1.254E3 -91.24
388.000 1.254E3 -91.23
389.000 1.253E3 -91.16
390.000 1.253E3 -91.42
391.000 1.253E3 -91.03
392.000 1.252E3 -91.35
393.000 1.252E3 -91.36
394.000 1.251E3 -90.96
395.000 1.250E3 -91.49
396.000 1.250E3 -91.04
397.000 1.249E3 -91.26
398.000 1.249E3 -91.28
399.000 1.248E3 -91.04
400.000 1.247E3 -91.40
401.000 1.247E3 -91.33
402.000 1.246E3 -91.49
403.000 1.245E3 -91.62
404.000 1.245E3 -91.25
405.000 1.244E3 -91.58
406.000 1.243E3 -91.41
407.000 1.242E3 -91.44
408.000 1.241E3 -91.59
409.000 1.240E3 -91.44
410.000 1.239E3 -91.78
411.000 1.238E3 -91.41
412.000 1.237E3 -91.52
413.000 1.236E3 -91.83
414.000 1.235E3 -91.67
415.000 1.234E3 -91.99
416.000 1.233E3 -91.96
417.000 1.232E3 -92.06
418.000 1.231E3 -92.24
419.000 1.230E3 -91.87
420.000 1.229E3 -92.29
421.000 1.227E3 -92.11
422.000 1.226E3 -92.15
423.000 1.225E3 -92.23
424.000 1.224E3 -92.23
425.000 1.223E3 -92.37
426.000 1.222E3 -92.21
427.000 1.220E3 -92.33
428.000 1.219E3 -92.40
429.000 1.218E3 -92.06
430.000 1.217E3 -92.61
431.000 1.215E3 -92.36
432.000 1.214E3 -92.63
433.000 1.212E3 -92.92
434.000 1.211E3 -92.57
435.000 1.210E3 -92.62
436.000 1.209E3 -92.38
437.000 1.207E3 -92.62
438.000 1.206E3 -92.81
439.000 1.204E3 -92.70
440.000 1.203E3 -92.73
441.000 1.201E3 -92.74
442.000 1.200E3 -92.73
443.000 1.198E3 -92.91
444.000 1.196E3 -92.96
445.000 1.195E3 -93.50
446.000 1.194E3 -93.15
447.000 1.192E3 -93.43
448.000 1.191E3 -93.64
449.000 1.189E3 -93.24
450.000 1.187E3 -93.33
451.000 1.185E3 -93.29
452.000 1.183E3 -93.31
453.000 1.182E3 -93.29
454.000 1.180E3 -93.17
455.000 1.179E3 -93.30
456.000 1.177E3 -93.37
457.000 1.175E3 -93.59
458.000 1.174E3 -93.64
459.000 1.173E3 -93.34
460.000 1.171E3 -93.80
461.000 1.169E3 -93.69
462.000 1.168E3 -93.55
463.000 1.166E3 -93.71
464.000 1.164E3 -93.62
465.000 1.163E3 -93.81
466.000 1.161E3 -93.61
467.000 1.160E3 -93.65
468.000 1.158E3 -93.72
469.000 1.156E3 -93.56
470.000 1.155E3 -93.73
471.000 1.153E3 -93.94
472.000 1.152E3 -94.01
473.000 1.150E3 -94.36
474.000 1.148E3 -94.16
475.000 1.147E3 -94.21
476.000 1.145E3 -94.24
477.000 1.144E3 -94.10
478.000 1.142E3 -94.20
479.000 1.140E3 -94.15
480.000 1.139E3 -94.13
481.000 1.137E3 -94.21
482.000 1.136E3 -94.29
483.000 1.134E3 -94.35
484.000 1.133E3 -94.12
485.000 1.131E3 -94.38
486.000 1.130E3 -94.61
487.000 1.128E3 -94.35
488.000 1.127E3 -94.77
