 Masse A  
264.000 1.014E3 -95.87
265.000 1.014E3 -95.98
266.000 1.014E3 -95.79
267.000 1.014E3 -95.89
268.000 1.014E3 -95.84
269.000 1.015E3 -95.60
270.000 1.015E3 -96.09
271.000 1.015E3 -96.06
272.000 1.016E3 -96.38
273.000 1.016E3 -96.30
274.000 1.016E3 -96.27
275.000 1.016E3 -96.44
276.000 1.017E3 -96.09
277.000 1.017E3 -96.45
278.000 1.017E3 -96.26
279.000 1.018E3 -96.26
280.000 1.018E3 -96.34
281.000 1.018E3 -95.95
282.000 1.019E3 -96.01
283.000 1.019E3 -96.16
284.000 1.020E3 -96.10
285.000 1.020E3 -96.15
286.000 1.020E3 -96.00
287.000 1.021E3 -96.14
288.000 1.021E3 -96.06
289.000 1.022E3 -95.90
290.000 1.022E3 -95.99
291.000 1.023E3 -95.86
292.000 1.023E3 -95.80
293.000 1.024E3 -95.73
294.000 1.024E3 -95.66
295.000 1.025E3 -95.86
296.000 1.025E3 -95.63
297.000 1.026E3 -95.62
298.000 1.026E3 -95.63
299.000 1.027E3 -95.51
300.000 1.028E3 -95.87
301.000 1.028E3 -95.69
302.000 1.029E3 -95.79
303.000 1.029E3 -95.80
304.000 1.030E3 -95.67
305.000 1.030E3 -95.69
306.000 1.031E3 -95.52
307.000 1.032E3 -95.58
308.000 1.032E3 -95.64
309.000 1.033E3 -95.47
310.000 1.034E3 -95.53
311.000 1.034E3 -95.43
312.000 1.035E3 -95.55
313.000 1.035E3 -95.62
314.000 1.036E3 -95.56
315.000 1.037E3 -95.69
316.000 1.038E3 -95.41
317.000 1.038E3 -95.52
318.000 1.039E3 -95.60
319.000 1.040E3 -95.29
320.000 1.041E3 -95.55
321.000 1.041E3 -95.31
322.000 1.042E3 -95.42
323.000 1.043E3 -95.42
324.000 1.043E3 -95.27
325.000 1.044E3 -95.42
326.000 1.045E3 -95.28
327.000 1.046E3 -95.33
328.000 1.046E3 -95.27
329.000 1.047E3 -95.13
330.000 1.048E3 -95.38
331.000 1.049E3 -95.23
332.000 1.049E3 -95.48
333.000 1.050E3 -95.47
334.000 1.051E3 -95.28
335.000 1.051E3 -95.57
336.000 1.052E3 -95.41
337.000 1.053E3 -95.46
338.000 1.054E3 -95.12
339.000 1.054E3 -95.06
340.000 1.056E3 -95.35
341.000 1.056E3 -95.03
342.000 1.057E3 -95.31
343.000 1.058E3 -95.11
344.000 1.058E3 -94.91
345.000 1.059E3 -94.93
346.000 1.060E3 -94.59
347.000 1.061E3 -94.86
348.000 1.061E3 -94.81
349.000 1.062E3 -94.85
350.000 1.063E3 -95.03
351.000 1.063E3 -95.00
352.000 1.064E3 -95.18
353.000 1.065E3 -95.15
354.000 1.066E3 -94.92
355.000 1.066E3 -94.92
356.000 1.067E3 -94.63
357.000 1.068E3 -94.81
358.000 1.068E3 -94.81
359.000 1.069E3 -94.78
360.000 1.070E3 -94.71
361.000 1.071E3 -94.45
362.000 1.071E3 -94.72
363.000 1.072E3 -94.64
364.000 1.073E3 -94.56
365.000 1.073E3 -94.76
366.000 1.074E3 -94.53
367.000 1.075E3 -94.62
368.000 1.075E3 -94.61
369.000 1.076E3 -94.45
370.000 1.076E3 -94.58
371.000 1.077E3 -94.30
372.000 1.078E3 -94.52
373.000 1.079E3 -94.28
374.000 1.079E3 -94.34
375.000 1.080E3 -94.69
376.000 1.081E3 -94.42
377.000 1.081E3 -94.47
378.000 1.081E3 -94.53
379.000 1.082E3 -94.27
380.000 1.083E3 -94.50
381.000 1.084E3 -94.46
382.000 1.084E3 -94.50
383.000 1.085E3 -94.43
384.000 1.085E3 -94.31
385.000 1.086E3 -94.54
386.000 1.086E3 -94.39
387.000 1.087E3 -94.49
388.000 1.087E3 -94.50
389.000 1.088E3 -94.25
390.000 1.088E3 -94.48
391.000 1.089E3 -94.21
392.000 1.089E3 -94.38
393.000 1.090E3 -94.36
394.000 1.090E3 -94.09
395.000 1.090E3 -94.41
396.000 1.091E3 -94.17
397.000 1.091E3 -94.31
398.000 1.091E3 -94.26
399.000 1.092E3 -94.05
400.000 1.092E3 -94.39
401.000 1.093E3 -93.98
402.000 1.093E3 -94.18
403.000 1.093E3 -94.20
404.000 1.094E3 -93.99
405.000 1.094E3 -94.36
406.000 1.094E3 -94.03
407.000 1.095E3 -94.16
408.000 1.095E3 -94.14
409.000 1.095E3 -94.13
410.000 1.095E3 -94.33
411.000 1.096E3 -94.14
412.000 1.096E3 -94.28
413.000 1.096E3 -94.18
414.000 1.096E3 -94.11
415.000 1.096E3 -94.44
416.000 1.097E3 -94.15
417.000 1.097E3 -94.28
418.000 1.097E3 -94.24
419.000 1.097E3 -94.14
420.000 1.097E3 -94.27
421.000 1.097E3 -94.07
422.000 1.097E3 -94.30
423.000 1.097E3 -94.28
424.000 1.097E3 -93.94
425.000 1.097E3 -93.97
426.000 1.097E3 -93.98
427.000 1.097E3 -94.11
428.000 1.097E3 -94.11
429.000 1.097E3 -94.09
430.000 1.097E3 -94.17
431.000 1.097E3 -94.04
432.000 1.097E3 -94.21
433.000 1.097E3 -94.35
434.000 1.097E3 -94.20
435.000 1.097E3 -94.27
436.000 1.097E3 -94.23
437.000 1.097E3 -94.21
438.000 1.097E3 -94.38
439.000 1.097E3 -94.25
440.000 1.097E3 -94.32
441.000 1.096E3 -94.19
442.000 1.096E3 -94.23
443.000 1.096E3 -94.33
444.000 1.096E3 -94.19
445.000 1.096E3 -94.24
446.000 1.095E3 -94.13
447.000 1.095E3 -94.19
448.000 1.095E3 -94.15
449.000 1.095E3 -94.03
450.000 1.094E3 -94.37
451.000 1.094E3 -94.22
452.000 1.093E3 -94.12
453.000 1.093E3 -94.37
454.000 1.093E3 -93.85
455.000 1.092E3 -94.08
456.000 1.092E3 -94.31
457.000 1.092E3 -94.22
458.000 1.091E3 -94.39
459.000 1.091E3 -93.99
460.000 1.091E3 -94.47
461.000 1.090E3 -94.32
462.000 1.090E3 -94.33
463.000 1.089E3 -94.32
464.000 1.089E3 -94.19
465.000 1.089E3 -94.56
466.000 1.088E3 -94.44
467.000 1.088E3 -94.48
468.000 1.087E3 -94.75
469.000 1.087E3 -94.16
470.000 1.086E3 -94.57
471.000 1.086E3 -94.30
472.000 1.085E3 -94.54
473.000 1.084E3 -94.55
474.000 1.084E3 -94.53
475.000 1.083E3 -94.59
476.000 1.083E3 -94.13
477.000 1.082E3 -94.54
478.000 1.081E3 -94.57
479.000 1.081E3 -94.49
480.000 1.080E3 -94.66
481.000 1.080E3 -94.29
482.000 1.079E3 -94.38
483.000 1.078E3 -94.39
484.000 1.077E3 -94.35
485.000 1.077E3 -94.64
486.000 1.076E3 -94.49
487.000 1.075E3 -94.47
488.000 1.075E3 -94.50
489.000 1.074E3 -94.47
490.000 1.074E3 -94.79
491.000 1.073E3 -94.61
492.000 1.072E3 -94.65
493.000 1.071E3 -94.68
494.000 1.071E3 -94.44
495.000 1.070E3 -94.85
496.000 1.069E3 -94.70
497.000 1.068E3 -94.76
498.000 1.068E3 -94.74
499.000 1.067E3 -94.55
500.000 1.066E3 -94.75
501.000 1.065E3 -94.59
502.000 1.065E3 -94.70
503.000 1.064E3 -95.07
504.000 1.063E3 -94.98
505.000 1.062E3 -95.23
506.000 1.062E3 -94.95
507.000 1.061E3 -94.71
508.000 1.060E3 -94.81
509.000 1.059E3 -94.51
510.000 1.058E3 -94.77
511.000 1.057E3 -94.67
512.000 1.057E3 -94.74
513.000 1.056E3 -95.04
514.000 1.055E3 -95.07
515.000 1.054E3 -95.34
516.000 1.053E3 -95.21
517.000 1.052E3 -95.40
518.000 1.052E3 -95.66
519.000 1.051E3 -95.32
520.000 1.050E3 -95.54
521.000 1.049E3 -95.31
522.000 1.048E3 -95.25
523.000 1.047E3 -95.33
524.000 1.047E3 -95.17
525.000 1.046E3 -95.52
526.000 1.045E3 -95.39
527.000 1.044E3 -95.38
528.000 1.043E3 -95.46
529.000 1.042E3 -95.28
530.000 1.042E3 -95.65
531.000 1.041E3 -95.41
532.000 1.040E3 -95.39
533.000 1.039E3 -95.61
534.000 1.038E3 -95.42
535.000 1.037E3 -95.86
536.000 1.037E3 -95.65
537.000 1.036E3 -95.42
538.000 1.035E3 -95.67
539.000 1.034E3 -95.35
540.000 1.033E3 -95.64
541.000 1.033E3 -95.63
542.000 1.032E3 -95.67
543.000 1.031E3 -95.85
544.000 1.030E3 -95.58
545.000 1.030E3 -95.80
546.000 1.029E3 -95.61
547.000 1.028E3 -95.72
548.000 1.027E3 -95.90
549.000 1.026E3 -95.60
550.000 1.025E3 -95.77
551.000 1.025E3 -95.71
552.000 1.024E3 -95.87
553.000 1.023E3 -96.13
554.000 1.023E3 -95.98
555.000 1.022E3 -96.33
556.000 1.021E3 -96.15
557.000 1.020E3 -96.19
558.000 1.020E3 -96.45
559.000 1.019E3 -96.27
560.000 1.018E3 -96.53
561.000 1.017E3 -96.44
562.000 1.017E3 -96.25
563.000 1.016E3 -96.46
564.000 1.016E3 -96.07
565.000 1.015E3 -96.28
566.000 1.014E3 -96.22
567.000 1.013E3 -96.39
568.000 1.013E3 -96.65
569.000 1.012E3 -96.53
570.000 1.012E3 -96.90
571.000 1.011E3 -96.52
572.000 1.010E3 -96.56
573.000 1.009E3 -96.61
574.000 1.009E3 -96.34
575.000 1.008E3 -96.75
576.000 1.008E3 -96.52
577.000 1.007E3 -96.44
578.000 1.007E3 -96.74
579.000 1.006E3 -96.33
580.000 1.005E3 -96.91
581.000 1.005E3 -96.69
582.000 1.004E3 -96.77
583.000 1.004E3 -96.70
584.000 1.003E3 -96.49
585.000 1.003E3 -96.61
586.000 1.002E3 -96.60
587.000 1.002E3 -96.74
588.000 1.002E3 -96.70
589.000 1.001E3 -96.52
590.000 1.001E3 -96.67
591.000 1.000E3 -96.63
592.000 999.8 -96.51
593.000 999.2 -96.73
594.000 999.1 -96.59
595.000 998.9 -96.55
596.000 998.4 -96.50
597.000 998.1 -96.73
598.000 997.6 -96.61
599.000 997.2 -96.72
600.000 996.9 -96.58
601.000 996.4 -96.54
602.000 996.2 -96.61
603.000 995.9 -96.66
604.000 995.5 -96.56
605.000 995.4 -96.85
606.000 995.1 -96.62
607.000 995.1 -96.63
608.000 994.9 -96.63
609.000 994.5 -96.49
610.000 994.3 -96.70
611.000 994.3 -96.56
612.000 994.1 -96.67
613.000 994.1 -96.75
614.000 993.9 -96.46
615.000 993.6 -96.78
616.000 993.6 -96.72
617.000 993.4 -96.53
618.000 993.5 -96.85
619.000 993.2 -96.53
620.000 993.3 -96.86
621.000 993.2 -96.73
622.000 993.2 -96.80
623.000 993.1 -96.89
624.000 993.1 -96.62
625.000 993.0 -96.80
626.000 993.2 -96.67
627.000 993.2 -96.71
628.000 993.3 -96.81
629.000 993.1 -96.66
630.000 993.2 -96.72
631.000 993.3 -96.67
632.000 993.4 -96.59
633.000 993.5 -96.74
634.000 993.6 -96.50
635.000 993.6 -96.75
636.000 993.7 -96.53
637.000 994.0 -96.60
638.000 994.1 -96.73
639.000 994.5 -96.39
640.000 994.5 -96.64
641.000 994.6 -96.55
642.000 994.9 -96.55
643.000 995.1 -96.68
644.000 995.3 -96.47
645.000 995.6 -96.63
646.000 995.7 -96.56
647.000 996.1 -96.56
648.000 996.5 -96.65
649.000 996.8 -96.39
650.000 996.8 -96.52
651.000 997.3 -96.60
652.000 997.6 -96.33
653.000 998.0 -96.87
654.000 998.6 -96.35
655.000 998.9 -96.50
656.000 998.9 -96.50
657.000 999.3 -96.61
658.000 999.8 -96.68
659.000 1.000E3 -96.58
660.000 1.001E3 -96.75
661.000 1.001E3 -96.74
662.000 1.002E3 -96.61
663.000 1.002E3 -96.65
664.000 1.002E3 -96.40
665.000 1.003E3 -96.63
666.000 1.003E3 -96.62
667.000 1.004E3 -96.52
668.000 1.004E3 -96.88
669.000 1.005E3 -96.47
670.000 1.006E3 -96.79
671.000 1.006E3 -96.50
672.000 1.006E3 -96.32
673.000 1.007E3 -96.82
674.000 1.008E3 -96.39
675.000 1.008E3 -96.54
676.000 1.009E3 -96.51
677.000 1.009E3 -96.47
678.000 1.010E3 -96.61
679.000 1.010E3 -96.47
680.000 1.011E3 -96.69
681.000 1.012E3 -96.47
682.000 1.012E3 -96.44
683.000 1.013E3 -96.49
684.000 1.013E3 -96.20
685.000 1.014E3 -96.38
686.000 1.015E3 -95.98
687.000 1.015E3 -96.16
688.000 1.016E3 -96.69
689.000 1.017E3 -96.30
690.000 1.017E3 -96.39
691.000 1.018E3 -96.42
692.000 1.019E3 -96.01
693.000 1.019E3 -96.29
694.000 1.020E3 -96.24
695.000 1.021E3 -96.15
696.000 1.022E3 -96.17
697.000 1.022E3 -96.08
698.000 1.023E3 -96.27
699.000 1.023E3 -96.18
700.000 1.024E3 -96.29
701.000 1.025E3 -96.07
702.000 1.026E3 -96.06
703.000 1.026E3 -96.11
704.000 1.027E3 -95.98
705.000 1.028E3 -96.05
706.000 1.029E3 -95.99
707.000 1.029E3 -95.97
708.000 1.030E3 -96.09
709.000 1.031E3 -95.74
710.000 1.031E3 -95.73
711.000 1.032E3 -95.59
712.000 1.033E3 -95.43
713.000 1.034E3 -95.66
714.000 1.035E3 -95.43
715.000 1.035E3 -95.63
716.000 1.036E3 -95.64
717.000 1.037E3 -95.44
718.000 1.038E3 -95.57
719.000 1.038E3 -95.39
720.000 1.039E3 -95.50
721.000 1.040E3 -95.44
722.000 1.041E3 -95.39
723.000 1.041E3 -95.44
724.000 1.042E3 -95.24
725.000 1.043E3 -95.33
726.000 1.044E3 -95.46
727.000 1.044E3 -95.24
728.000 1.045E3 -95.36
729.000 1.046E3 -95.17
730.000 1.046E3 -95.20
731.000 1.047E3 -95.28
732.000 1.048E3 -95.11
733.000 1.049E3 -95.59
734.000 1.049E3 -95.26
735.000 1.050E3 -95.38
736.000 1.051E3 -95.42
737.000 1.052E3 -95.32
738.000 1.052E3 -95.49
739.000 1.053E3 -95.25
740.000 1.054E3 -95.19
741.000 1.054E3 -95.02
742.000 1.055E3 -94.94
743.000 1.056E3 -95.05
744.000 1.057E3 -94.78
745.000 1.057E3 -94.76
746.000 1.058E3 -94.64
747.000 1.058E3 -94.46
748.000 1.059E3 -94.85
749.000 1.060E3 -94.56
750.000 1.061E3 -94.73
751.000 1.061E3 -94.66
752.000 1.062E3 -94.74
753.000 1.063E3 -94.81
754.000 1.063E3 -94.71
755.000 1.064E3 -94.71
756.000 1.064E3 -94.66
757.000 1.065E3 -94.46
758.000 1.066E3 -94.63
759.000 1.066E3 -94.54
760.000 1.067E3 -94.53
761.000 1.067E3 -94.64
762.000 1.068E3 -94.53
763.000 1.068E3 -94.72
764.000 1.069E3 -94.53
765.000 1.070E3 -94.52
766.000 1.070E3 -94.58
767.000 1.071E3 -94.41
768.000 1.071E3 -94.70
769.000 1.072E3 -94.48
770.000 1.072E3 -94.44
771.000 1.073E3 -94.55
772.000 1.073E3 -94.29
773.000 1.074E3 -94.69
774.000 1.074E3 -94.32
775.000 1.075E3 -94.45
776.000 1.075E3 -94.50
777.000 1.076E3 -94.31
778.000 1.076E3 -94.56
779.000 1.076E3 -94.22
780.000 1.077E3 -94.43
781.000 1.077E3 -94.35
782.000 1.077E3 -94.16
783.000 1.078E3 -94.31
784.000 1.078E3 -94.24
785.000 1.079E3 -94.31
786.000 1.079E3 -94.35
787.000 1.079E3 -94.31
788.000 1.080E3 -94.41
789.000 1.080E3 -94.32
790.000 1.080E3 -94.45
791.000 1.080E3 -94.36
792.000 1.081E3 -94.17
793.000 1.081E3 -94.54
794.000 1.081E3 -94.24
795.000 1.081E3 -94.35
796.000 1.081E3 -94.32
797.000 1.082E3 -94.18
798.000 1.082E3 -94.38
799.000 1.082E3 -94.07
800.000 1.082E3 -94.32
801.000 1.083E3 -94.36
802.000 1.083E3 -94.23
803.000 1.083E3 -94.42
804.000 1.083E3 -94.23
805.000 1.083E3 -94.37
806.000 1.083E3 -94.29
807.000 1.083E3 -94.28
808.000 1.083E3 -94.37
809.000 1.084E3 -94.23
810.000 1.084E3 -94.41
811.000 1.084E3 -94.36
812.000 1.084E3 -94.15
813.000 1.084E3 -94.50
814.000 1.084E3 -94.16
815.000 1.084E3 -94.30
816.000 1.084E3 -94.45
817.000 1.084E3 -94.18
818.000 1.084E3 -94.44
819.000 1.084E3 -94.20
820.000 1.084E3 -94.30
821.000 1.083E3 -94.34
822.000 1.083E3 -94.15
823.000 1.083E3 -94.44
824.000 1.083E3 -94.15
825.000 1.083E3 -94.31
826.000 1.083E3 -94.42
827.000 1.082E3 -94.15
828.000 1.082E3 -94.32
829.000 1.082E3 -94.23
830.000 1.082E3 -94.30
831.000 1.081E3 -94.59
832.000 1.081E3 -94.40
833.000 1.081E3 -94.54
834.000 1.081E3 -94.48
835.000 1.081E3 -94.56
836.000 1.080E3 -94.45
837.000 1.080E3 -94.47
838.000 1.080E3 -94.60
839.000 1.080E3 -94.42
840.000 1.079E3 -94.43
841.000 1.079E3 -94.43
842.000 1.079E3 -94.29
843.000 1.078E3 -94.42
844.000 1.078E3 -94.29
845.000 1.078E3 -94.47
846.000 1.077E3 -94.49
847.000 1.077E3 -94.30
848.000 1.076E3 -94.44
849.000 1.076E3 -94.46
850.000 1.075E3 -94.60
851.000 1.075E3 -94.55
852.000 1.075E3 -94.55
853.000 1.074E3 -94.58
854.000 1.074E3 -94.45
855.000 1.073E3 -94.59
856.000 1.073E3 -94.60
857.000 1.072E3 -94.44
858.000 1.072E3 -94.63
859.000 1.071E3 -94.49
860.000 1.071E3 -94.50
861.000 1.070E3 -94.70
862.000 1.070E3 -94.44
863.000 1.069E3 -94.81
864.000 1.069E3 -94.48
865.000 1.068E3 -94.78
866.000 1.068E3 -94.70
867.000 1.067E3 -94.54
868.000 1.067E3 -94.71
869.000 1.066E3 -94.50
870.000 1.066E3 -94.62
871.000 1.065E3 -94.74
872.000 1.064E3 -94.69
873.000 1.064E3 -94.96
874.000 1.063E3 -94.77
875.000 1.063E3 -94.93
876.000 1.062E3 -94.64
877.000 1.061E3 -94.53
878.000 1.061E3 -94.77
879.000 1.060E3 -94.55
880.000 1.059E3 -94.58
881.000 1.058E3 -94.59
882.000 1.058E3 -94.52
883.000 1.057E3 -94.94
884.000 1.056E3 -94.64
885.000 1.056E3 -94.78
886.000 1.055E3 -94.81
887.000 1.054E3 -94.77
888.000 1.054E3 -95.14
889.000 1.053E3 -95.32
890.000 1.052E3 -95.34
891.000 1.052E3 -95.60
892.000 1.051E3 -95.29
893.000 1.050E3 -95.58
894.000 1.050E3 -95.38
895.000 1.049E3 -95.42
896.000 1.048E3 -95.42
897.000 1.047E3 -95.11
898.000 1.047E3 -95.37
899.000 1.046E3 -95.18
900.000 1.045E3 -95.48
901.000 1.045E3 -95.45
902.000 1.044E3 -95.27
903.000 1.043E3 -95.32
904.000 1.042E3 -95.50
905.000 1.042E3 -95.33
906.000 1.041E3 -95.50
907.000 1.040E3 -95.14
908.000 1.039E3 -95.68
909.000 1.039E3 -95.47
910.000 1.038E3 -95.57
911.000 1.037E3 -95.76
912.000 1.036E3 -95.42
913.000 1.036E3 -95.68
914.000 1.035E3 -95.47
915.000 1.034E3 -95.62
916.000 1.034E3 -95.64
917.000 1.033E3 -95.53
918.000 1.032E3 -95.78
919.000 1.031E3 -95.68
920.000 1.030E3 -95.66
921.000 1.030E3 -95.83
922.000 1.029E3 -95.72
923.000 1.028E3 -95.84
924.000 1.028E3 -95.78
925.000 1.027E3 -95.82
926.000 1.026E3 -95.95
927.000 1.026E3 -95.66
928.000 1.025E3 -95.91
929.000 1.024E3 -95.84
930.000 1.023E3 -95.95
931.000 1.023E3 -95.91
932.000 1.022E3 -95.93
933.000 1.022E3 -95.99
934.000 1.021E3 -96.20
935.000 1.020E3 -96.21
936.000 1.019E3 -96.45
937.000 1.019E3 -96.27
938.000 1.018E3 -96.75
939.000 1.018E3 -96.43
