 Masse A  
416.000 795.2 -9.179
417.000 794.0 -9.175
418.000 792.9 -9.300
419.000 791.6 -9.275
420.000 790.7 -9.041
421.000 789.7 -9.263
422.000 788.7 -9.212
423.000 787.7 -9.147
424.000 786.6 -9.351
425.000 785.6 -9.234
426.000 784.8 -9.436
427.000 783.7 -9.389
428.000 782.8 -9.288
429.000 781.6 -9.420
430.000 780.8 -9.466
431.000 779.9 -9.509
432.000 779.0 -9.420
433.000 778.1 -9.308
434.000 777.2 -9.507
435.000 776.3 -9.298
436.000 775.4 -9.470
437.000 774.6 -9.378
438.000 773.9 -9.299
439.000 773.1 -9.439
440.000 772.5 -9.412
441.000 771.6 -9.429
442.000 771.2 -9.371
443.000 770.3 -9.350
444.000 769.6 -9.502
445.000 769.1 -9.395
446.000 768.6 -9.544
447.000 768.1 -9.506
448.000 767.3 -9.576
449.000 766.7 -9.554
450.000 766.4 -9.521
451.000 765.8 -9.490
452.000 765.3 -9.495
453.000 764.8 -9.512
454.000 764.4 -9.538
455.000 764.0 -9.515
456.000 763.7 -9.683
457.000 763.3 -9.594
458.000 763.0 -9.569
459.000 762.5 -9.641
460.000 762.0 -9.594
461.000 761.9 -9.696
462.000 761.6 -9.635
463.000 761.2 -9.655
464.000 760.9 -9.646
465.000 760.9 -9.586
466.000 760.9 -9.621
467.000 760.5 -9.607
468.000 760.5 -9.590
469.000 760.3 -9.627
470.000 760.2 -9.503
471.000 760.2 -9.617
472.000 760.1 -9.637
473.000 760.1 -9.597
474.000 760.1 -9.666
475.000 760.2 -9.571
476.000 760.2 -9.638
477.000 760.3 -9.600
478.000 760.4 -9.606
479.000 760.4 -9.694
480.000 760.6 -9.573
481.000 761.0 -9.663
482.000 761.2 -9.565
483.000 761.6 -9.614
484.000 761.6 -9.693
485.000 762.2 -9.606
486.000 762.5 -9.593
487.000 762.8 -9.513
488.000 763.2 -9.487
489.000 763.7 -9.612
490.000 764.2 -9.543
491.000 764.6 -9.604
492.000 764.9 -9.443
493.000 765.4 -9.417
494.000 765.7 -9.528
495.000 766.3 -9.489
496.000 766.7 -9.567
497.000 767.4 -9.544
498.000 767.8 -9.496
499.000 768.6 -9.516
500.000 769.2 -9.404
501.000 769.7 -9.456
502.000 770.4 -9.375
503.000 771.1 -9.331
504.000 771.6 -9.403
505.000 772.4 -9.374
506.000 773.0 -9.379
507.000 773.7 -9.360
508.000 774.8 -9.423
509.000 775.7 -9.489
510.000 776.6 -9.439
511.000 777.6 -9.391
512.000 777.9 -9.366
513.000 779.0 -9.384
514.000 779.7 -9.597
515.000 780.8 -9.424
516.000 781.5 -9.374
517.000 782.5 -9.222
518.000 783.2 -9.354
519.000 784.3 -9.382
520.000 785.4 -9.180
521.000 786.2 -9.259
522.000 787.5 -9.201
523.000 788.6 -9.174
524.000 789.3 -9.357
525.000 790.3 -9.151
526.000 791.4 -9.204
527.000 792.7 -9.258
528.000 794.0 -9.054
529.000 795.2 -9.161
530.000 796.2 -9.200
531.000 797.2 -9.287
532.000 798.3 -9.226
533.000 799.7 -8.886
534.000 801.0 -8.868
535.000 802.1 -8.711
536.000 803.3 -8.772
537.000 804.6 -8.827
538.000 806.0 -8.592
539.000 807.5 -8.716
540.000 808.9 -8.983
541.000 810.7 -9.345
542.000 811.6 -9.737
543.000 812.7 -9.365
544.000 814.0 -9.565
545.000 815.8 -9.041
546.000 817.2 -9.061
547.000 818.7 -8.916
548.000 820.1 -8.772
549.000 821.3 -8.657
550.000 822.5 -8.407
551.000 823.8 -8.502
552.000 825.3 -8.403
553.000 826.6 -8.559
554.000 828.2 -8.467
555.000 829.6 -8.441
556.000 831.1 -8.368
557.000 832.2 -8.334
558.000 833.6 -8.281
559.000 835.1 -8.373
560.000 836.3 -8.292
561.000 837.8 -8.334
562.000 839.3 -8.157
563.000 840.7 -8.225
564.000 842.2 -8.236
565.000 843.6 -8.118
566.000 844.8 -8.295
567.000 846.5 -8.195
568.000 847.5 -8.020
569.000 848.8 -7.908
570.000 850.3 -7.549
571.000 851.8 -7.560
572.000 853.2 -7.552
573.000 854.8 -7.432
574.000 856.1 -7.506
575.000 857.4 -7.348
576.000 858.8 -7.411
577.000 860.2 -7.344
578.000 861.4 -7.436
579.000 862.9 -7.342
580.000 864.1 -7.260
581.000 865.9 -7.048
582.000 867.3 -7.348
583.000 868.7 -7.232
584.000 869.9 -7.226
585.000 871.4 -7.086
586.000 872.7 -7.167
587.000 874.2 -7.109
588.000 875.1 -7.098
589.000 876.7 -7.137
590.000 877.9 -7.108
591.000 879.5 -7.223
592.000 880.5 -7.234
593.000 881.8 -7.059
594.000 883.3 -6.974
595.000 884.6 -7.036
596.000 885.9 -7.009
597.000 887.2 -6.902
598.000 888.3 -6.627
599.000 889.7 -6.623
600.000 891.0 -6.555
601.000 892.2 -6.706
602.000 893.4 -6.557
603.000 894.4 -6.681
604.000 895.6 -6.709
605.000 896.7 -6.549
606.000 897.9 -6.499
607.000 899.3 -6.488
608.000 900.3 -6.571
609.000 901.2 -6.748
610.000 902.4 -6.650
611.000 903.4 -6.561
612.000 904.4 -6.557
613.000 905.6 -6.594
614.000 906.4 -6.683
615.000 907.4 -6.494
616.000 908.4 -6.547
617.000 909.5 -6.402
618.000 910.4 -6.412
619.000 911.3 -6.462
620.000 912.3 -6.336
621.000 913.2 -6.417
622.000 914.1 -6.490
623.000 915.2 -6.287
624.000 916.0 -6.433
625.000 917.0 -6.370
626.000 917.7 -6.494
627.000 918.4 -6.429
628.000 919.2 -6.432
629.000 919.9 -6.404
630.000 920.8 -6.315
631.000 921.8 -6.305
632.000 922.5 -6.319
633.000 923.1 -6.299
634.000 923.7 -6.386
635.000 924.4 -6.181
636.000 924.7 -6.352
637.000 925.5 -6.269
638.000 925.9 -6.249
639.000 926.5 -6.337
640.000 926.9 -6.388
641.000 927.5 -6.434
642.000 928.0 -6.226
643.000 928.7 -6.209
644.000 929.2 -6.215
645.000 929.7 -6.239
646.000 930.1 -6.257
647.000 930.5 -6.263
648.000 930.5 -6.269
649.000 930.9 -6.301
650.000 931.5 -6.255
651.000 931.7 -6.264
652.000 932.1 -6.213
653.000 932.4 -6.160
654.000 932.3 -6.223
655.000 932.7 -6.166
656.000 933.0 -6.248
657.000 933.1 -6.190
658.000 933.2 -6.148
659.000 933.2 -6.213
660.000 933.4 -6.091
661.000 933.4 -6.195
662.000 933.5 -6.153
663.000 933.5 -6.160
664.000 933.8 -6.051
665.000 934.0 -6.085
666.000 934.0 -6.168
667.000 933.9 -6.168
668.000 933.7 -6.084
669.000 933.8 -6.122
670.000 933.7 -6.078
671.000 933.7 -6.117
672.000 933.5 -6.129
673.000 933.0 -6.173
674.000 933.0 -6.279
675.000 932.7 -5.922
676.000 932.7 -6.052
677.000 932.3 -6.013
678.000 931.9 -6.118
679.000 931.6 -6.063
680.000 931.1 -6.016
681.000 930.9 -6.094
682.000 930.6 -6.162
683.000 929.9 -6.214
684.000 929.6 -6.369
685.000 929.4 -6.280
686.000 928.7 -6.303
687.000 928.5 -6.219
688.000 927.8 -6.294
689.000 927.3 -6.253
690.000 926.7 -6.243
691.000 926.2 -6.240
692.000 925.7 -6.259
693.000 925.1 -6.240
694.000 924.3 -6.426
695.000 923.3 -6.351
696.000 922.9 -6.315
697.000 922.3 -6.349
698.000 921.7 -6.399
699.000 921.1 -6.379
700.000 920.2 -6.281
701.000 919.3 -6.302
702.000 918.6 -6.491
703.000 917.9 -6.416
704.000 917.2 -6.373
705.000 916.3 -6.246
706.000 915.3 -6.408
707.000 914.5 -6.308
708.000 913.6 -6.436
709.000 912.7 -6.511
710.000 911.8 -6.439
711.000 910.9 -6.440
712.000 910.3 -6.531
713.000 909.3 -6.412
714.000 908.3 -6.503
715.000 907.2 -6.493
716.000 906.2 -6.603
717.000 905.2 -6.618
718.000 904.2 -6.470
719.000 903.3 -6.529
720.000 901.9 -6.599
721.000 900.9 -6.619
722.000 900.0 -6.587
723.000 898.8 -6.447
724.000 897.9 -6.638
725.000 896.7 -6.701
726.000 895.7 -6.673
727.000 894.5 -6.601
728.000 893.2 -6.554
729.000 891.8 -6.673
730.000 890.9 -6.644
731.000 889.7 -6.734
732.000 888.6 -6.709
733.000 887.3 -6.342
734.000 886.0 -6.558
735.000 884.7 -6.638
736.000 883.8 -6.679
737.000 882.4 -6.785
738.000 881.2 -6.738
739.000 879.8 -6.792
740.000 878.8 -6.692
741.000 877.3 -6.736
742.000 876.1 -6.757
743.000 874.7 -6.694
744.000 873.7 -6.823
745.000 872.2 -6.738
746.000 871.0 -6.717
747.000 869.6 -6.729
748.000 868.3 -6.772
749.000 866.8 -7.117
750.000 865.5 -7.249
751.000 864.2 -7.368
752.000 862.9 -7.316
753.000 861.5 -7.292
754.000 860.3 -7.336
755.000 858.8 -7.455
756.000 857.6 -7.465
757.000 856.6 -7.452
758.000 855.0 -7.392
759.000 853.9 -7.633
760.000 852.7 -7.522
761.000 851.3 -7.643
762.000 849.8 -7.569
763.000 848.7 -7.569
764.000 847.6 -7.981
765.000 846.1 -8.151
766.000 844.9 -8.219
767.000 843.6 -8.162
768.000 842.4 -8.040
769.000 841.0 -8.228
770.000 839.5 -8.142
771.000 838.0 -8.303
772.000 837.1 -8.280
773.000 835.8 -8.206
774.000 834.6 -8.384
775.000 833.5 -8.347
776.000 831.9 -8.439
777.000 830.9 -8.468
778.000 829.7 -8.373
779.000 828.3 -8.474
780.000 826.9 -8.601
781.000 825.8 -8.593
782.000 824.7 -8.647
783.000 823.6 -8.457
784.000 822.5 -8.414
785.000 821.1 -8.495
786.000 820.0 -8.596
787.000 818.9 -8.573
788.000 817.7 -8.675
789.000 816.2 -8.721
790.000 814.5 -8.903
791.000 813.0 -8.980
792.000 812.3 -9.316
793.000 811.4 -9.324
794.000 810.5 -9.218
795.000 809.2 -9.315
796.000 808.1 -8.963
797.000 806.5 -8.925
798.000 805.3 -8.980
799.000 804.3 -9.107
800.000 803.3 -9.117
801.000 802.2 -9.108
802.000 801.3 -9.202
803.000 800.4 -8.854
804.000 799.4 -8.860
805.000 798.1 -9.016
806.000 797.4 -9.254
807.000 796.7 -9.307
808.000 795.9 -9.091
809.000 795.1 -9.110
810.000 794.1 -9.085
811.000 793.1 -9.148
812.000 792.5 -9.250
813.000 791.2 -9.110
814.000 790.6 -9.213
815.000 789.8 -9.181
816.000 789.3 -9.256
817.000 788.4 -9.249
818.000 787.8 -9.184
819.000 787.0 -9.147
820.000 786.2 -9.196
821.000 785.6 -9.229
822.000 785.1 -9.312
823.000 784.3 -9.282
824.000 783.8 -9.393
825.000 783.2 -9.238
826.000 782.6 -9.264
827.000 781.9 -9.312
828.000 781.4 -9.261
829.000 780.8 -9.403
830.000 780.4 -9.349
831.000 779.9 -9.328
832.000 779.6 -9.375
833.000 779.0 -9.343
834.000 778.7 -9.442
835.000 778.2 -9.310
836.000 778.0 -9.342
837.000 777.5 -9.328
838.000 777.0 -9.317
839.000 776.9 -9.441
840.000 776.8 -9.354
841.000 776.4 -9.336
842.000 776.2 -9.414
843.000 775.8 -9.416
844.000 775.6 -9.422
845.000 775.4 -9.369
846.000 775.2 -9.390
847.000 775.2 -9.367
848.000 774.9 -9.406
849.000 774.9 -9.426
850.000 774.9 -9.391
851.000 774.9 -9.414
852.000 774.9 -9.449
853.000 774.9 -9.443
854.000 774.9 -9.440
855.000 774.9 -9.440
856.000 774.9 -9.448
857.000 775.0 -9.485
858.000 775.0 -9.446
859.000 775.0 -9.405
860.000 775.1 -9.354
861.000 775.4 -9.382
862.000 775.4 -9.400
863.000 775.8 -9.423
864.000 776.0 -9.463
865.000 776.1 -9.322
866.000 776.6 -9.308
867.000 776.8 -9.400
868.000 777.0 -9.362
869.000 777.2 -9.331
870.000 777.5 -9.318
871.000 777.9 -9.351
872.000 778.4 -9.322
873.000 778.8 -9.395
874.000 779.1 -9.492
875.000 779.6 -9.386
876.000 780.2 -9.447
877.000 780.6 -9.448
878.000 781.2 -9.378
879.000 781.6 -9.406
880.000 782.2 -9.315
881.000 782.7 -9.358
882.000 783.3 -9.331
883.000 783.9 -9.348
884.000 784.6 -9.289
885.000 785.4 -9.128
886.000 785.8 -9.209
887.000 786.5 -9.141
888.000 787.1 -9.158
889.000 787.9 -9.181
890.000 788.6 -9.195
891.000 789.6 -9.234
892.000 790.2 -9.184
893.000 790.9 -9.183
894.000 791.8 -9.255
895.000 792.8 -9.249
896.000 793.4 -9.249
897.000 794.2 -9.198
898.000 794.9 -9.186
899.000 796.1 -9.055
900.000 796.8 -9.088
901.000 797.8 -9.054
902.000 798.7 -9.031
903.000 799.7 -8.884
904.000 800.8 -8.770
905.000 801.7 -8.589
906.000 802.7 -8.690
907.000 803.7 -8.710
908.000 804.7 -8.704
909.000 805.7 -8.676
910.000 806.8 -8.607
911.000 808.2 -8.585
912.000 809.4 -8.728
913.000 810.5 -8.504
914.000 811.2 -8.756
915.000 812.0 -8.700
916.000 813.3 -8.606
917.000 814.5 -8.629
918.000 816.0 -8.218
919.000 817.6 -8.374
920.000 818.9 -8.278
921.000 820.0 -8.182
922.000 820.9 -8.174
923.000 822.1 -8.194
924.000 823.1 -8.293
925.000 824.2 -8.242
926.000 825.6 -8.327
927.000 826.9 -8.387
928.000 828.0 -8.299
929.000 829.2 -8.237
930.000 830.3 -8.121
931.000 831.4 -8.120
932.000 832.5 -8.199
933.000 833.8 -8.118
934.000 835.1 -8.024
935.000 836.4 -7.850
936.000 837.5 -7.793
937.000 838.6 -7.772
938.000 840.0 -7.692
939.000 841.3 -7.673
940.000 842.6 -7.645
941.000 844.1 -7.625
942.000 845.0 -7.655
943.000 846.5 -7.584
944.000 847.5 -7.662
945.000 848.8 -7.380
946.000 850.1 -7.442
947.000 851.7 -7.436
948.000 852.9 -7.329
949.000 854.3 -7.345
950.000 855.2 -7.421
951.000 856.4 -7.341
952.000 857.5 -7.662
953.000 858.7 -7.216
954.000 860.4 -7.224
955.000 861.3 -7.282
956.000 862.7 -7.169
957.000 864.1 -7.095
958.000 865.3 -6.945
959.000 866.6 -7.045
960.000 867.5 -6.955
961.000 868.9 -6.812
962.000 870.2 -6.697
963.000 871.5 -6.634
964.000 872.4 -6.691
965.000 873.9 -6.502
966.000 875.2 -6.358
967.000 876.3 -6.543
968.000 877.3 -6.447
969.000 878.6 -6.547
970.000 880.2 -6.413
971.000 881.3 -6.378
972.000 882.2 -6.304
973.000 883.6 -6.296
974.000 884.8 -6.365
975.000 886.0 -6.270
976.000 886.9 -6.294
977.000 888.4 -6.275
978.000 889.3 -6.251
979.000 890.3 -6.365
980.000 891.4 -6.221
981.000 892.4 -6.234
982.000 893.6 -6.256
983.000 894.8 -6.229
984.000 895.8 -6.394
985.000 896.9 -6.259
986.000 897.9 -6.179
987.000 899.0 -6.180
988.000 899.9 -6.149
989.000 901.0 -6.185
990.000 902.0 -6.174
991.000 902.9 -6.157
992.000 903.9 -6.206
993.000 904.9 -6.222
994.000 905.8 -6.214
995.000 906.7 -6.271
996.000 907.6 -6.191
997.000 908.6 -6.198
998.000 909.3 -6.135
999.000 910.1 -6.137
1000.000 910.7 -6.141
1001.000 911.5 -6.184
1002.000 912.0 -6.215
1003.000 912.9 -6.089
1004.000 913.8 -6.149
1005.000 914.5 -6.134
1006.000 915.2 -6.038
1007.000 916.0 -6.043
1008.000 916.7 -5.949
1009.000 917.5 -6.048
1010.000 917.9 -6.052
1011.000 918.6 -6.007
1012.000 919.5 -6.086
1013.000 919.8 -5.957
1014.000 920.5 -6.061
1015.000 920.9 -5.979
1016.000 921.6 -6.011
1017.000 922.3 -6.025
1018.000 922.6 -5.972
1019.000 923.3 -6.005
1020.000 923.6 -5.961
1021.000 924.2 -5.979
1022.000 924.5 -6.000
1023.000 924.8 -5.974
1024.000 925.2 -5.983
1025.000 925.5 -5.940
1026.000 925.9 -5.939
1027.000 926.2 -5.885
1028.000 926.6 -5.656
1029.000 927.1 -5.657
1030.000 927.2 -5.634
1031.000 927.3 -5.631
1032.000 927.6 -5.669
1033.000 927.7 -5.602
1034.000 928.0 -5.637
1035.000 928.1 -5.620
1036.000 928.4 -5.579
1037.000 928.4 -5.592
1038.000 928.4 -5.559
1039.000 928.4 -5.571
1040.000 928.5 -5.580
1041.000 928.6 -5.603
1042.000 928.8 -5.626
1043.000 928.9 -5.598
1044.000 929.0 -5.617
1045.000 929.0 -5.642
1046.000 929.0 -5.618
1047.000 928.8 -5.660
1048.000 928.8 -5.694
1049.000 928.6 -5.717
1050.000 928.5 -5.672
1051.000 928.3 -5.623
1052.000 928.0 -5.615
1053.000 927.9 -5.603
1054.000 927.9 -5.702
1055.000 927.7 -5.609
1056.000 927.6 -5.646
1057.000 927.2 -5.669
1058.000 926.8 -5.646
1059.000 926.6 -5.595
1060.000 926.3 -5.582
1061.000 925.9 -5.601
1062.000 925.5 -5.560
1063.000 925.0 -5.569
1064.000 924.6 -5.613
1065.000 924.0 -5.615
1066.000 923.7 -5.638
1067.000 923.4 -5.723
1068.000 923.0 -5.702
1069.000 922.5 -5.702
