 Masse A  
130.000 4.785 71.54
131.000 4.793 71.57
132.000 4.435 71.54
133.000 4.230 71.50
134.000 3.952 71.50
135.000 3.832 71.54
136.000 3.529 71.70
137.000 3.055 71.67
138.000 3.027 71.67
139.000 2.700 71.79
140.000 2.666 71.70
141.000 2.327 71.80
142.000 2.131 71.68
143.000 1.829 71.66
144.000 1.677 71.61
145.000 1.412 71.39
146.000 0.996 71.35
147.000 0.801 71.32
148.000 0.717 71.42
149.000 0.453 71.70
150.000 2.092E-2 71.62
151.000 -0.150 71.63
152.000 -0.594 71.57
153.000 -0.950 71.48
154.000 -1.006 71.54
155.000 -1.000 71.36
156.000 -1.391 71.49
157.000 -1.766 71.69
158.000 -2.250 71.58
159.000 -2.462 71.65
160.000 -2.974 71.56
161.000 -3.106 71.68
162.000 -3.336 71.65
163.000 -3.580 71.68
164.000 -3.876 71.66
165.000 -4.066 71.43
166.000 -4.142 71.48
167.000 -4.464 71.57
168.000 -5.006 71.49
169.000 -5.187 71.61
170.000 -5.589 71.52
171.000 -5.902 71.59
172.000 -6.151 71.70
173.000 -6.408 71.71
174.000 -6.709 71.70
175.000 -6.909 71.60
176.000 -7.251 71.57
177.000 -7.315 71.53
178.000 -7.794 71.64
179.000 -8.172 71.69
180.000 -8.383 71.65
181.000 -8.588 71.70
182.000 -9.167 71.63
183.000 -9.203 71.50
184.000 -9.300 71.60
185.000 -9.619 71.58
186.000 -10.10 71.49
187.000 -10.31 71.59
188.000 -10.66 71.55
189.000 -11.12 71.66
190.000 -11.40 71.51
191.000 -11.51 71.56
192.000 -11.93 71.54
193.000 -12.03 71.46
194.000 -12.37 71.47
195.000 -12.66 71.56
196.000 -13.10 71.55
197.000 -13.16 71.67
198.000 -13.58 71.65
199.000 -13.97 71.70
200.000 -14.16 71.58
201.000 -14.38 71.52
202.000 -14.43 71.56
203.000 -14.65 71.51
204.000 -15.01 71.35
205.000 -15.20 71.30
206.000 -15.52 71.37
207.000 -15.77 71.53
208.000 -15.84 71.49
209.000 -16.26 71.62
210.000 -16.42 71.62
211.000 -16.57 71.50
212.000 -16.85 71.61
213.000 -17.18 71.56
214.000 -17.21 71.61
215.000 -17.50 71.67
216.000 -17.85 71.60
217.000 -17.97 71.63
218.000 -18.18 71.42
219.000 -18.21 71.37
220.000 -18.55 71.49
221.000 -18.86 71.44
222.000 -19.05 71.56
223.000 -19.17 71.49
224.000 -19.51 71.55
225.000 -19.81 71.68
226.000 -19.93 71.64
227.000 -20.05 71.68
228.000 -20.20 71.57
229.000 -20.23 71.55
230.000 -20.29 71.62
231.000 -20.30 71.58
232.000 -20.38 71.66
233.000 -20.33 71.59
234.000 -20.47 71.59
235.000 -20.96 71.62
236.000 -21.08 71.53
237.000 -21.23 71.64
238.000 -21.37 71.57
239.000 -21.45 71.54
240.000 -21.77 71.63
241.000 -21.97 71.59
242.000 -22.09 71.62
243.000 -22.14 71.63
244.000 -22.21 71.69
245.000 -22.23 71.66
246.000 -22.30 71.59
247.000 -22.28 71.63
248.000 -22.31 71.62
249.000 -22.38 71.61
250.000 -22.38 71.61
251.000 -22.40 71.53
252.000 -22.67 71.59
253.000 -22.90 71.56
254.000 -23.00 71.54
255.000 -23.05 71.59
256.000 -23.07 71.52
257.000 -23.10 71.56
258.000 -23.18 71.60
259.000 -23.19 71.55
260.000 -23.20 71.62
261.000 -23.19 71.55
262.000 -23.21 71.62
263.000 -23.24 71.60
264.000 -23.28 71.52
265.000 -23.26 71.61
266.000 -23.25 71.57
267.000 -23.26 71.55
268.000 -23.22 71.59
269.000 -23.13 71.54
270.000 -23.16 71.55
271.000 -23.12 71.55
272.000 -23.11 71.55
273.000 -23.09 71.57
274.000 -23.05 71.53
275.000 -22.98 71.60
276.000 -22.91 71.58
277.000 -22.88 71.60
278.000 -22.87 71.62
279.000 -22.81 71.58
280.000 -22.76 71.65
281.000 -22.72 71.68
282.000 -22.68 71.64
283.000 -22.61 71.69
284.000 -22.46 71.55
285.000 -22.18 71.63
286.000 -22.06 71.60
287.000 -22.03 71.59
288.000 -21.80 71.61
289.000 -21.76 71.53
290.000 -21.64 71.59
291.000 -21.56 71.57
292.000 -21.46 71.61
293.000 -21.36 71.70
294.000 -20.91 71.54
295.000 -20.84 71.61
296.000 -20.51 71.64
297.000 -20.56 71.57
298.000 -20.57 71.62
299.000 -20.50 71.56
300.000 -20.24 71.60
301.000 -20.00 71.64
302.000 -19.78 71.61
303.000 -19.70 71.57
304.000 -19.45 71.49
305.000 -19.03 71.51
306.000 -18.84 71.51
307.000 -18.54 71.43
308.000 -18.51 71.52
309.000 -18.35 71.49
310.000 -17.94 71.59
311.000 -17.73 71.66
312.000 -17.62 71.65
313.000 -17.26 71.61
314.000 -17.04 71.60
315.000 -16.80 71.53
316.000 -16.71 71.57
317.000 -16.38 71.50
318.000 -15.87 71.57
319.000 -15.77 71.47
320.000 -15.61 71.39
321.000 -15.46 71.38
322.000 -15.05 71.18
323.000 -14.87 71.53
324.000 -14.66 71.64
325.000 -14.62 71.55
326.000 -14.36 71.61
327.000 -14.04 71.61
328.000 -13.76 71.73
329.000 -13.37 71.68
330.000 -12.96 71.54
331.000 -12.81 71.56
332.000 -12.35 71.29
333.000 -11.90 71.52
334.000 -11.84 71.50
335.000 -11.73 71.49
336.000 -11.51 71.74
337.000 -11.17 71.61
338.000 -10.70 71.52
339.000 -10.33 71.57
340.000 -9.907 71.53
341.000 -9.576 71.67
342.000 -9.570 71.61
343.000 -9.543 71.67
344.000 -9.085 71.70
345.000 -8.803 71.66
346.000 -8.261 71.66
347.000 -7.829 71.62
348.000 -7.524 71.57
349.000 -7.255 71.59
350.000 -6.966 71.57
351.000 -6.635 71.80
352.000 -6.322 71.73
353.000 -5.955 71.66
354.000 -5.807 71.56
355.000 -5.374 71.53
356.000 -4.891 71.63
357.000 -4.587 71.54
358.000 -4.342 71.40
359.000 -4.067 71.54
360.000 -3.817 71.63
361.000 -3.571 71.77
362.000 -3.349 71.59
363.000 -2.936 71.60
364.000 -2.477 71.57
365.000 -2.248 71.55
366.000 -1.720 71.69
367.000 -1.307 71.46
368.000 -0.888 71.46
369.000 -1.014 71.64
370.000 -0.673 71.57
371.000 -0.299 71.62
372.000 0.145 71.75
373.000 0.550 71.39
374.000 0.845 71.41
375.000 1.210 71.42
376.000 1.465 71.60
377.000 1.577 71.82
378.000 2.068 71.73
379.000 2.197 72.00
380.000 2.392 72.01
381.000 2.698 72.10
382.000 2.936 72.06
383.000 3.363 71.76
384.000 3.786 71.61
385.000 4.254 71.55
386.000 4.282 71.61
387.000 4.432 71.71
388.000 4.834 71.59
389.000 5.405 71.74
390.000 5.365 71.62
391.000 5.680 71.65
392.000 6.137 71.61
393.000 6.356 71.59
394.000 6.455 71.57
395.000 6.711 71.57
396.000 7.394 71.60
397.000 7.436 71.71
398.000 7.822 71.64
399.000 8.089 71.74
400.000 8.227 71.70
401.000 8.665 71.59
402.000 9.116 71.62
403.000 9.190 71.58
404.000 9.501 71.70
405.000 9.499 71.73
406.000 9.623 71.61
407.000 9.892 71.64
408.000 10.14 71.66
409.000 10.60 71.60
410.000 11.04 71.69
411.000 11.01 71.61
412.000 11.02 71.70
413.000 11.26 71.57
414.000 11.33 71.60
415.000 11.66 71.56
416.000 11.93 71.60
417.000 12.23 71.72
418.000 12.16 71.71
419.000 12.48 71.78
420.000 12.56 71.67
421.000 12.93 71.65
422.000 13.24 71.71
423.000 13.31 71.68
424.000 13.32 71.68
425.000 13.40 71.76
426.000 13.63 71.73
427.000 13.78 71.81
428.000 13.84 71.75
429.000 13.92 71.75
430.000 14.17 71.70
431.000 14.20 71.68
432.000 14.40 71.73
433.000 14.47 71.74
434.000 14.77 71.58
435.000 15.00 71.63
436.000 15.05 71.51
437.000 15.06 71.59
438.000 15.14 71.54
439.000 15.21 71.56
440.000 15.39 71.61
441.000 15.53 71.58
442.000 15.52 71.68
443.000 15.62 71.60
444.000 16.06 71.58
445.000 16.06 71.70
446.000 16.12 71.59
447.000 16.14 71.68
448.000 16.11 71.69
449.000 16.15 71.65
450.000 16.12 71.70
451.000 16.19 71.65
452.000 16.22 71.75
453.000 16.22 71.69
454.000 16.24 71.68
455.000 16.20 71.71
456.000 16.33 71.67
457.000 16.28 71.72
458.000 16.30 71.74
459.000 16.34 71.64
460.000 16.21 71.74
461.000 16.29 71.63
462.000 16.22 71.69
463.000 16.22 71.69
464.000 16.28 71.64
465.000 16.20 71.73
466.000 16.23 71.66
467.000 16.21 71.70
468.000 16.09 71.71
469.000 16.07 71.59
470.000 15.98 71.68
471.000 16.04 71.63
472.000 15.98 71.62
473.000 15.75 71.73
474.000 15.73 71.62
475.000 15.67 71.69
476.000 15.68 71.67
477.000 15.51 71.58
478.000 15.19 71.61
479.000 15.10 71.59
480.000 14.89 71.66
481.000 14.93 71.66
482.000 14.83 71.62
483.000 14.61 71.82
484.000 14.58 71.70
485.000 14.33 71.77
486.000 13.99 71.79
487.000 13.95 71.65
488.000 13.88 71.77
489.000 13.84 71.69
490.000 13.82 71.73
491.000 13.61 71.71
492.000 13.66 71.63
493.000 13.57 71.66
494.000 13.48 71.69
495.000 12.95 71.66
496.000 12.79 71.67
497.000 12.64 71.63
498.000 12.50 71.75
499.000 12.00 71.57
500.000 11.88 71.60
501.000 11.77 71.62
502.000 11.57 71.62
503.000 11.16 71.70
504.000 10.99 71.65
505.000 10.93 71.70
506.000 10.87 71.74
507.000 10.45 71.66
508.000 10.12 71.69
509.000 9.785 71.56
510.000 9.849 71.63
511.000 9.771 71.62
512.000 9.685 71.53
513.000 9.315 71.72
514.000 9.054 71.56
515.000 8.695 71.61
516.000 8.422 71.84
517.000 8.134 71.67
518.000 7.785 71.71
519.000 7.725 71.64
520.000 7.458 71.64
521.000 7.101 71.58
522.000 6.626 71.53
523.000 6.606 71.62
524.000 6.421 71.55
525.000 5.859 71.60
526.000 5.832 71.64
527.000 5.539 71.62
528.000 5.268 71.68
529.000 4.808 71.61
530.000 4.548 71.52
531.000 4.499 71.60
532.000 3.983 71.48
533.000 3.632 71.54
534.000 3.317 71.66
535.000 3.055 71.64
536.000 2.727 71.82
537.000 2.573 71.80
538.000 2.429 71.78
539.000 1.919 71.81
540.000 1.780 71.57
541.000 1.569 71.52
542.000 1.262 71.32
543.000 0.866 71.41
544.000 0.615 71.53
545.000 0.497 71.65
546.000 1.663E-3 71.75
547.000 -0.376 71.62
548.000 -0.622 71.53
549.000 -0.938 71.56
550.000 -0.976 71.41
551.000 -1.285 71.51
552.000 -1.784 71.75
553.000 -2.282 71.63
554.000 -2.401 71.57
555.000 -2.824 71.55
556.000 -3.158 71.84
557.000 -3.344 71.66
558.000 -3.612 71.67
559.000 -3.889 71.62
560.000 -4.171 71.29
561.000 -4.217 71.49
562.000 -4.607 71.60
563.000 -4.977 71.50
564.000 -5.341 71.65
565.000 -5.691 71.51
566.000 -5.916 71.69
567.000 -6.224 71.75
568.000 -6.491 71.72
569.000 -6.989 71.69
570.000 -7.101 71.56
571.000 -7.141 71.56
572.000 -7.512 71.64
573.000 -8.021 71.64
574.000 -8.252 71.70
575.000 -8.341 71.64
576.000 -8.617 71.66
577.000 -9.155 71.69
578.000 -9.230 71.59
579.000 -9.292 71.62
580.000 -9.611 71.56
581.000 -10.10 71.57
582.000 -10.28 71.58
583.000 -10.52 71.53
584.000 -10.87 71.67
585.000 -11.20 71.59
586.000 -11.41 71.42
587.000 -11.44 71.49
588.000 -11.58 71.48
589.000 -11.85 71.52
590.000 -12.18 71.44
591.000 -12.40 71.43
592.000 -12.66 71.63
593.000 -13.06 71.57
594.000 -13.30 71.68
595.000 -13.49 71.72
596.000 -13.78 71.64
597.000 -14.23 71.71
598.000 -14.16 71.54
599.000 -14.27 71.60
600.000 -14.42 71.54
601.000 -14.51 71.51
602.000 -14.81 71.50
603.000 -15.10 71.23
604.000 -15.21 71.28
605.000 -15.40 71.33
606.000 -15.44 71.32
607.000 -15.51 71.55
608.000 -15.77 71.47
609.000 -15.99 71.61
610.000 -16.20 71.59
611.000 -16.24 71.49
612.000 -16.40 71.61
613.000 -16.53 71.51
614.000 -16.84 71.53
615.000 -16.93 71.64
616.000 -17.09 71.55
617.000 -17.13 71.63
618.000 -17.30 71.57
619.000 -17.34 71.59
620.000 -17.42 71.64
621.000 -17.64 71.62
622.000 -17.91 71.65
623.000 -18.02 71.54
624.000 -18.16 71.41
625.000 -18.16 71.52
626.000 -18.14 71.41
627.000 -18.25 71.46
628.000 -18.24 71.39
629.000 -18.30 71.37
630.000 -18.33 71.43
631.000 -18.36 71.37
632.000 -18.42 71.43
633.000 -18.46 71.37
634.000 -18.60 71.54
635.000 -18.90 71.53
636.000 -19.05 71.45
637.000 -19.04 71.50
638.000 -19.08 71.48
639.000 -19.12 71.46
640.000 -19.19 71.50
641.000 -19.17 71.46
642.000 -19.23 71.47
643.000 -19.17 71.49
644.000 -19.21 71.48
645.000 -19.23 71.49
646.000 -19.22 71.49
647.000 -19.27 71.52
648.000 -19.30 71.47
649.000 -19.22 71.43
650.000 -19.21 71.45
651.000 -19.17 71.45
652.000 -19.17 71.44
653.000 -19.19 71.44
654.000 -19.05 71.46
655.000 -19.09 71.49
656.000 -19.04 71.44
657.000 -18.98 71.49
658.000 -18.93 71.48
659.000 -18.91 71.45
660.000 -18.74 71.51
661.000 -18.82 71.44
662.000 -18.75 71.48
663.000 -18.73 71.51
664.000 -18.61 71.42
665.000 -18.56 71.50
666.000 -18.54 71.48
667.000 -18.48 71.51
668.000 -18.37 71.58
669.000 -17.90 71.56
670.000 -17.86 71.67
671.000 -17.85 71.65
672.000 -17.73 71.61
673.000 -17.64 71.67
674.000 -17.56 71.63
675.000 -17.45 71.58
676.000 -17.09 71.64
677.000 -17.01 71.56
678.000 -16.92 71.58
679.000 -16.81 71.44
680.000 -16.71 71.54
681.000 -16.61 71.50
682.000 -16.28 71.47
683.000 -15.91 71.55
684.000 -15.89 71.49
685.000 -15.73 71.45
686.000 -15.64 71.40
687.000 -15.52 71.41
688.000 -15.35 71.42
689.000 -15.09 71.38
690.000 -14.84 71.50
691.000 -14.77 71.56
692.000 -14.69 71.56
693.000 -14.60 71.60
694.000 -14.40 71.53
695.000 -14.11 71.66
696.000 -13.72 71.81
697.000 -13.61 71.61
698.000 -13.35 71.69
699.000 -13.08 71.54
700.000 -12.83 71.55
701.000 -12.45 71.50
702.000 -11.99 71.29
703.000 -11.89 71.49
704.000 -11.81 71.53
705.000 -11.74 71.50
706.000 -11.66 71.53
707.000 -11.50 71.60
708.000 -11.26 71.70
709.000 -10.66 71.53
710.000 -10.36 71.60
711.000 -9.909 71.56
712.000 -9.827 71.58
713.000 -9.504 71.70
714.000 -9.558 71.62
715.000 -9.457 71.66
716.000 -9.004 71.77
717.000 -8.635 71.68
718.000 -8.517 71.71
719.000 -8.171 71.65
720.000 -7.865 71.49
721.000 -7.467 71.61
722.000 -7.413 71.50
723.000 -6.938 71.68
724.000 -6.825 71.69
725.000 -6.395 71.72
726.000 -5.934 71.70
727.000 -5.898 71.57
728.000 -5.599 71.53
729.000 -5.272 71.58
730.000 -5.029 71.57
731.000 -4.620 71.64
732.000 -4.398 71.41
733.000 -4.144 71.47
734.000 -3.862 71.59
735.000 -3.627 71.64
736.000 -3.408 71.65
737.000 -3.187 71.66
738.000 -2.872 71.56
739.000 -2.540 71.54
740.000 -2.208 71.52
741.000 -1.819 71.69
742.000 -1.355 71.50
743.000 -1.006 71.49
744.000 -0.999 71.62
745.000 -0.815 71.54
746.000 -0.603 71.62
747.000 -0.197 71.64
748.000 0.171 71.65
749.000 0.435 71.67
750.000 0.690 71.25
751.000 0.960 71.39
752.000 1.398 71.50
753.000 1.595 71.56
754.000 1.934 71.75
755.000 2.093 71.73
756.000 2.329 71.79
757.000 2.424 71.77
758.000 2.796 71.68
759.000 3.060 71.70
760.000 3.389 71.56
761.000 3.710 71.55
762.000 4.209 71.50
763.000 4.245 71.56
764.000 4.396 71.71
765.000 4.705 71.61
766.000 5.257 71.75
767.000 5.289 71.72
768.000 5.444 71.55
769.000 5.617 71.69
770.000 6.165 71.60
771.000 6.255 71.64
772.000 6.447 71.58
773.000 6.522 71.55
774.000 6.943 71.62
775.000 7.498 71.64
776.000 7.544 71.67
777.000 7.990 71.71
778.000 8.114 71.65
779.000 8.221 71.71
780.000 8.671 71.59
781.000 9.131 71.58
782.000 9.145 71.63
783.000 9.266 71.63
784.000 9.439 71.75
785.000 9.663 71.65
786.000 9.836 71.65
787.000 9.986 71.63
788.000 10.19 71.65
789.000 10.48 71.76
790.000 10.68 71.60
791.000 10.94 71.70
792.000 10.95 71.68
793.000 11.02 71.61
794.000 11.12 71.61
795.000 11.48 71.60
796.000 11.49 71.58
797.000 11.69 71.66
798.000 11.99 71.67
799.000 12.27 71.75
800.000 12.27 71.73
801.000 12.31 71.73
802.000 12.54 71.73
803.000 12.62 71.61
804.000 13.03 71.68
805.000 13.12 71.72
806.000 13.18 71.67
807.000 13.29 71.69
808.000 13.36 71.70
809.000 13.36 71.74
810.000 13.41 71.73
811.000 13.63 71.70
812.000 13.76 71.75
813.000 13.86 71.74
814.000 13.97 71.72
815.000 13.99 71.76
816.000 14.11 71.70
817.000 14.15 71.76
818.000 14.25 71.69
819.000 14.35 71.70
820.000 14.35 71.68
821.000 14.46 71.66
822.000 14.52 71.73
823.000 14.55 71.62
824.000 14.86 71.64
825.000 14.92 71.61
826.000 14.99 71.55
827.000 14.98 71.60
828.000 15.12 71.56
829.000 15.08 71.57
830.000 15.08 71.57
831.000 15.06 71.57
832.000 15.06 71.56
833.000 15.06 71.57
834.000 15.11 71.56
835.000 15.11 71.57
836.000 15.13 71.54
837.000 15.12 71.57
838.000 15.13 71.54
839.000 15.09 71.57
840.000 15.09 71.63
841.000 15.10 71.56
842.000 15.05 71.60
843.000 15.05 71.59
844.000 15.01 71.59
845.000 14.98 71.61
846.000 14.96 71.59
847.000 14.91 71.68
848.000 14.88 71.64
849.000 14.86 71.63
850.000 14.72 71.69
851.000 14.73 71.64
852.000 14.55 71.70
853.000 14.53 71.76
854.000 14.18 71.71
855.000 13.93 71.80
856.000 13.96 71.75
857.000 13.93 71.78
858.000 13.88 71.81
859.000 13.89 71.74
860.000 13.86 71.71
861.000 13.79 71.71
862.000 13.78 71.75
863.000 13.69 71.75
864.000 13.48 71.71
865.000 13.23 71.71
866.000 13.07 71.70
867.000 12.98 71.65
868.000 12.87 71.67
869.000 12.74 71.62
870.000 12.61 71.66
871.000 12.50 71.72
872.000 12.13 71.64
873.000 12.01 71.60
874.000 11.82 71.55
875.000 11.73 71.66
876.000 11.30 71.64
877.000 11.05 71.64
878.000 10.95 71.78
879.000 10.90 71.68
880.000 10.91 71.70
881.000 10.64 71.66
882.000 10.26 71.64
883.000 10.06 71.65
884.000 9.948 71.60
885.000 9.840 71.64
886.000 9.778 71.61
887.000 9.427 71.69
888.000 9.148 71.55
889.000 8.818 71.61
890.000 8.800 71.60
891.000 8.370 71.76
892.000 8.196 71.73
893.000 8.030 71.77
894.000 7.719 71.64
895.000 7.687 71.67
896.000 7.311 71.62
897.000 6.842 71.57
898.000 6.612 71.61
899.000 6.530 71.55
900.000 6.079 71.60
901.000 5.712 71.68
902.000 5.687 71.59
903.000 5.615 71.58
904.000 5.538 71.72
905.000 4.891 71.64
906.000 4.632 71.59
907.000 4.580 71.46
908.000 4.276 71.59
909.000 4.014 71.54
910.000 3.609 71.53
911.000 3.399 71.68
912.000 2.982 71.67
913.000 2.780 71.81
914.000 2.560 71.88
915.000 2.494 71.96
916.000 2.097 72.14
917.000 1.684 72.05
918.000 1.647 72.02
919.000 1.413 71.83
920.000 0.985 71.35
921.000 0.741 71.44
922.000 0.640 71.48
923.000 0.362 71.77
924.000 -0.179 71.66
925.000 -0.550 71.58
926.000 -0.914 71.56
927.000 -1.030 71.45
928.000 -0.972 71.50
929.000 -1.306 71.51
930.000 -1.640 71.69
931.000 -2.185 71.65
932.000 -2.460 71.51
933.000 -2.987 71.64
934.000 -3.161 71.70
935.000 -3.223 71.63
936.000 -3.446 71.64
937.000 -3.810 71.59
938.000 -4.049 71.49
939.000 -4.157 71.55
940.000 -4.538 71.59
941.000 -4.823 71.59
942.000 -5.009 71.58
943.000 -5.424 71.56
944.000 -5.566 71.61
945.000 -5.885 71.64
946.000 -6.157 71.75
947.000 -6.479 71.74
948.000 -7.007 71.67
949.000 -7.011 71.61
950.000 -7.306 71.51
951.000 -7.408 71.54
952.000 -7.651 71.61
953.000 -8.142 71.64
954.000 -8.174 71.73
955.000 -8.533 71.64
956.000 -8.854 71.70
957.000 -9.060 71.65
958.000 -9.213 71.59
959.000 -9.270 71.61
960.000 -9.655 71.57
961.000 -9.903 71.54
962.000 -10.32 71.54
963.000 -10.35 71.60
964.000 -10.63 71.54
965.000 -11.04 71.58
966.000 -11.36 71.52
967.000 -11.42 71.49
968.000 -11.46 71.49
969.000 -11.73 71.52
970.000 -11.90 71.50
971.000 -12.04 71.53
972.000 -12.34 71.49
973.000 -12.65 71.52
974.000 -13.05 71.64
975.000 -13.15 71.63
976.000 -13.48 71.68
977.000 -13.83 71.75
978.000 -13.91 71.63
979.000 -14.18 71.71
980.000 -14.22 71.59
981.000 -14.28 71.56
982.000 -14.39 71.53
983.000 -14.51 71.59
984.000 -14.87 71.46
985.000 -14.96 71.41
986.000 -15.02 71.41
987.000 -15.18 71.35
988.000 -15.32 71.29
989.000 -15.34 71.37
990.000 -15.48 71.38
991.000 -15.72 71.51
992.000 -15.88 71.57
993.000 -16.14 71.58
994.000 -16.17 71.62
995.000 -16.20 71.51
996.000 -16.39 71.50
997.000 -16.38 71.57
998.000 -16.44 71.54
999.000 -16.45 71.58
1000.000 -16.52 71.52
1001.000 -16.92 71.57
1002.000 -17.01 71.61
1003.000 -17.05 71.55
1004.000 -17.11 71.56
1005.000 -17.33 71.55
1006.000 -17.30 71.60
1007.000 -17.33 71.61
1008.000 -17.60 71.65
1009.000 -17.79 71.68
1010.000 -17.83 71.69
1011.000 -17.88 71.65
1012.000 -17.93 71.69
1013.000 -17.99 71.54
1014.000 -18.03 71.56
1015.000 -18.02 71.58
1016.000 -18.06 71.53
1017.000 -18.06 71.54
1018.000 -18.09 71.46
1019.000 -18.09 71.56
1020.000 -18.11 71.56
1021.000 -18.09 71.50
1022.000 -18.12 71.53
1023.000 -18.11 71.51
1024.000 -18.14 71.52
1025.000 -18.12 71.50
1026.000 -18.08 71.48
1027.000 -18.08 71.54
1028.000 -18.08 71.51
1029.000 -18.07 71.53
1030.000 -18.07 71.53
1031.000 -18.06 71.52
1032.000 -18.00 71.57
1033.000 -17.94 71.60
1034.000 -17.96 71.58
1035.000 -17.94 71.67
1036.000 -17.93 71.61
1037.000 -17.89 71.67
1038.000 -17.85 71.66
1039.000 -17.87 71.65
1040.000 -17.82 71.68
1041.000 -17.82 71.67
1042.000 -17.73 71.67
1043.000 -17.68 71.65
1044.000 -17.53 71.68
1045.000 -17.47 71.69
1046.000 -17.45 71.58
1047.000 -17.18 71.58
1048.000 -17.04 71.60
1049.000 -16.94 71.55
1050.000 -16.85 71.56
1051.000 -16.79 71.48
1052.000 -16.70 71.54
1053.000 -16.64 71.55
1054.000 -16.54 71.50
1055.000 -16.36 71.57
1056.000 -15.95 71.56
1057.000 -15.86 71.50
1058.000 -15.73 71.43
1059.000 -15.74 71.37
1060.000 -15.63 71.38
1061.000 -15.38 71.30
1062.000 -15.05 71.41
1063.000 -15.02 71.46
1064.000 -14.85 71.49
1065.000 -14.83 71.55
1066.000 -14.70 71.56
1067.000 -14.62 71.57
1068.000 -14.37 71.63
1069.000 -14.14 71.63
1070.000 -14.01 71.73
1071.000 -13.74 71.72
1072.000 -13.53 71.67
1073.000 -13.46 71.71
1074.000 -13.17 71.65
1075.000 -12.98 71.54
1076.000 -12.66 71.50
1077.000 -12.49 71.53
1078.000 -12.27 71.46
1079.000 -12.02 71.50
1080.000 -11.81 71.56
1081.000 -11.78 71.52
1082.000 -11.74 71.55
1083.000 -11.60 71.69
1084.000 -11.43 71.59
1085.000 -10.83 71.57
1086.000 -10.49 71.51
1087.000 -10.34 71.56
1088.000 -9.830 71.58
1089.000 -9.769 71.59
1090.000 -9.443 71.60
1091.000 -9.281 71.60
1092.000 -9.048 71.69
1093.000 -8.906 71.70
1094.000 -8.575 71.66
1095.000 -8.502 71.70
1096.000 -8.144 71.66
1097.000 -7.826 71.55
1098.000 -7.503 71.54
1099.000 -7.447 71.50
1100.000 -7.162 71.62
1101.000 -6.783 71.67
1102.000 -6.766 71.67
