 Masse A  
131.000 -28.09 72.24
132.000 -28.00 72.35
133.000 -27.68 72.35
134.000 -27.55 72.24
135.000 -27.45 72.29
136.000 -27.28 72.19
137.000 -26.90 72.16
138.000 -26.68 72.20
139.000 -26.50 72.22
140.000 -26.20 72.41
141.000 -26.19 72.35
142.000 -25.92 72.24
143.000 -25.68 72.34
144.000 -25.50 72.23
145.000 -25.35 72.39
146.000 -25.25 72.34
147.000 -25.20 72.34
148.000 -24.91 72.18
149.000 -24.63 72.14
150.000 -24.51 72.30
151.000 -24.44 72.19
152.000 -24.36 72.23
153.000 -24.34 72.32
154.000 -24.32 72.26
155.000 -23.95 72.36
156.000 -23.74 72.35
157.000 -23.67 72.30
158.000 -23.52 72.39
159.000 -23.44 72.13
160.000 -23.25 72.49
161.000 -23.12 72.34
162.000 -23.12 72.34
163.000 -23.02 72.30
164.000 -22.69 72.24
165.000 -22.56 72.35
166.000 -22.54 72.31
167.000 -22.54 72.33
168.000 -22.43 72.50
169.000 -22.39 72.10
170.000 -22.30 72.33
171.000 -22.27 72.24
172.000 -22.21 72.15
173.000 -22.12 72.40
174.000 -22.16 72.17
175.000 -21.99 72.25
176.000 -21.74 72.22
177.000 -21.68 72.15
178.000 -21.57 72.28
179.000 -21.52 72.17
180.000 -21.46 72.22
181.000 -21.44 72.31
182.000 -21.45 72.20
183.000 -21.44 72.34
184.000 -21.45 72.22
185.000 -21.44 72.27
186.000 -21.46 72.31
187.000 -21.45 72.20
188.000 -21.41 72.33
189.000 -21.49 72.21
190.000 -21.43 72.25
191.000 -21.42 72.35
192.000 -21.49 72.10
193.000 -21.39 72.44
194.000 -21.49 72.26
195.000 -21.47 72.24
196.000 -21.44 72.30
197.000 -21.54 72.00
198.000 -21.50 72.48
199.000 -21.54 72.17
200.000 -21.60 72.19
201.000 -21.62 72.31
202.000 -21.75 72.15
203.000 -21.72 72.32
204.000 -21.93 72.24
205.000 -21.86 72.11
206.000 -21.91 72.48
207.000 -22.03 72.01
208.000 -22.02 72.44
209.000 -22.13 72.35
210.000 -22.47 72.34
211.000 -22.49 72.37
212.000 -22.61 72.29
213.000 -22.60 72.36
214.000 -22.71 72.25
215.000 -22.77 72.23
216.000 -22.96 72.32
217.000 -22.93 72.19
218.000 -23.02 72.25
219.000 -23.10 72.39
220.000 -23.58 72.28
221.000 -24.00 72.38
222.000 -23.96 72.13
223.000 -24.01 72.30
224.000 -24.06 72.27
225.000 -24.37 72.20
226.000 -24.46 72.25
227.000 -24.59 72.12
228.000 -24.83 72.17
229.000 -24.86 72.22
230.000 -24.97 72.11
231.000 -25.18 72.51
232.000 -25.55 72.32
233.000 -25.71 72.32
234.000 -25.78 72.33
235.000 -26.21 72.29
236.000 -26.56 72.36
237.000 -26.62 72.25
238.000 -26.86 72.17
239.000 -26.83 72.15
240.000 -27.09 72.22
241.000 -27.50 72.31
242.000 -27.63 72.25
243.000 -27.90 72.27
244.000 -27.94 72.31
245.000 -28.22 72.05
246.000 -28.46 72.21
247.000 -28.70 72.20
248.000 -28.95 72.23
249.000 -28.92 72.25
250.000 -28.96 72.14
251.000 -29.00 72.28
252.000 -29.30 72.37
253.000 -29.86 72.18
254.000 -30.06 72.51
255.000 -30.72 72.08
256.000 -30.82 72.34
257.000 -30.88 72.33
258.000 -31.02 72.21
259.000 -31.13 72.48
260.000 -31.65 72.17
261.000 -31.98 72.16
262.000 -32.22 72.31
263.000 -32.64 72.18
264.000 -32.85 72.38
265.000 -33.21 72.16
266.000 -33.41 72.30
267.000 -33.78 72.30
268.000 -33.97 72.18
269.000 -34.20 72.42
270.000 -34.73 72.21
271.000 -34.78 72.24
272.000 -34.85 72.25
273.000 -35.22 72.08
274.000 -35.56 72.27
275.000 -35.76 72.13
276.000 -35.98 72.20
277.000 -36.16 72.44
278.000 -36.76 72.26
279.000 -36.96 72.31
280.000 -36.93 72.18
281.000 -37.26 72.27
282.000 -37.64 72.29
283.000 -38.15 72.29
284.000 -38.40 72.30
285.000 -38.66 72.24
286.000 -38.71 72.22
287.000 -39.11 72.32
288.000 -39.72 71.98
289.000 -39.81 72.20
290.000 -40.18 72.22
291.000 -40.38 72.17
292.000 -40.65 72.18
293.000 -40.77 72.12
294.000 -41.01 72.12
295.000 -41.16 72.18
296.000 -41.79 72.14
297.000 -41.99 72.22
298.000 -41.99 72.07
299.000 -42.05 72.32
300.000 -42.85 72.27
301.000 -43.15 72.21
302.000 -43.63 72.30
303.000 -43.73 72.00
304.000 -43.92 72.33
305.000 -43.95 72.22
306.000 -44.31 72.26
307.000 -44.73 72.48
308.000 -44.97 72.23
309.000 -45.03 72.29
310.000 -45.42 72.30
311.000 -45.97 72.13
312.000 -46.10 72.37
313.000 -46.38 72.22
314.000 -46.80 72.28
315.000 -47.00 72.32
316.000 -47.01 72.18
317.000 -47.02 72.35
318.000 -47.29 72.28
319.000 -47.85 72.31
320.000 -48.14 72.39
321.000 -48.34 72.26
322.000 -48.67 72.44
323.000 -48.73 72.21
324.000 -48.99 72.21
325.000 -49.02 72.22
326.000 -49.07 71.98
327.000 -49.61 72.29
328.000 -49.90 72.11
329.000 -50.02 72.13
330.000 -50.15 72.35
331.000 -50.58 72.14
332.000 -50.73 72.25
333.000 -50.86 72.18
334.000 -50.88 72.17
335.000 -50.98 72.19
336.000 -51.35 72.18
337.000 -51.92 72.23
338.000 -51.99 72.24
339.000 -52.09 72.24
340.000 -52.39 72.33
341.000 -52.76 72.14
342.000 -52.78 72.27
343.000 -52.87 72.29
344.000 -52.88 72.22
345.000 -53.03 72.38
346.000 -53.15 72.25
347.000 -53.80 72.34
348.000 -53.98 72.35
349.000 -54.02 72.28
350.000 -54.12 72.44
351.000 -54.70 72.29
352.000 -54.67 72.35
353.000 -54.67 72.35
354.000 -54.76 72.29
355.000 -54.78 72.40
356.000 -54.81 72.28
357.000 -54.79 72.33
358.000 -54.87 72.29
359.000 -54.95 72.20
360.000 -55.03 72.35
361.000 -55.08 72.29
362.000 -55.58 72.31
363.000 -55.68 72.36
364.000 -55.75 72.20
365.000 -55.82 72.53
366.000 -55.95 72.26
367.000 -55.93 72.31
368.000 -55.95 72.32
369.000 -55.99 72.24
370.000 -55.99 72.31
371.000 -56.07 72.34
372.000 -56.48 72.23
373.000 -56.48 72.32
374.000 -56.57 72.23
375.000 -56.58 72.29
376.000 -56.60 72.26
377.000 -56.65 72.24
378.000 -56.64 72.29
379.000 -56.72 72.17
380.000 -56.69 72.24
381.000 -56.71 72.23
382.000 -56.67 72.23
383.000 -56.71 72.26
384.000 -56.80 72.16
385.000 -56.75 72.23
386.000 -56.75 72.24
387.000 -56.78 72.20
388.000 -56.74 72.26
389.000 -56.75 72.19
390.000 -56.74 72.27
391.000 -56.76 72.22
392.000 -56.71 72.21
393.000 -56.64 72.28
394.000 -56.65 72.21
395.000 -56.63 72.29
396.000 -56.47 72.34
397.000 -56.54 72.23
398.000 -56.45 72.38
399.000 -56.47 72.26
400.000 -56.43 72.32
401.000 -56.43 72.33
402.000 -56.41 72.26
403.000 -56.36 72.43
404.000 -56.32 72.31
405.000 -56.19 72.39
406.000 -56.15 72.41
407.000 -56.09 72.29
408.000 -55.99 72.41
409.000 -55.62 72.30
410.000 -55.58 72.29
411.000 -55.44 72.36
412.000 -55.41 72.24
413.000 -55.24 72.51
414.000 -55.25 72.35
415.000 -55.23 72.35
416.000 -55.13 72.45
417.000 -55.11 72.34
418.000 -55.01 72.43
419.000 -54.67 72.33
420.000 -54.61 72.28
421.000 -54.42 72.42
422.000 -54.37 72.33
423.000 -54.28 72.38
424.000 -54.17 72.41
425.000 -54.04 72.19
426.000 -53.45 72.40
427.000 -53.37 72.23
428.000 -53.21 72.34
429.000 -53.16 72.24
430.000 -52.92 72.14
431.000 -52.60 72.27
432.000 -52.30 72.21
433.000 -52.23 72.28
434.000 -52.17 72.30
435.000 -52.12 72.18
436.000 -51.81 72.25
437.000 -51.44 72.17
438.000 -51.32 72.24
439.000 -51.24 72.32
440.000 -51.04 72.13
441.000 -50.55 72.26
442.000 -50.38 72.20
443.000 -50.23 72.28
444.000 -50.06 72.41
445.000 -50.02 71.91
446.000 -49.53 72.27
447.000 -49.23 72.21
448.000 -49.21 72.27
449.000 -49.03 72.30
450.000 -48.63 72.23
451.000 -48.50 72.44
452.000 -48.17 72.25
453.000 -47.91 72.23
454.000 -47.67 72.29
455.000 -47.33 72.16
456.000 -47.28 72.38
457.000 -47.23 72.35
458.000 -46.93 72.19
459.000 -46.43 72.36
460.000 -46.39 72.14
461.000 -46.17 72.32
462.000 -46.04 72.17
463.000 -45.53 72.19
464.000 -45.11 72.36
465.000 -45.12 72.29
466.000 -44.79 72.27
467.000 -44.45 72.24
468.000 -44.18 72.15
469.000 -44.06 72.53
470.000 -43.86 71.99
471.000 -43.59 72.20
472.000 -43.33 72.25
473.000 -42.95 72.19
474.000 -42.46 72.32
475.000 -42.31 72.14
476.000 -42.25 72.32
477.000 -42.17 72.28
478.000 -41.81 72.12
479.000 -41.49 72.22
480.000 -41.21 72.19
481.000 -40.91 72.16
482.000 -40.58 72.23
483.000 -40.30 72.12
484.000 -40.30 72.21
485.000 -40.05 72.01
486.000 -39.74 72.17
487.000 -39.37 72.25
488.000 -39.31 72.19
489.000 -38.94 72.31
490.000 -38.59 72.21
491.000 -38.31 72.27
492.000 -38.21 72.35
493.000 -38.09 72.24
494.000 -37.73 72.26
495.000 -37.26 72.28
496.000 -37.21 72.36
497.000 -36.98 72.27
498.000 -36.48 72.27
499.000 -36.38 72.39
500.000 -36.24 72.29
501.000 -35.99 72.17
502.000 -35.73 72.25
503.000 -35.60 72.16
504.000 -35.16 72.36
505.000 -35.04 72.21
506.000 -34.69 72.21
507.000 -34.52 72.31
508.000 -34.44 72.18
509.000 -34.01 72.22
510.000 -33.78 72.19
511.000 -33.63 72.26
512.000 -33.29 72.35
513.000 -33.36 72.21
514.000 -32.98 72.33
515.000 -32.66 72.23
516.000 -32.51 72.15
517.000 -32.35 72.44
518.000 -32.05 72.27
519.000 -31.96 72.19
520.000 -31.56 72.26
521.000 -31.40 72.31
522.000 -31.20 72.48
523.000 -31.29 72.23
524.000 -31.09 72.38
525.000 -30.95 72.20
526.000 -30.55 72.11
527.000 -30.30 72.37
528.000 -30.14 72.32
529.000 -30.00 72.20
530.000 -29.50 72.34
531.000 -29.50 72.23
532.000 -29.33 72.37
533.000 -29.26 72.17
534.000 -29.31 72.29
535.000 -29.18 72.33
536.000 -29.12 72.30
537.000 -29.10 72.35
538.000 -28.97 72.19
539.000 -28.51 72.24
540.000 -28.28 72.26
541.000 -28.23 72.18
542.000 -28.16 72.29
543.000 -28.06 72.28
544.000 -28.01 72.24
545.000 -27.68 72.28
546.000 -27.65 72.19
547.000 -27.51 72.25
548.000 -27.50 72.18
549.000 -27.48 72.21
550.000 -27.38 72.25
551.000 -27.33 72.22
552.000 -27.23 72.30
553.000 -27.13 72.30
554.000 -27.13 72.28
555.000 -27.04 72.26
556.000 -26.69 72.25
557.000 -26.62 72.29
558.000 -26.53 72.27
559.000 -26.50 72.28
560.000 -26.48 72.35
561.000 -26.39 72.26
562.000 -26.31 72.45
563.000 -26.24 72.38
564.000 -26.12 72.32
565.000 -26.14 72.46
566.000 -26.16 72.31
567.000 -26.12 72.41
568.000 -26.12 72.43
569.000 -26.13 72.38
570.000 -26.11 72.47
571.000 -26.09 72.35
572.000 -26.09 72.46
573.000 -26.07 72.42
574.000 -26.12 72.42
575.000 -26.08 72.47
576.000 -26.03 72.24
577.000 -25.73 72.33
578.000 -25.68 72.36
579.000 -25.70 72.24
580.000 -25.73 72.40
581.000 -25.72 72.27
582.000 -25.73 72.32
583.000 -25.80 72.36
584.000 -25.76 72.28
585.000 -25.79 72.38
586.000 -25.83 72.25
587.000 -25.89 72.31
588.000 -26.10 72.47
589.000 -26.33 72.16
590.000 -26.40 72.34
591.000 -26.49 72.24
592.000 -26.51 72.23
593.000 -26.55 72.26
594.000 -26.59 72.16
595.000 -26.66 72.26
596.000 -26.69 72.12
597.000 -26.70 72.14
598.000 -26.74 72.14
599.000 -26.83 72.04
600.000 -26.95 72.13
601.000 -26.91 72.11
602.000 -26.95 72.09
603.000 -27.00 72.16
604.000 -27.03 72.15
605.000 -27.04 72.28
606.000 -27.28 72.28
607.000 -27.72 72.21
608.000 -27.91 72.26
609.000 -27.98 72.13
610.000 -28.00 72.20
611.000 -28.35 72.20
612.000 -28.56 72.24
613.000 -28.65 72.32
614.000 -28.76 72.21
615.000 -28.82 72.27
616.000 -28.84 72.27
617.000 -28.84 72.15
618.000 -28.93 72.30
619.000 -29.28 72.23
620.000 -29.53 72.28
621.000 -29.85 72.19
622.000 -29.92 72.10
623.000 -29.96 72.20
624.000 -30.37 72.27
625.000 -30.66 72.24
626.000 -30.87 72.43
627.000 -30.93 72.23
628.000 -30.97 72.41
629.000 -31.04 72.23
630.000 -31.21 72.38
631.000 -31.78 72.22
632.000 -31.89 72.13
633.000 -32.21 72.39
634.000 -32.63 72.23
635.000 -32.75 72.29
636.000 -32.90 72.30
637.000 -33.02 72.07
638.000 -33.13 72.37
639.000 -33.66 72.28
640.000 -33.86 72.17
641.000 -33.92 72.28
642.000 -34.26 72.20
643.000 -34.49 72.31
644.000 -34.67 72.19
645.000 -34.70 72.24
646.000 -34.98 72.28
647.000 -34.97 72.11
648.000 -35.44 72.31
649.000 -35.81 72.23
650.000 -36.08 72.34
651.000 -36.33 72.37
652.000 -36.48 72.29
653.000 -36.85 72.34
654.000 -36.93 72.24
655.000 -36.87 72.17
656.000 -37.22 72.38
657.000 -37.67 72.22
658.000 -38.04 72.23
659.000 -38.10 72.32
660.000 -38.52 72.20
661.000 -38.62 72.28
662.000 -38.77 72.19
663.000 -39.09 72.28
664.000 -39.43 72.21
665.000 -39.89 72.10
666.000 -39.95 72.20
667.000 -40.16 72.15
668.000 -40.39 72.24
669.000 -40.59 72.24
670.000 -40.86 72.17
671.000 -40.84 72.24
672.000 -41.10 72.21
673.000 -41.54 72.20
674.000 -41.92 72.17
675.000 -41.98 72.08
676.000 -42.03 72.21
677.000 -42.34 72.29
678.000 -42.64 72.28
679.000 -42.95 72.32
680.000 -42.96 72.02
681.000 -43.38 72.34
682.000 -43.67 72.19
683.000 -43.99 72.16
684.000 -44.01 72.27
685.000 -44.34 72.23
686.000 -44.63 72.45
687.000 -44.87 72.27
688.000 -45.02 72.19
689.000 -45.35 72.34
690.000 -45.85 72.15
691.000 -45.88 72.29
692.000 -46.17 72.26
693.000 -46.37 72.29
694.000 -46.69 72.35
695.000 -46.86 72.24
696.000 -46.98 72.25
697.000 -46.94 72.26
698.000 -47.04 72.20
699.000 -47.49 72.45
700.000 -47.85 72.29
701.000 -47.97 72.38
702.000 -48.22 72.38
703.000 -48.50 72.32
704.000 -48.65 72.41
705.000 -48.70 72.26
706.000 -49.09 72.36
707.000 -49.31 72.27
708.000 -49.63 72.02
709.000 -49.65 72.25
710.000 -49.88 72.13
711.000 -49.98 72.23
712.000 -50.05 72.35
713.000 -50.47 72.17
714.000 -50.53 72.28
715.000 -50.75 72.21
716.000 -50.84 72.24
717.000 -50.81 72.28
718.000 -50.97 72.11
719.000 -51.00 72.23
720.000 -51.37 72.23
721.000 -51.80 72.16
722.000 -51.84 72.27
723.000 -52.03 72.16
724.000 -51.99 72.32
725.000 -52.04 72.21
726.000 -52.17 72.20
727.000 -52.51 72.31
728.000 -52.67 72.21
729.000 -52.70 72.33
730.000 -52.82 72.33
731.000 -52.84 72.28
732.000 -53.11 72.46
733.000 -53.54 72.27
734.000 -53.71 72.33
735.000 -53.77 72.33
736.000 -53.82 72.32
737.000 -53.90 72.42
738.000 -53.97 72.29
739.000 -54.05 72.42
740.000 -54.41 72.34
741.000 -54.47 72.34
742.000 -54.51 72.38
743.000 -54.56 72.30
744.000 -54.66 72.42
745.000 -54.67 72.43
746.000 -54.69 72.37
747.000 -54.66 72.42
748.000 -54.72 72.32
749.000 -54.69 72.41
750.000 -54.71 72.38
751.000 -54.75 72.34
752.000 -54.73 72.43
753.000 -54.76 72.33
754.000 -54.75 72.40
755.000 -54.77 72.38
756.000 -54.85 72.33
757.000 -54.84 72.39
758.000 -54.85 72.35
759.000 -54.79 72.32
760.000 -54.80 72.35
761.000 -54.83 72.31
762.000 -54.82 72.36
763.000 -54.82 72.31
764.000 -54.82 72.33
765.000 -54.83 72.36
766.000 -54.82 72.31
767.000 -54.81 72.38
768.000 -54.79 72.38
769.000 -54.83 72.34
770.000 -54.76 72.42
771.000 -54.82 72.30
772.000 -54.79 72.37
773.000 -54.78 72.38
774.000 -54.79 72.33
775.000 -54.81 72.42
776.000 -54.78 72.34
777.000 -54.73 72.45
778.000 -54.74 72.45
779.000 -54.73 72.36
780.000 -54.60 72.43
781.000 -54.65 72.36
782.000 -54.65 72.40
783.000 -54.65 72.40
784.000 -54.59 72.31
785.000 -54.60 72.39
786.000 -54.55 72.31
787.000 -54.56 72.37
788.000 -54.46 72.37
789.000 -54.38 72.32
790.000 -54.36 72.37
791.000 -54.27 72.32
792.000 -53.96 72.31
793.000 -53.68 72.42
794.000 -53.60 72.24
795.000 -53.23 72.46
796.000 -53.25 72.24
797.000 -53.20 72.30
798.000 -53.04 72.40
799.000 -52.71 72.13
800.000 -52.56 72.31
801.000 -52.49 72.15
802.000 -52.38 72.22
803.000 -52.33 72.34
804.000 -52.14 72.22
805.000 -52.05 72.36
806.000 -52.09 72.27
807.000 -51.80 72.16
808.000 -51.52 72.36
809.000 -51.40 72.18
810.000 -51.21 72.39
811.000 -51.22 72.30
812.000 -51.11 72.29
813.000 -50.93 72.31
814.000 -50.49 72.17
815.000 -50.33 72.36
816.000 -50.24 72.30
817.000 -50.16 72.19
818.000 -49.84 72.33
819.000 -49.61 71.97
820.000 -49.24 72.33
821.000 -49.20 72.30
822.000 -49.04 72.22
823.000 -48.75 72.52
824.000 -48.54 72.32
825.000 -48.48 72.48
826.000 -48.27 72.41
827.000 -48.21 72.39
828.000 -48.00 72.39
829.000 -47.53 72.14
830.000 -47.37 72.27
831.000 -47.23 72.35
832.000 -47.19 72.29
833.000 -46.95 72.55
834.000 -46.63 72.13
835.000 -46.27 72.29
836.000 -46.31 72.25
837.000 -46.25 72.16
838.000 -45.95 72.49
839.000 -45.39 72.28
840.000 -45.10 72.46
841.000 -45.05 72.44
842.000 -44.78 72.18
843.000 -44.45 72.34
844.000 -44.13 72.13
845.000 -44.07 72.27
846.000 -43.97 72.22
847.000 -43.57 72.14
848.000 -43.52 72.34
849.000 -43.16 72.27
850.000 -43.10 72.35
851.000 -42.75 72.32
852.000 -42.28 72.20
853.000 -42.22 72.35
854.000 -42.13 72.27
855.000 -41.79 72.12
856.000 -41.52 72.23
857.000 -41.37 72.17
858.000 -41.23 72.38
859.000 -40.89 72.11
860.000 -40.59 72.17
861.000 -40.28 72.35
862.000 -40.29 72.17
863.000 -40.04 72.23
864.000 -39.67 72.22
865.000 -39.53 72.17
866.000 -39.08 72.30
867.000 -39.04 72.26
868.000 -38.51 72.28
869.000 -38.44 72.23
870.000 -38.34 72.22
871.000 -38.05 72.20
872.000 -37.77 72.18
873.000 -37.39 72.32
874.000 -37.41 72.28
875.000 -37.09 72.28
876.000 -37.03 72.41
877.000 -36.67 72.31
878.000 -36.50 72.29
879.000 -36.17 72.38
880.000 -36.11 72.27
881.000 -35.94 72.32
882.000 -35.61 72.13
883.000 -35.28 72.27
884.000 -35.16 72.28
885.000 -35.00 72.15
886.000 -34.60 72.31
887.000 -34.54 72.18
888.000 -34.48 72.29
889.000 -34.25 72.40
890.000 -34.19 72.34
891.000 -33.98 72.47
892.000 -33.68 72.33
893.000 -33.35 72.37
894.000 -33.20 72.38
895.000 -33.26 72.21
896.000 -32.98 72.40
897.000 -32.55 72.20
898.000 -32.44 72.22
899.000 -32.27 72.27
900.000 -32.14 72.28
901.000 -31.97 72.24
902.000 -31.39 72.34
903.000 -31.34 72.40
904.000 -31.14 72.55
905.000 -31.20 72.42
906.000 -31.11 72.46
907.000 -30.87 72.28
908.000 -30.61 72.28
909.000 -30.46 72.40
910.000 -30.35 72.17
911.000 -30.14 72.36
912.000 -29.91 72.25
913.000 -29.73 72.20
914.000 -29.50 72.39
915.000 -29.49 72.29
916.000 -29.29 72.33
917.000 -29.31 72.33
918.000 -29.29 72.26
919.000 -29.24 72.41
920.000 -29.21 72.29
921.000 -29.18 72.33
922.000 -29.09 72.35
923.000 -28.82 72.23
924.000 -28.48 72.32
925.000 -28.40 72.24
926.000 -28.42 72.26
927.000 -28.27 72.29
928.000 -28.22 72.22
929.000 -28.16 72.36
930.000 -28.15 72.34
931.000 -28.11 72.34
932.000 -28.08 72.39
933.000 -28.03 72.37
934.000 -27.73 72.37
935.000 -27.64 72.31
936.000 -27.48 72.21
937.000 -27.49 72.29
938.000 -27.46 72.25
939.000 -27.41 72.28
940.000 -27.42 72.25
941.000 -27.34 72.28
942.000 -27.34 72.31
943.000 -27.30 72.22
944.000 -27.31 72.30
945.000 -27.29 72.25
946.000 -27.25 72.23
947.000 -27.28 72.26
948.000 -27.25 72.26
949.000 -27.19 72.32
950.000 -27.18 72.31
951.000 -27.21 72.27
952.000 -27.19 72.37
953.000 -27.18 72.25
954.000 -27.16 72.27
955.000 -27.15 72.28
956.000 -27.15 72.27
957.000 -27.13 72.33
958.000 -27.16 72.24
959.000 -27.12 72.29
960.000 -27.23 72.37
961.000 -27.22 72.24
962.000 -27.18 72.28
963.000 -27.26 72.25
964.000 -27.27 72.27
965.000 -27.26 72.27
966.000 -27.29 72.21
967.000 -27.32 72.26
968.000 -27.37 72.22
969.000 -27.38 72.24
970.000 -27.52 72.28
971.000 -27.51 72.26
972.000 -27.65 72.37
973.000 -27.64 72.35
974.000 -27.77 72.34
975.000 -27.74 72.40
976.000 -27.75 72.30
977.000 -27.81 72.36
978.000 -27.83 72.30
979.000 -27.90 72.30
980.000 -27.97 72.27
981.000 -28.00 72.28
982.000 -28.08 72.28
983.000 -28.41 72.29
984.000 -28.63 72.23
985.000 -28.81 72.34
986.000 -28.74 72.31
987.000 -28.77 72.33
988.000 -28.82 72.28
989.000 -28.84 72.24
990.000 -28.83 72.29
991.000 -28.89 72.24
992.000 -29.11 72.34
993.000 -29.43 72.34
994.000 -29.65 72.28
995.000 -29.67 72.29
996.000 -29.93 72.14
997.000 -29.97 72.22
998.000 -30.01 72.25
999.000 -30.15 72.40
1000.000 -30.69 72.51
1001.000 -30.70 72.32
1002.000 -30.87 72.35
1003.000 -30.89 72.43
1004.000 -30.88 72.35
1005.000 -30.92 72.35
1006.000 -31.09 72.23
1007.000 -31.67 72.16
1008.000 -31.93 72.20
1009.000 -32.13 72.21
1010.000 -32.37 72.39
1011.000 -32.68 72.21
1012.000 -32.75 72.29
1013.000 -32.83 72.33
1014.000 -32.90 72.23
1015.000 -33.24 72.40
1016.000 -33.59 72.32
1017.000 -33.76 72.37
1018.000 -33.77 72.38
1019.000 -34.18 72.30
1020.000 -34.50 72.30
1021.000 -34.55 72.27
1022.000 -34.70 72.21
1023.000 -34.73 72.28
1024.000 -34.95 72.20
1025.000 -34.97 72.24
1026.000 -35.28 72.26
1027.000 -35.63 72.22
1028.000 -35.81 72.24
1029.000 -35.88 72.18
1030.000 -36.01 72.24
1031.000 -36.40 72.36
1032.000 -36.67 72.28
1033.000 -36.94 72.36
1034.000 -36.96 72.05
1035.000 -36.98 72.23
1036.000 -37.28 72.34
1037.000 -37.66 72.25
1038.000 -37.82 72.24
1039.000 -38.17 72.28
1040.000 -38.40 72.27
1041.000 -38.54 72.28
1042.000 -38.84 72.26
1043.000 -38.81 72.29
1044.000 -39.25 72.20
1045.000 -39.60 72.20
1046.000 -39.74 72.24
1047.000 -39.87 72.13
1048.000 -40.23 72.37
1049.000 -40.40 72.25
1050.000 -40.52 72.25
1051.000 -40.83 72.25
1052.000 -40.88 72.11
1053.000 -40.94 72.20
1054.000 -41.26 72.25
1055.000 -41.53 72.20
1056.000 -41.84 72.23
1057.000 -41.86 72.14
1058.000 -41.98 72.21
1059.000 -42.35 72.32
1060.000 -42.73 72.30
1061.000 -42.93 72.37
1062.000 -42.91 72.27
1063.000 -43.01 72.29
1064.000 -43.09 72.25
1065.000 -43.60 72.14
1066.000 -43.74 72.29
1067.000 -44.02 72.15
1068.000 -44.20 72.31
1069.000 -44.49 72.29
