 Masse A  
t x y 
1098.000 -33.28 57.40
1099.000 -32.87 57.34
1100.000 -32.26 57.35
1101.000 -32.03 57.29
1102.000 -31.64 57.31
1103.000 -31.36 57.33
1104.000 -31.11 57.40
1105.000 -30.94 57.23
1106.000 -30.48 57.24
1107.000 -30.01 57.17
1108.000 -29.52 57.28
1109.000 -29.06 57.24
1110.000 -28.43 57.45
1111.000 -28.12 57.46
1112.000 -27.80 57.34
1113.000 -27.29 57.41
1114.000 -27.13 57.45
1115.000 -26.73 57.29
1116.000 -26.03 57.37
1117.000 -25.76 57.66
1118.000 -25.32 57.46
1119.000 -24.84 57.17
1120.000 -24.30 57.36
1121.000 -23.98 57.40
1122.000 -23.48 57.34
1123.000 -23.01 57.41
1124.000 -22.45 57.43
1125.000 -22.05 57.30
1126.000 -21.58 57.38
1127.000 -21.11 57.39
1128.000 -20.63 57.34
1129.000 -20.18 57.30
1130.000 -19.78 57.31
1131.000 -19.29 57.39
1132.000 -18.94 57.27
1133.000 -18.20 57.41
1134.000 -17.75 57.35
1135.000 -17.25 57.41
1136.000 -16.91 57.34
1137.000 -16.19 57.25
1138.000 -15.87 57.39
1139.000 -15.33 57.33
1140.000 -14.89 57.47
1141.000 -14.32 57.54
1142.000 -13.92 57.21
1143.000 -13.67 57.33
1144.000 -13.01 57.39
1145.000 -12.40 57.34
1146.000 -12.02 57.18
1147.000 -11.59 57.35
1148.000 -11.03 57.31
1149.000 -10.34 57.45
1150.000 -10.01 57.31
1151.000 -9.587 57.43
1152.000 -8.975 57.47
1153.000 -8.466 57.39
1154.000 -8.065 57.26
1155.000 -7.604 57.54
1156.000 -7.175 57.39
1157.000 -6.768 57.42
1158.000 -6.111 57.49
1159.000 -5.860 57.40
1160.000 -5.283 57.51
1161.000 -4.783 57.40
1162.000 -4.288 57.46
1163.000 -3.983 57.50
1164.000 -3.506 57.49
1165.000 -2.933 57.38
1166.000 -2.501 57.49
1167.000 -1.959 57.32
1168.000 -1.333 57.56
1169.000 -1.180 57.50
1170.000 -0.675 57.35
1171.000 -0.178 57.39
1172.000 0.127 57.38
1173.000 0.597 57.46
1174.000 1.003 57.47
1175.000 1.474 57.49
1176.000 1.880 57.46
1177.000 2.067 57.38
1178.000 2.625 57.43
1179.000 3.087 57.42
1180.000 3.743 57.48
1181.000 4.023 57.52
1182.000 4.328 57.29
1183.000 4.765 57.40
1184.000 5.049 57.42
1185.000 5.532 57.40
1186.000 5.888 57.53
1187.000 6.134 57.38
1188.000 6.598 57.44
1189.000 7.124 57.41
1190.000 7.555 57.46
1191.000 7.940 57.38
1192.000 8.129 57.41
1193.000 8.557 57.43
1194.000 8.600 57.50
1195.000 8.889 57.50
1196.000 9.286 57.55
1197.000 9.863 57.49
1198.000 10.11 57.50
1199.000 10.31 57.46
1200.000 10.66 57.40
1201.000 10.90 57.43
1202.000 11.23 57.37
1203.000 11.69 57.56
1204.000 12.03 57.50
1205.000 12.33 57.59
1206.000 12.70 57.49
1207.000 12.71 57.49
1208.000 12.94 57.45
1209.000 13.18 57.43
1210.000 13.45 57.46
1211.000 13.51 57.48
1212.000 13.71 57.52
1213.000 13.75 57.56
1214.000 14.11 57.51
1215.000 14.47 57.60
1216.000 14.59 57.59
1217.000 14.74 57.52
1218.000 14.77 57.56
1219.000 14.88 57.59
1220.000 15.25 57.60
1221.000 15.69 57.56
1222.000 15.76 57.59
1223.000 15.81 57.58
1224.000 16.07 57.46
1225.000 16.18 57.41
1226.000 16.28 57.50
1227.000 16.30 57.45
1228.000 16.34 57.49
1229.000 16.39 57.49
1230.000 16.43 57.48
1231.000 16.45 57.53
1232.000 16.49 57.53
1233.000 16.54 57.56
1234.000 16.61 57.54
1235.000 16.62 57.55
1236.000 16.72 57.59
1237.000 16.70 57.56
1238.000 16.72 57.58
1239.000 16.73 57.57
1240.000 16.73 57.56
1241.000 16.68 57.59
1242.000 16.74 57.54
1243.000 16.69 57.56
1244.000 16.70 57.56
1245.000 16.72 57.56
1246.000 16.65 57.53
1247.000 16.65 57.52
1248.000 16.54 57.57
1249.000 16.53 57.57
1250.000 16.51 57.56
1251.000 16.45 57.57
1252.000 16.43 57.55
1253.000 16.42 57.50
1254.000 16.39 57.49
1255.000 16.37 57.47
1256.000 16.29 57.50
1257.000 16.26 57.47
1258.000 16.24 57.48
1259.000 16.14 57.50
1260.000 15.90 57.56
1261.000 15.54 57.58
1262.000 15.08 57.59
1263.000 15.05 57.66
1264.000 14.91 57.55
1265.000 14.61 57.53
1266.000 14.40 57.58
1267.000 14.17 57.55
1268.000 14.12 57.54
1269.000 13.80 57.51
1270.000 13.53 57.50
1271.000 13.39 57.51
1272.000 13.20 57.44
1273.000 13.12 57.46
1274.000 13.01 57.42
1275.000 12.96 57.46
1276.000 12.69 57.56
1277.000 12.11 57.50
1278.000 11.80 57.60
1279.000 11.49 57.50
1280.000 11.07 57.35
1281.000 10.79 57.44
1282.000 10.50 57.43
1283.000 10.35 57.50
1284.000 10.02 57.56
1285.000 9.734 57.53
1286.000 9.187 57.54
1287.000 8.894 57.47
1288.000 8.593 57.48
1289.000 8.213 57.46
1290.000 8.123 57.42
1291.000 7.808 57.52
1292.000 7.218 57.42
1293.000 7.030 57.42
1294.000 6.577 57.43
1295.000 6.199 57.36
1296.000 5.855 57.54
1297.000 5.299 57.34
1298.000 4.957 57.37
1299.000 4.670 57.40
1300.000 4.277 57.39
1301.000 4.067 57.52
1302.000 3.786 57.55
1303.000 3.235 57.43
1304.000 2.739 57.47
1305.000 2.165 57.44
1306.000 1.858 57.49
1307.000 1.367 57.49
1308.000 1.029 57.48
1309.000 0.611 57.51
1310.000 0.210 57.40
1311.000 5.833E-2 57.37
1312.000 -0.356 57.39
1313.000 -0.936 57.36
1314.000 -1.352 57.52
1315.000 -1.673 57.45
1316.000 -2.314 57.50
1317.000 -2.836 57.45
1318.000 -3.214 57.49
1319.000 -3.746 57.54
1320.000 -4.041 57.44
1321.000 -4.413 57.44
1322.000 -4.954 57.43
1323.000 -5.424 57.42
1324.000 -5.858 57.40
1325.000 -6.185 57.53
1326.000 -6.826 57.48
1327.000 -7.206 57.37
1328.000 -7.759 57.42
1329.000 -8.081 57.44
1330.000 -8.692 57.39
1331.000 -9.058 57.43
1332.000 -9.519 57.42
1333.000 -10.01 57.39
1334.000 -10.30 57.48
1335.000 -10.85 57.36
1336.000 -11.45 57.32
1337.000 -11.95 57.33
1338.000 -12.19 57.39
1339.000 -12.87 57.40
1340.000 -13.26 57.49
1341.000 -13.93 57.29
1342.000 -14.00 57.27
1343.000 -14.45 57.53
1344.000 -14.95 57.37
1345.000 -15.48 57.38
1346.000 -15.94 57.37
1347.000 -16.20 57.30
1348.000 -16.92 57.33
1349.000 -17.13 57.45
1350.000 -17.79 57.30
1351.000 -18.21 57.34
1352.000 -18.85 57.40
1353.000 -19.16 57.35
1354.000 -19.55 57.35
1355.000 -20.04 57.38
1356.000 -20.22 57.36
1357.000 -20.93 57.35
1358.000 -21.32 57.37
1359.000 -21.80 57.36
1360.000 -22.10 57.40
1361.000 -22.68 57.40
1362.000 -22.83 57.48
1363.000 -23.31 57.41
1364.000 -23.91 57.39
1365.000 -24.14 57.38
1366.000 -24.72 57.37
1367.000 -25.03 57.35
1368.000 -25.46 57.53
1369.000 -25.76 57.46
1370.000 -26.07 57.35
1371.000 -26.42 57.32
1372.000 -26.96 57.34
1373.000 -27.08 57.46
1374.000 -27.59 57.44
1375.000 -27.94 57.34
1376.000 -28.20 57.44
1377.000 -28.70 57.35
1378.000 -29.16 57.46
1379.000 -29.69 57.29
1380.000 -29.94 57.20
1381.000 -30.30 57.24
1382.000 -30.73 57.25
1383.000 -30.86 57.32
1384.000 -31.06 57.36
1385.000 -31.14 57.42
1386.000 -31.67 57.28
1387.000 -31.89 57.35
1388.000 -32.02 57.33
1389.000 -32.22 57.45
1390.000 -32.73 57.38
1391.000 -33.11 57.47
1392.000 -33.45 57.42
1393.000 -33.57 57.40
1394.000 -33.91 57.32
1395.000 -33.93 57.33
1396.000 -34.15 57.40
1397.000 -34.57 57.44
1398.000 -34.82 57.38
1399.000 -34.96 57.36
1400.000 -35.20 57.48
1401.000 -35.70 57.31
1402.000 -35.77 57.34
1403.000 -35.84 57.34
1404.000 -35.97 57.38
1405.000 -36.03 57.42
1406.000 -36.10 57.39
1407.000 -36.44 57.46
1408.000 -36.57 57.42
1409.000 -36.62 57.42
1410.000 -36.71 57.44
1411.000 -36.89 57.42
1412.000 -37.02 57.46
1413.000 -37.15 57.45
1414.000 -37.51 57.44
1415.000 -37.61 57.41
1416.000 -37.79 57.37
1417.000 -37.81 57.39
1418.000 -37.86 57.40
1419.000 -37.88 57.35
1420.000 -37.87 57.31
1421.000 -37.94 57.31
1422.000 -38.01 57.33
1423.000 -38.01 57.33
1424.000 -38.12 57.41
1425.000 -38.44 57.42
1426.000 -38.52 57.36
1427.000 -38.58 57.40
1428.000 -38.63 57.37
1429.000 -38.66 57.37
1430.000 -38.66 57.36
1431.000 -38.64 57.35
1432.000 -38.62 57.39
1433.000 -38.59 57.39
1434.000 -38.62 57.38
1435.000 -38.59 57.40
1436.000 -38.53 57.39
1437.000 -38.49 57.36
1438.000 -38.41 57.41
1439.000 -38.32 57.40
1440.000 -38.16 57.40
1441.000 -38.14 57.43
1442.000 -38.14 57.43
1443.000 -38.06 57.36
1444.000 -37.79 57.38
1445.000 -37.69 57.43
1446.000 -37.64 57.45
1447.000 -37.52 57.41
1448.000 -37.23 57.41
1449.000 -37.20 57.44
1450.000 -37.10 57.40
1451.000 -37.01 57.41
1452.000 -36.50 57.43
1453.000 -36.46 57.40
1454.000 -36.30 57.37
1455.000 -36.25 57.36
1456.000 -36.23 57.37
1457.000 -36.12 57.36
1458.000 -35.86 57.35
1459.000 -35.63 57.37
1460.000 -35.42 57.37
1461.000 -35.22 57.50
1462.000 -34.93 57.39
1463.000 -34.62 57.38
1464.000 -34.28 57.38
1465.000 -33.96 57.23
1466.000 -33.69 57.38
1467.000 -33.43 57.44
1468.000 -33.35 57.43
1469.000 -33.17 57.41
1470.000 -33.10 57.42
1471.000 -32.71 57.35
1472.000 -32.19 57.39
1473.000 -32.02 57.25
1474.000 -31.66 57.33
1475.000 -31.31 57.30
1476.000 -31.22 57.43
1477.000 -31.05 57.26
1478.000 -30.63 57.21
1479.000 -30.31 57.26
1480.000 -29.97 57.21
1481.000 -29.45 57.32
1482.000 -29.13 57.42
1483.000 -28.77 57.36
1484.000 -28.32 57.46
1485.000 -28.03 57.29
1486.000 -27.56 57.43
1487.000 -27.26 57.41
1488.000 -27.07 57.22
1489.000 -26.48 57.36
1490.000 -26.25 57.32
1491.000 -25.96 57.53
1492.000 -25.64 57.53
1493.000 -25.14 57.38
1494.000 -24.81 57.31
1495.000 -24.32 57.34
1496.000 -24.05 57.39
1497.000 -23.53 57.39
1498.000 -23.09 57.33
1499.000 -22.83 57.42
1500.000 -22.28 57.41
1501.000 -21.91 57.30
1502.000 -21.52 57.36
1503.000 -21.12 57.46
1504.000 -20.81 57.37
1505.000 -20.22 57.29
1506.000 -19.95 57.32
1507.000 -19.37 57.33
1508.000 -19.21 57.39
1509.000 -18.77 57.34
1510.000 -18.10 57.31
1511.000 -17.77 57.36
1512.000 -17.20 57.43
1513.000 -16.83 57.21
1514.000 -16.19 57.32
1515.000 -15.93 57.35
1516.000 -15.33 57.34
1517.000 -14.97 57.36
1518.000 -14.54 57.47
1519.000 -14.17 57.53
1520.000 -13.93 57.26
1521.000 -13.40 57.41
1522.000 -13.02 57.41
1523.000 -12.29 57.28
1524.000 -12.05 57.30
1525.000 -11.55 57.34
1526.000 -11.01 57.32
1527.000 -10.40 57.45
1528.000 -10.12 57.45
1529.000 -9.995 57.48
1530.000 -9.359 57.39
1531.000 -8.805 57.43
1532.000 -8.357 57.40
1533.000 -7.985 57.35
1534.000 -7.629 57.50
1535.000 -7.197 57.42
1536.000 -6.697 57.45
1537.000 -6.112 57.53
1538.000 -5.837 57.39
1539.000 -5.475 57.50
1540.000 -4.861 57.39
1541.000 -4.600 57.46
1542.000 -4.083 57.54
1543.000 -3.833 57.48
1544.000 -3.403 57.49
1545.000 -2.934 57.39
1546.000 -2.503 57.41
1547.000 -2.074 57.32
1548.000 -1.356 57.54
1549.000 -1.356 57.47
1550.000 -0.899 57.34
1551.000 -0.273 57.27
1552.000 4.134E-3 57.32
1553.000 0.278 57.40
1554.000 0.713 57.49
1555.000 1.015 57.45
1556.000 1.440 57.46
1557.000 1.849 57.47
1558.000 2.085 57.43
1559.000 2.407 57.43
1560.000 2.916 57.51
1561.000 3.293 57.42
1562.000 3.778 57.51
1563.000 3.879 57.51
1564.000 4.256 57.21
1565.000 4.663 57.33
1566.000 4.945 57.39
1567.000 5.338 57.32
1568.000 5.791 57.38
1569.000 5.935 57.45
1570.000 6.397 57.44
1571.000 6.476 57.41
1572.000 6.953 57.39
1573.000 7.562 57.42
1574.000 7.623 57.43
1575.000 8.002 57.36
1576.000 8.185 57.41
1577.000 8.583 57.47
1578.000 8.574 57.46
1579.000 8.671 57.51
1580.000 9.070 57.54
1581.000 9.627 57.47
1582.000 9.739 57.52
1583.000 10.02 57.48
1584.000 10.34 57.43
1585.000 10.44 57.43
1586.000 10.73 57.41
1587.000 10.75 57.43
1588.000 11.07 57.35
1589.000 11.40 57.40
1590.000 11.76 57.57
1591.000 11.85 57.55
1592.000 12.01 57.49
1593.000 12.30 57.52
1594.000 12.54 57.50
1595.000 12.59 57.51
1596.000 12.70 57.47
1597.000 12.70 57.48
1598.000 12.84 57.50
1599.000 12.84 57.49
1600.000 12.94 57.45
1601.000 13.27 57.47
1602.000 13.58 57.50
1603.000 13.51 57.52
1604.000 13.57 57.49
1605.000 13.56 57.52
1606.000 13.68 57.53
1607.000 13.67 57.53
1608.000 13.83 57.50
1609.000 13.91 57.53
1610.000 13.89 57.59
1611.000 14.01 57.52
1612.000 14.24 57.53
1613.000 14.27 57.52
1614.000 14.33 57.53
1615.000 14.37 57.56
1616.000 14.35 57.54
1617.000 14.39 57.55
1618.000 14.40 57.54
1619.000 14.40 57.55
1620.000 14.45 57.53
1621.000 14.42 57.55
1622.000 14.40 57.55
1623.000 14.42 57.53
1624.000 14.39 57.53
1625.000 14.34 57.52
1626.000 14.34 57.52
1627.000 14.21 57.47
1628.000 14.22 57.50
1629.000 14.22 57.47
1630.000 14.15 57.50
1631.000 14.07 57.51
1632.000 13.93 57.53
1633.000 13.96 57.54
1634.000 13.87 57.47
1635.000 13.54 57.48
1636.000 13.38 57.48
1637.000 13.34 57.49
1638.000 13.22 57.48
1639.000 13.20 57.44
1640.000 13.14 57.44
1641.000 13.03 57.42
1642.000 13.00 57.42
1643.000 12.87 57.51
1644.000 12.32 57.55
1645.000 12.21 57.54
1646.000 12.09 57.54
1647.000 11.83 57.57
1648.000 11.53 57.48
1649.000 11.38 57.42
1650.000 10.96 57.36
1651.000 10.96 57.42
1652.000 10.83 57.44
1653.000 10.45 57.46
1654.000 10.29 57.51
1655.000 10.01 57.59
1656.000 9.908 57.55
1657.000 9.231 57.50
1658.000 9.080 57.55
1659.000 8.742 57.48
1660.000 8.508 57.44
1661.000 8.254 57.45
1662.000 8.163 57.45
1663.000 7.888 57.50
1664.000 7.313 57.46
1665.000 7.304 57.42
1666.000 6.913 57.50
1667.000 6.426 57.37
1668.000 6.191 57.37
1669.000 5.832 57.48
1670.000 5.394 57.39
1671.000 5.234 57.39
1672.000 4.846 57.40
1673.000 4.457 57.35
1674.000 4.186 57.43
1675.000 4.107 57.50
1676.000 3.878 57.51
1677.000 3.323 57.46
1678.000 2.839 57.47
1679.000 2.261 57.46
1680.000 2.134 57.41
1681.000 1.781 57.47
1682.000 1.342 57.55
1683.000 0.914 57.51
1684.000 0.556 57.47
1685.000 0.213 57.39
1686.000 0.148 57.39
1687.000 -0.228 57.32
1688.000 -0.880 57.43
1689.000 -1.163 57.52
1690.000 -1.531 57.45
1691.000 -1.789 57.39
1692.000 -2.518 57.53
1693.000 -2.915 57.42
1694.000 -3.275 57.49
1695.000 -3.762 57.58
1696.000 -4.019 57.58
1697.000 -4.221 57.49
1698.000 -4.763 57.44
1699.000 -5.187 57.49
1700.000 -5.787 57.42
1701.000 -5.851 57.42
1702.000 -6.285 57.55
1703.000 -6.859 57.44
1704.000 -7.368 57.40
1705.000 -7.822 57.44
1706.000 -8.077 57.35
1707.000 -8.736 57.45
1708.000 -8.963 57.42
1709.000 -9.359 57.43
1710.000 -9.902 57.42
1711.000 -10.08 57.39
1712.000 -10.49 57.44
1713.000 -11.03 57.29
1714.000 -11.56 57.35
1715.000 -11.96 57.26
1716.000 -12.24 57.33
1717.000 -12.96 57.39
1718.000 -13.28 57.47
1719.000 -13.86 57.29
1720.000 -13.94 57.27
1721.000 -14.25 57.56
1722.000 -14.93 57.46
1723.000 -15.25 57.37
1724.000 -15.73 57.35
1725.000 -16.06 57.36
1726.000 -16.32 57.31
1727.000 -16.92 57.43
1728.000 -17.30 57.40
1729.000 -17.81 57.26
1730.000 -18.18 57.34
1731.000 -18.77 57.37
1732.000 -19.15 57.46
1733.000 -19.50 57.34
1734.000 -19.91 57.34
1735.000 -20.13 57.40
1736.000 -20.69 57.36
1737.000 -21.04 57.38
1738.000 -21.33 57.42
1739.000 -21.83 57.33
1740.000 -22.09 57.41
1741.000 -22.64 57.40
1742.000 -22.79 57.44
1743.000 -23.27 57.37
1744.000 -23.80 57.35
1745.000 -24.10 57.37
1746.000 -24.60 57.36
1747.000 -24.74 57.29
1748.000 -25.11 57.39
1749.000 -25.64 57.48
1750.000 -25.91 57.47
1751.000 -26.03 57.24
1752.000 -26.36 57.32
1753.000 -26.90 57.32
1754.000 -27.00 57.31
1755.000 -27.11 57.41
1756.000 -27.75 57.37
1757.000 -28.05 57.33
1758.000 -28.05 57.32
1759.000 -28.43 57.48
1760.000 -28.95 57.35
1761.000 -29.22 57.38
1762.000 -29.74 57.31
1763.000 -30.05 57.20
1764.000 -30.17 57.33
1765.000 -30.57 57.27
1766.000 -30.80 57.26
1767.000 -30.88 57.36
1768.000 -30.99 57.35
1769.000 -31.19 57.39
1770.000 -31.62 57.31
1771.000 -31.83 57.31
1772.000 -31.93 57.36
1773.000 -32.10 57.46
1774.000 -32.50 57.39
1775.000 -32.76 57.36
1776.000 -33.07 57.35
1777.000 -33.08 57.45
1778.000 -33.40 57.40
1779.000 -33.55 57.37
1780.000 -33.76 57.32
1781.000 -33.83 57.32
1782.000 -33.95 57.31
1783.000 -34.13 57.40
1784.000 -34.51 57.46
1785.000 -34.63 57.40
1786.000 -34.69 57.42
1787.000 -34.82 57.43
1788.000 -35.14 57.46
1789.000 -35.46 57.43
1790.000 -35.57 57.40
1791.000 -35.67 57.33
1792.000 -35.68 57.31
1793.000 -35.76 57.33
1794.000 -35.78 57.30
1795.000 -35.84 57.34
1796.000 -35.86 57.33
1797.000 -35.87 57.36
1798.000 -35.90 57.38
1799.000 -35.92 57.36
1800.000 -35.99 57.45
1801.000 -35.98 57.41
1802.000 -36.01 57.41
1803.000 -36.00 57.41
1804.000 -35.98 57.43
1805.000 -36.00 57.42
1806.000 -36.01 57.42
1807.000 -36.01 57.43
1808.000 -35.98 57.44
1809.000 -35.98 57.41
1810.000 -36.00 57.44
1811.000 -35.96 57.39
1812.000 -36.00 57.43
1813.000 -36.00 57.42
1814.000 -35.99 57.40
1815.000 -35.96 57.40
1816.000 -35.95 57.39
1817.000 -35.92 57.38
1818.000 -35.92 57.37
1819.000 -35.90 57.35
1820.000 -35.87 57.37
1821.000 -35.82 57.33
1822.000 -35.76 57.32
1823.000 -35.72 57.32
1824.000 -35.65 57.30
1825.000 -35.58 57.38
1826.000 -35.37 57.42
1827.000 -35.37 57.47
1828.000 -35.16 57.49
1829.000 -35.15 57.47
1830.000 -34.85 57.43
1831.000 -34.61 57.39
1832.000 -34.48 57.42
1833.000 -34.22 57.36
1834.000 -34.18 57.37
1835.000 -34.01 57.29
1836.000 -33.63 57.47
1837.000 -33.42 57.40
1838.000 -33.41 57.47
1839.000 -33.23 57.46
1840.000 -33.17 57.39
1841.000 -32.85 57.35
1842.000 -32.42 57.39
1843.000 -32.18 57.39
1844.000 -32.12 57.43
1845.000 -31.93 57.29
1846.000 -31.65 57.30
1847.000 -31.28 57.37
1848.000 -31.19 57.43
1849.000 -31.21 57.36
1850.000 -30.96 57.26
1851.000 -30.52 57.27
1852.000 -30.22 57.27
1853.000 -30.11 57.31
1854.000 -29.78 57.27
1855.000 -29.27 57.38
1856.000 -29.12 57.49
1857.000 -28.67 57.33
1858.000 -28.40 57.38
1859.000 -28.01 57.35
1860.000 -27.49 57.42
1861.000 -27.26 57.41
1862.000 -27.17 57.42
1863.000 -26.96 57.32
1864.000 -26.40 57.31
1865.000 -26.03 57.34
1866.000 -25.67 57.51
1867.000 -25.57 57.44
1868.000 -25.04 57.32
1869.000 -24.56 57.35
1870.000 -24.25 57.38
1871.000 -24.07 57.45
1872.000 -23.67 57.35
1873.000 -23.17 57.41
1874.000 -22.85 57.40
1875.000 -22.62 57.41
1876.000 -22.07 57.34
1877.000 -21.67 57.35
1878.000 -21.40 57.35
1879.000 -21.10 57.43
1880.000 -20.79 57.38
1881.000 -20.25 57.34
1882.000 -19.92 57.34
1883.000 -19.42 57.37
1884.000 -19.29 57.41
1885.000 -18.85 57.29
1886.000 -18.19 57.39
1887.000 -17.89 57.36
1888.000 -17.41 57.43
1889.000 -17.14 57.42
1890.000 -16.74 57.30
1891.000 -16.19 57.30
1892.000 -15.92 57.35
1893.000 -15.40 57.36
1894.000 -15.06 57.35
1895.000 -14.53 57.51
1896.000 -14.15 57.48
1897.000 -13.97 57.21
1898.000 -13.56 57.40
1899.000 -13.11 57.50
1900.000 -12.68 57.35
1901.000 -12.15 57.33
1902.000 -12.03 57.24
1903.000 -11.48 57.38
1904.000 -10.99 57.37
1905.000 -10.40 57.48
1906.000 -10.06 57.35
1907.000 -9.742 57.46
1908.000 -9.273 57.40
1909.000 -8.857 57.46
1910.000 -8.380 57.44
1911.000 -8.104 57.39
1912.000 -7.843 57.48
1913.000 -7.415 57.47
1914.000 -6.980 57.39
1915.000 -6.447 57.49
1916.000 -6.019 57.39
1917.000 -5.653 57.45
1918.000 -5.367 57.47
1919.000 -4.838 57.39
1920.000 -4.345 57.47
1921.000 -4.073 57.41
1922.000 -3.632 57.55
1923.000 -3.487 57.49
1924.000 -3.034 57.44
1925.000 -2.572 57.45
1926.000 -2.327 57.51
1927.000 -1.760 57.43
1928.000 -1.451 57.51
1929.000 -1.210 57.50
1930.000 -0.873 57.33
1931.000 -0.314 57.34
1932.000 -1.890E-2 57.41
1933.000 0.428 57.41
1934.000 0.566 57.49
1935.000 0.941 57.47
1936.000 1.323 57.48
1937.000 1.708 57.48
1938.000 1.830 57.42
1939.000 1.974 57.45
1940.000 2.550 57.40
1941.000 2.958 57.43
1942.000 3.455 57.46
1943.000 3.840 57.57
1944.000 3.971 57.56
1945.000 4.241 57.34
1946.000 4.453 57.36
1947.000 4.841 57.40
1948.000 4.921 57.41
1949.000 5.236 57.35
1950.000 5.503 57.45
1951.000 5.905 57.55
1952.000 6.169 57.43
1953.000 6.397 57.42
1954.000 6.789 57.50
1955.000 7.041 57.42
1956.000 7.439 57.41
1957.000 7.755 57.51
1958.000 7.831 57.53
1959.000 7.873 57.50
1960.000 8.172 57.39
1961.000 8.412 57.42
1962.000 8.572 57.48
1963.000 8.651 57.46
1964.000 9.056 57.54
1965.000 9.369 57.51
1966.000 9.731 57.50
1967.000 9.791 57.48
1968.000 10.05 57.52
1969.000 10.24 57.52
1970.000 10.37 57.47
1971.000 10.44 57.40
1972.000 10.53 57.38
1973.000 10.62 57.43
1974.000 10.76 57.42
1975.000 10.91 57.43
1976.000 11.04 57.38
1977.000 11.40 57.43
1978.000 11.56 57.51
1979.000 11.62 57.57
1980.000 11.93 57.53
1981.000 12.07 57.52
1982.000 12.23 57.58
1983.000 12.29 57.56
1984.000 12.34 57.56
1985.000 12.40 57.55
1986.000 12.46 57.50
1987.000 12.47 57.52
1988.000 12.51 57.52
1989.000 12.57 57.48
1990.000 12.58 57.45
1991.000 12.60 57.47
1992.000 12.68 57.55
1993.000 12.66 57.49
1994.000 12.66 57.47
1995.000 12.64 57.49
1996.000 12.65 57.47
1997.000 12.70 57.54
1998.000 12.68 57.48
1999.000 12.67 57.50
2000.000 12.68 57.49
2001.000 12.68 57.47
2002.000 12.66 57.49
2003.000 12.67 57.48
2004.000 12.55 57.45
2005.000 12.57 57.48
2006.000 12.58 57.49
2007.000 12.54 57.48
2008.000 12.48 57.47
2009.000 12.46 57.50
2010.000 12.37 57.55
2011.000 12.29 57.54
2012.000 12.24 57.53
2013.000 12.18 57.50
2014.000 12.11 57.49
2015.000 12.04 57.46
2016.000 11.83 57.46
2017.000 11.56 57.48
2018.000 11.40 57.44
2019.000 11.28 57.41
2020.000 11.09 57.41
2021.000 11.03 57.41
2022.000 10.97 57.38
2023.000 10.79 57.42
2024.000 10.51 57.42
2025.000 10.33 57.51
2026.000 10.27 57.49
2027.000 10.01 57.56
2028.000 9.920 57.54
2029.000 9.469 57.53
2030.000 9.120 57.50
2031.000 8.885 57.46
2032.000 8.600 57.49
2033.000 8.494 57.45
2034.000 8.447 57.41
2035.000 8.111 57.46
2036.000 8.107 57.42
2037.000 8.026 57.41
2038.000 7.617 57.48
2039.000 7.376 57.46
2040.000 6.927 57.38
2041.000 6.621 57.41
2042.000 6.364 57.41
2043.000 6.047 57.44
2044.000 5.763 57.50
2045.000 5.451 57.43
2046.000 5.234 57.35
2047.000 4.906 57.42
2048.000 4.425 57.40
2049.000 4.357 57.35
2050.000 4.087 57.48
2051.000 4.035 57.53
2052.000 3.735 57.48
2053.000 3.160 57.45
2054.000 2.724 57.43
2055.000 2.224 57.41
2056.000 2.139 57.42
2057.000 1.922 57.47
2058.000 1.400 57.51
2059.000 1.024 57.48
2060.000 0.784 57.52
2061.000 0.437 57.46
2062.000 0.262 57.44
2063.000 3.321E-2 57.32
2064.000 -0.335 57.35
2065.000 -0.973 57.38
2066.000 -1.214 57.56
2067.000 -1.532 57.49
2068.000 -1.772 57.40
2069.000 -2.348 57.51
2070.000 -2.711 57.51
2071.000 -3.062 57.40
2072.000 -3.450 57.51
2073.000 -3.816 57.50
2074.000 -3.956 57.45
2075.000 -4.336 57.48
2076.000 -4.817 57.41
2077.000 -5.286 57.48
2078.000 -5.818 57.40
2079.000 -5.816 57.44
2080.000 -6.211 57.57
2081.000 -6.778 57.45
2082.000 -7.218 57.40
2083.000 -7.691 57.47
2084.000 -7.925 57.39
2085.000 -8.264 57.39
2086.000 -8.877 57.43
2087.000 -9.120 57.42
2088.000 -9.684 57.46
2089.000 -10.02 57.45
2090.000 -10.20 57.48
2091.000 -10.56 57.46
2092.000 -11.10 57.43
2093.000 -11.69 57.30
2094.000 -12.05 57.33
2095.000 -12.08 57.40
2096.000 -12.78 57.33
2097.000 -13.10 57.51
2098.000 -13.67 57.39
2099.000 -13.91 57.32
2100.000 -14.06 57.27
2101.000 -14.53 57.53
2102.000 -14.97 57.39
2103.000 -15.29 57.37
2104.000 -15.66 57.38
2105.000 -16.05 57.33
2106.000 -16.25 57.35
2107.000 -16.94 57.34
2108.000 -17.11 57.41
2109.000 -17.64 57.34
2110.000 -17.92 57.26
2111.000 -18.31 57.41
2112.000 -18.96 57.37
2113.000 -19.09 57.42
2114.000 -19.51 57.33
2115.000 -19.94 57.32
2116.000 -20.14 57.38
2117.000 -20.69 57.37
2118.000 -20.92 57.37
2119.000 -21.23 57.48
2120.000 -21.76 57.39
2121.000 -21.92 57.37
2122.000 -21.98 57.38
2123.000 -22.45 57.46
2124.000 -22.86 57.48
